"ec20","2","3","5","0","0","1","2","2","2","10","1","10","2","3","6","1","4","4","1","1","9","9","1","3","2","2","3","1","1","3","2","3","1","2","6","2","1","1","1","1","1","2","1","1","9","6","9","1","1","6","1","2","9","9","9","10","9","10","9","9","9","9","9","10","10","1","9","1","9","1","1","9","9","1","9","7",NA,"6","5","1","3","8","4","5","2","3","8","4",NA,NA,NA,"2","tung1282","N Coast Asia"
"ec21","2","4","4","0","0","1","5","2","2","10","1","10","2","3","6","1","4","4","1","1","9","9","1","3","2","2","3","1","1","3","2","3","1","2","6","2","1","1","1","1","1","8","1","1","9","6","9","1","1","6","1","2","9","9","9","10","9","10","9","9","9","9","9","10","10","1","9","1","9","1","1","9","9","1","9","7",NA,"4","5","1","3","8","9","5","2","3","8","4",NA,NA,NA,"2","tung1282","N Coast Asia"
"Ec3","0","2","3","5","0","2","8","6","5","9","2","12","3","9","3","9","1","1","1","1","1","9","10","1","15","9","3","1","1","1","1","3","1","3","5","2","1","1","1","5","1","4","6","1","9","6","8","8","3","6","1","1","2","9","3","10","9","9","9","9","9","9","9","9","10","2","9","1","9","2","2","5","5","1","9","7","1","6","2","2","5","4","5","2","2","11","4","8","2","59","1","1","chuk1271","N Coast Asia"
"Ec4","0","3","3","4","0","1","7","7","2","8","1","8","9","11","4","9","5","5","1","1","9","9","13","2","13","2","3","1","1","1","1","3","1","3",NA,"3","1","1","1","5","1","4","1","9","9","6","9","8","6","6","1","1","1","9","10","10","9","10","9","9","9","9","9","9","10","2","9","1","9","1","1",NA,NA,NA,NA,NA,NA,"1","2","2","11","4","8",NA,NA,NA,NA,NA,"2",NA,"1","2","ural1272","Inner Asia"
"Ec5","1","1","5","3","0","2","8","8","2","9","2","12","3","9","3","9","1","1","1","1","1","9","12","5","15","9","3","1","1","3","3","3","1","3","2","3","1","1","1","5","1","2","6","1","9","6","8","1",NA,"6","1","2","1","9","3","10","9","9","9",NA,"9","9","9","9","10","2","9","1","9","2","2","4","5","7",NA,"7","1","2","4","1","3","7","9","2","1","11","4","3","2","59","4","1","chuk1271","N Coast Asia"
"Ec6","1","5","4","0","0","2","5","6","2","9","2","11","1","10","4","9","1","1","1","1","1","9","12","5","15","9",NA,"1","1","2","1","3","1",NA,NA,"2","1","1","1","1","1","3","6","9",NA,NA,NA,NA,NA,NA,"1","1","9","9","10",NA,NA,NA,NA,NA,NA,"9","9","10","10","1","9","1","9","2","2","4","5","1","9","7","3",NA,"2","2","11","4","8","5","2","3","9","3","2","59","5","1","yuka1259","N Coast Asia"
"Ec7","2","3","4","0","1","6","8","2","2","12","2","12","3","9","1","9","1","1","3","3","9","9","13","2","15","9","2","3","6","3","1","3","2","1","2","3","1","1","1","1","1","2","3","9","6","4","9","1","3","6","1","3","9","5","10","9","9","10","9","9","9","9","9","10","9","1","9","1","9","1","1","1","1",NA,NA,"7","1","6","5","2","8","8","8",NA,NA,NA,NA,NA,"8","13","6","2","ainu1252","N Coast Asia"
"Ed1","0","0","2","2","6","6","8","6","1","8","1","8","2","6","4","9","4","4","1","1","9","9","8","7","15","9","3","6","6","7","8","3","3","1","8",NA,"1","1","3","7","1","7","1","1","6","8","1","8","1","9","1","2","1","4","3","9","9","9","9","9","10","9","9","9","9","5","9","2","9","4","2","4","5","7","4","7","4","3","5","3","3","9","8","6","3","3","9","8","6","59","4","2","kore1284","N Coast Asia"
"Ed15b","0","0","1","1","8","7","8","1","1","6","2","6","1","8","3","9","4","4","1","1","9","9","1","3","3","3","4","6","6","7","8","3","5","1","5","2","1","1","1","3","1","7","1","1","6","9","8","8","1","9","9","1","8","2","3","4","10","9","3","3","10","10","3","1","9","5","9","1","9","1","1","7","5","7","1","7","1","1","5","2","3","8","11",NA,NA,NA,NA,NA,NA,NA,NA,"2","sino1245","Southeast Asia"
"Ed2","0","1","0","3","6","1","8","2","2","7","1","8","9","11","6","1","5","5","1","1","9","9","1","3","2","2","2","5","6","7","3","3","1","1",NA,NA,"1","1","3","7","1","7","1","1","8","8","9",NA,"1","9","1","9","4","4","3","9","9","10",NA,"9","10","9","10","9","9","4","9",NA,NA,"4","3","1","1","7","1","7","1","6","5","2",NA,NA,"3",NA,NA,NA,NA,NA,"2","11","6","1","sino1245","Southeast Asia"
"Ed3","0","0","1","2","7","1","5","8","1","8","1","8","9","11","6","1","4","4","1","1","9","9","1","3","15","9","5","5","6","7",NA,"4",NA,NA,NA,NA,"1",NA,"3","7","1","7","1","1","8",NA,"8",NA,NA,"6","9","6","2","2","3","9",NA,"9",NA,NA,"9","10","9","9","9","2","9","1","9","2","2","6","5","7","3","7","3",NA,"5","2","9",NA,"3",NA,NA,NA,NA,NA,"8","49","4","2","tung1282","Inner Asia"
"Ed4","0","1","1","2","6","1","8","2","2","8","1","8","9","11","2","9","4","4","1","1","2","9","1","3","1","1","4","6","6","6","3","3","2",NA,NA,NA,"1","1","1","7","1","7","7","1","6",NA,"8",NA,"1","9","1","1","6","2","3","9",NA,"9",NA,"9","10","9","9","9","9","1","9","1","9","1","1","3","5","7","3","7","3","6","5","3","3","8","11",NA,NA,NA,NA,NA,NA,NA,"1","2","hmon1336","Southeast Asia"
"Ed5","0","0","0","1","9","4","8","6","1","10","1","10","2","6","4","9","1","1","1","1","1","9","13","2","15","9","3","6","6","8","8","2","5","2","8","2","1","1","3","7","2","7","6","7","6",NA,"7","9","1","9","9","1","1","1","4","9",NA,"4","10","3","10","10","9","9","9","5","9","2","9","1","1","6","5","7","4","7","4","2","5","2","3","9","8","5","3","3","9","8","6","49","6","2","japo1237","N Coast Asia"
"Ed6","0","0","1","2","7","1","8","7","2","8","1","8","9","11","1","9","4","3","1","1","9","9","3","3","15","9","4","6","6","7","8","3","5",NA,"5","2","1","1","3","7","1","7","1","1","8",NA,"8",NA,NA,"9","9","1","5","1","3","9",NA,"9",NA,NA,"10","10","9","9","9","5","9","1","9","2","2","3","5","7","1","7","1",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2","sino1245","Southeast Asia"
"Ed7","0","0","2","2","6","3","7","6","1","8","1","8","2","6","3","9","4","1","1","1","2","9","12","5","15","9","3","5","5","7","8","3","3","1","5",NA,"1","1","3","7","1","7","7","1","5",NA,"2","1","2","9","9","1","3","4","3","9",NA,"9","3","9","10","10","9","9","9","4","5","1","9","1","1","6","5","7","4","7","4","3","5","3","3","9","8","5","3","3","9","11","4","99","4","2","japo1237","N Coast Asia"
"Ed8","0","0","1","2","7","1","8","7","2","8","1","8","9","11","1","9","3","1","1","1","9","9","10","1","15","9","2","6","6","7","5","4","2","1",NA,NA,"1","1","3","7","2","7","1","1","6","8",NA,"1","1","9","9","1",NA,"4","3","9","9",NA,"9","3","10","10","9",NA,"9","2","9","1","9","1","1","6","5","7","1","7","1","2","6","3","1","8","11","5","2","1","8","8","8","49","2","2","sino1245","Southeast Asia"
"Ee1","0","2","2","2","4","1","2","2","2","10","1","10","2","6","3","9","6","4","1","1","9","9","6","4","15","9",NA,"3","6","7","3","3","1","1","2",NA,"1","5","1","7","1","6","1","1","6","9","8","9","1","5","1","4","2","2","3","9","10","9","10","9","9","9","9","9","9","2","9","1","9","4","3","9","9","7","3","7","1","6","5","4","3","8","8",NA,NA,NA,NA,NA,"2","49",NA,"2","sino1245","Indic"
"Ee2","0","0","0","4","6","3","7","7","2","8","1","8","9","11","3","9","4","4","1","1","9","9","8","7","15","9","4","6","6","7","4","4","2","4","6","6","10","1","3","7","2","7","1","1","1","8","8","9","2","9","9","9","1","4","3","3","9","9","10","9","10","10","10","9","9","5","9","2","9",NA,NA,NA,NA,NA,NA,NA,NA,"2","5","2","6","6","9",NA,NA,NA,NA,NA,"5",NA,NA,"2","buru1296","Indic"
"Ee3","0","1","0","3","6","1","8","7","2","8","1","8","9","11","4","9","4","4","1","1","9","9","7","8","15","9","4","5","6","5","3","3","2","3","2","1","1","1","3","7","2","7","1","9","6","8","9","9","1","6","1","9","4","4","10","9","9","10","10","9","9","9","10","9","9","2","9",NA,NA,"4","2","1","1","7","1","7","1","6","5","2","7","8","8","5","4","7","8","8","8","11","4","2","sino1245","Indic"
"Ee4","0","0","0","4","6","7","1","6","7","8","1","8","9","11","3","9","4","4","1","1","9","9","13","2","15","9","3","6","6","7","7","3","5","1",NA,NA,"1",NA,"3","7","2","7","1","1","1","8",NA,"8",NA,"9","1","1","3","4","3","3","9",NA,"9",NA,"10","9","3","9","9","5","9",NA,NA,"3","3","6","5","7","2","7","2",NA,"5","2","1","7","9",NA,NA,NA,NA,NA,"6","39","4","2","sino1245","Inner Asia"
"Ee5","0","1","0","3","6","1","8","8","6","8","1","8","9","11","3","9","4","4","1","1","9","9","8","7","15","9","2","5","6","3","5","3","3","1","8","2","1","1","3","7","2","7","1","1","1","8","8","9","1","9","1","9","2","5","3","3","3","3","10","9","10","9","10","9","9","4","9","4","9","4","3",NA,NA,"7","1","7","1",NA,"5","2","1","7","9",NA,NA,NA,NA,NA,"5",NA,"1","2","indo1319","Indic"
"Ee6","0","0","0","5","5","7","8","3","7","8","1","8","9","11","3","9","4","4","1","1","9","9","12","5","15","9","6","5","6","3","4","3","3","1",NA,NA,"1","1","3","7","2","8","1","1","6","2",NA,"9","1","9",NA,"9","2","3","3","9","9",NA,"10","3","10",NA,"10","9","9","2","9","2","3","4","2","7","5","7","1","7","1","6","5","2","1","8","3",NA,NA,NA,NA,NA,NA,NA,"3","2","sino1245","Indic"
"Ee8","0","0","1","2","7","7","8","2","2","8","1","8","2","6","3","9","4","4","1","1","9","9","6","4","15","9",NA,"6","6","6",NA,"3","4","1",NA,"2","1","1","3","7","2","7","1","1","6","1","8","8",NA,NA,NA,"4","3","3","3","9","3","9","9",NA,NA,NA,"9","9","9","5","9","4","9","3","2","1","1","5","1",NA,NA,"2","5","2","1","8","8",NA,NA,NA,NA,NA,NA,NA,NA,"2","sino1245","Indic"
"Ef1","0","1","1","1","7","1","8","7","2","8","1","8","9","11","4","9","4","4","1","1","9","9","8","7","15","9","2","6","6","7",NA,"3","2","2",NA,NA,"1","1","3","7","1","7","1","1","1",NA,"8",NA,"3","6","1","1","2","4","3","3",NA,"9",NA,"9","9","9","9","9","9","1","9","1","9","1","1","1","1","7","1","7","1","2","6","2","9","8","8",NA,NA,NA,NA,NA,"4","11","3","2","aust1305","Indic"
"Ef11","0","0","0","2","8","4","8","6","2","8","1","8","9","11","4","9","6","4","1","1","2","9",NA,NA,NA,NA,"2","6","6","8","8","4","5","2",NA,NA,"1","1","3","7","2","7","7","1","2","1","1","9","1","9","9","9","1","1","3","3","3","3","10","3","10","10","10","3","3","4","3","4","9","1","1","7","5","7","1","7","1","2","5","2","2","8","8","5","2","1","8","11",NA,NA,NA,"2","indo1319","Indic"
"Ef2","0","0","2","2","6","7","1","8","2","8","1","8","9","11","2","9","3","3","1","1","2","9","7","8","15","9","4","6","6","7","8","4","5","1","6",NA,"1","1","3","7","2","7","7","1","1","2","3","1","1","9","9","1","2","2","3","3","3","3","3","3","10","9","3","9","9","5","9","4","9","1","1","1","1","7","1","7","1","1","6","3","9","8","11","5","3","9","8","8","8",NA,NA,"2","indo1319","Indic"
"Ef5","1","1","1","2","5","1","8","7","2","8","1","8","9","11","4","9","4","4","1","1","9","9","7","8","15","9","2","5","6","5","2","3","2","3","2","3","1","1","3","7","2","7","1","1","9","8","8","8","1","5","1","4","2","2","3","10","9","9","9","9","9","9","9","9","9","5","9","4","9","1","1","1","1","7","1","7","1","2","5","2","2","8","3","2","2","11","3","8","8","11","3","2","indo1319","Indic"
"Ef7","0","0","0","4","6","1","8","7","2","8","1","8","9","11","3","9","4","4","1","1","2","9","8","7","15","9","4","5","6","7","8","4","5","1",NA,NA,"1","1","3","7","2","7","7","1","1",NA,"9",NA,"1",NA,"9","1","5","2","3","3",NA,"10",NA,"3",NA,"10","9","9","9","5","9","4","9","1","1","6","5","7","1","7","1","1","5","2","1","8","8",NA,NA,NA,NA,NA,NA,NA,"6","2","indo1319","Indic"
"Ef8","1","0","1","2","6","1","8","7","2","8","1","8","9","11","3","9","5","1","1","1","9","9","10","1","15","9","2","6","6","7","8","4","4","4","2","3","4","1","3","7","2","7","1","1","1","4","1","1","1","5","1","1","1","2","3","3","3","3","3","3","9","9","3","9","9","5","9","4","9",NA,NA,NA,NA,"7","1","7","1","1","5","3","1","8","8",NA,NA,NA,NA,NA,NA,NA,"1","2","indo1319","Indic"
"Eg1","8","1","0","1","0","3","8","1","1","2","2","2","9","11","4","9","5","5","1","1","9","9","1","3","2","2","5","2","6","3","1","3","1","1","1","2","1","1","1","7","2","1","1","9","9","9","9","9","2","4","1","1","2","1","10","10","10","10","10","9","9","9","9","9","9","1","9","1","9","1","1","7","5","7","1","7","1","6","2","2","7","4","8","2","2","11","4","8","2","59","8","2","drav1251","Indic"
"Eg10","0","0","0","3","7","7","8","7","2","8","1","8","9","11","3","9","4","4","1","1","9","9","1","3","2","2","5","6","6","7","8","4","4","1",NA,NA,"1","1","3","7","2","7","1","1","8","1","1",NA,"1","9","1","1","3","2","3","3","3","3",NA,"3","10","3","9","9","9","5","9","4","9","1","1",NA,NA,"7","1","7","1","3","5","2","2","8","8","5","2","1","8","11",NA,NA,"6","2","drav1251","Indic"
"Eg13","1","2","1","1","5","1","2","7","2","8","1","8","9","11","3","9","5","5","1","1","9","9","1","3","1","1","5","3","6","7",NA,"3",NA,"2","2","6","1","5","3","7","1","6","1","9","9",NA,"9","9","2","5","1","1","3","2","10","10",NA,"10","10","9","9","9","9","9","9","1","9","1","9","1","1",NA,NA,NA,NA,NA,NA,"6","5","2","2","8","8",NA,NA,NA,NA,NA,NA,NA,NA,"2","drav1251","Indic"
"Eg2","0","0","2","2","6","7","8","7","2","8","1","8","9","11","3","9","3","3","1","1","9","9","1","3","1","1","5","6","6","7","8","4","4",NA,NA,NA,"1","1","3","7","2","7","1","1","1","1","1",NA,"1","9","9",NA,"1","2","3","3","3","3",NA,"3","10","10",NA,"9","9","5","9","4","9","1","1",NA,NA,NA,NA,"7","1",NA,"5","2","2","8","8",NA,NA,NA,NA,NA,"8",NA,"6","2","drav1251","Indic"
"Eg3","2","1","0","2","5","1","8","8","3","8","1","8","9","11","6","1","5","5","1","1","9","9","1","3","1","1","5","3","6","7","2","3","2","3",NA,"2","1","5","1","3","1","6","1","9","9",NA,"9","1","3","5","1","1","2","3","10","10",NA,"10","9","9","9","9","9","9","9","2","9","4","9","1","1","1","1","1","9","1","9","6","5","2","2","8","8",NA,NA,NA,NA,NA,"4","13","4","2","drav1251","Indic"
"Eg4","1","0","0","9","0","3","8","3","7","8","1","8","9","11","6","1","4","4","4","4","9","9","1","3","1","1","5","1","1","3","1","3","2","1","2","3","1","1","1","7","2","4","2","9","9",NA,"9","9","1","6","9","9","1","9","10","10",NA,"10","10","9","9","10","10","9","10","1","9","1","9","1","1","7","5","1","9","7","1","6","5","2","11","1","8",NA,NA,NA,NA,NA,"2","69","3","2","drav1251","Indic"
"Eg5","0","1","1","2","6","6","8","7","1","8","1","8","9","11","5","9","4","4","1","1","9","9","1","3","1","1","5","5","6","6","3","4","3","1","2","3","1","1","3","7","2","7","1","1",NA,NA,NA,"9","1","9","1","1",NA,"1","3",NA,NA,NA,"10","9","10","9","9",NA,"9","5","9","4","9","4","2","1","1","7","1","7","1","2","5","2","1","9","8",NA,NA,NA,NA,NA,"6","13","3","2","drav1251","Indic"
"Eg6","0","0","1","3","6","6","8","8","2","7","9","7","9","11","3","9","1","1","4","4","9","9","1","3","2","2","5","6","6","5","8","4","3",NA,NA,NA,"1","3","3","7","2","7","3","1",NA,NA,NA,NA,NA,"9","1","1","2","2","3",NA,NA,NA,NA,NA,"10","9","3","9","9","5","9","4","9","1","1","2","4",NA,NA,NA,NA,NA,"6","3","9","8","11","5","3","9","8","8","6","26","6","2","drav1251","Indic"
"Eg8","1","0","0","2","7","1","8","7","2","8","1","8","9","11","4","9","1","1","1","1","4","9","8","7","15","9","4","5","6","7",NA,"3","2",NA,NA,NA,"1","1","3","7","1","7","5","1","9",NA,NA,"9","2","5","9","9","2","2","3","10",NA,NA,"10","9","9","10","10","9","9",NA,NA,"4","9","1","1","7","5","7","1","7","1",NA,"5","2","9","8","8",NA,NA,NA,NA,NA,"8","59",NA,"2","aust1305","Indic"
"Eh1","4","2","4","0","0","6","8","1","1","2","2","2","9","11","3","9","1","1","1","1","1","9","8","7","15","9","3","1","1","2","1","2","1","1","2",NA,"1","5","1","1","1","8","6","9","9","9","6","1","5","5","1","3","9","9","10","10","10","9","9","9","9","9","9","10","10","1","9","1","9","1","1","7","5","1","9",NA,NA,"6","5","2","10","6","8",NA,NA,NA,NA,NA,"1","99","8","2","grea1241","Southeast Asia"
"Eh2","0","0","1","2","7","3","8","2","2","10","1","10","9","11","3","9","5","1","2","2","9","9","1","3","15","9","4","6","6","7","7","3","4",NA,"2",NA,"3","1","1","7","1","7","2","1","6","9",NA,NA,"1","4","1","5","1","5","3","9","10",NA,NA,"3","9","9","9","9","9","4","9","1","9","4","2","3","5","5","1","5","1","6","5","2","7","8","8","5","2","9","8","8","6","39",NA,"2","aust1307","Southeast Asia"
"Eh3","0","0","2","2","6","3","8","7","5","8","1","8","9","11","5","9","4","3","2","2","9","9","1","3","1","1","5","6","6","7","3","4","2","2","6","2","4","1","1","7","2","7","2","1","6","1","9","1","1","9","1","2","1","3","3","9","9","10","9","9","10","9","9","9","9","4","9","1","9","4","2","6","5","7","1","5","1","6","5","3","7","8","8",NA,NA,NA,NA,NA,"4","49","6","2","aust1307","Southeast Asia"
"Eh4","4","3","3","0","0","3","8","7","1","5","3","5","2","6","6","1","1","1","4","4","9","9","1","3","3","3","5","1","1","2","1","3","1","1","1","2","1","1","1","1","1","1","3","9","9","8","4","9",NA,"3","1","1","9","9","10","10","9","9","10",NA,"9","9","9","10","10","1","9","1","9","1","1",NA,NA,"7","1","7","1","3",NA,NA,NA,NA,NA,"5","2",NA,"8","8","2",NA,"3","2","indo1319","Indic"
"Eh5","1","1","2","1","5","6","8","2","2","11","2","11","1","10","3","9","1","1","1","1","1","9","12","5","15","9","3","4","4","6","1","3","1",NA,"2",NA,"1","1","1","2","1","6","6","1","9",NA,"6","1","1","6","1","1","6","1","3","10",NA,"3","9","9","9","9","9","9","9","1","9","1","9","1","1","7","5","1","9","5","1","6","2","4","11","3","8","5","4",NA,"8","8","2","59","5","2","aust1305","Southeast Asia"
"Eh7","2","0","1","4","3","1","8","5","5","8","1","8","3","9","1","9","3","1","1","1","9","9","12","5","15","9","4","3","6","3",NA,"2","2","2","6",NA,"6","1","1","7","2","4","1","1","6",NA,"9","9","1",NA,"1","5","1","4","3","9",NA,"10","10","9",NA,"9","9","9","9","4","9","1","9","4","2","1","2","7","4","7","1","6","5","2","3","8","8","5","2","8","6","8",NA,NA,NA,"2","aust1307","Southeast Asia"
"Eh8","0","0","1","5","4","6","8","8","5","8","1","8","9","11","6","1","3","3","1","1","9","9","8","7","15","9","4","3","5","6","4","3","4","2",NA,NA,"6","1","1","7","2","4","1","1","6","8","9","8","1","9","1","2","1","4","3","9","9","10","9","9","10","9","9","9","9","4","9","1","9","4","2","1","2",NA,NA,NA,NA,"6","5","2","7","8","8",NA,NA,NA,NA,NA,NA,NA,"6","2","aust1307","Southeast Asia"
"Ei1","0","0","1","1","8","6","8","6","2","5","3","5","1","1","3","9","1","1","6","6","9","9","1","3","2","2","5","3","6","7","3","3","2","2","1",NA,"1","2","1","7","1","6","3","9","6","9","6","9","1","4","1","3","3","3","10","9","10","9","10","9","9","9","9","9","9","2","9","1","9","3","2","2","3","1","9","2",NA,"4","5","3","7","8","8",NA,NA,NA,NA,NA,"4","26","2","2","sino1245","Indic"
"Ei11","0","2","1","2","5","2","1","2","2","8","1","8","9","11","3","9","6","3","1","1","9","9","6","4","5","2","8","3","6","7","2","3","1","2",NA,NA,"1","5","1","7","1","6","1","1","6",NA,"6","9","1",NA,"1","1",NA,"4","3","9",NA,"9","10","9",NA,"9","9",NA,"9","2","9","1","9","1","1","6","5","7","4","7","4","4","5","4","3","8","8",NA,NA,NA,NA,NA,NA,NA,NA,"2","sino1245","Southeast Asia"
"Ei13","0","1","1","2","6","3","8","1","1","8","1","8","9","11","2","9","6","4","1","1","9","9",NA,NA,NA,NA,"6","6","6","7","6","3","1","1","5",NA,"1","5","1","7","1","7","1","1","6","9","8","9",NA,"9","1","2",NA,"4","3","9","10","9","10",NA,"10","9","9",NA,"9","2","9","1","9","2","3","1","1","7","1","7","1","3","5","2","3","8","8",NA,NA,NA,NA,NA,NA,NA,"4","2","sino1245","Southeast Asia"
"Ei14","0","1","1","2","6","3","8","1","1","8","1","8","9","11","2","9","5","5","1","1","9","9","8","7","15","9","6","3","6","7","5","2","1","3",NA,NA,"1","5","1","7","1","6","1","1","6","9","6","9","1","9","1","1",NA,"4","3","9","10","9","10","9","10","9","9",NA,"9","2","9","1","9","4","2","9","9","6","1","6","1","6","5","4","7","8","8",NA,NA,NA,NA,NA,NA,NA,NA,"2","sino1245","Southeast Asia"
"Ei16","0","1","2","2","5","1","8","2","2","8","1","8","9","11","2","9","4","4","1","1","9","9","6","4","5","2","6","3","6","7","4","3","1","2",NA,NA,"1","4","1","7","1","6","1","1","6",NA,"6","9",NA,"9","1","1",NA,"4","3","9",NA,"9","10",NA,"10","9","9",NA,"9","4","3","1","9","1","1",NA,NA,"7","1","7","1","2","5","4","3","8","8",NA,NA,NA,NA,NA,NA,NA,NA,"2","sino1245","Southeast Asia"
"Ei2","1","1","1","2","5","1","2","4","6","9","1","8","2","6","2","9","5","4","1","1","9","9","6","4","5","2","6","3","6","7",NA,"3","1","1","2",NA,"1","5","1","7","1","6","1","1","6","9","6",NA,"1","9","1","1","1","2","3","9","10","9",NA,"9","10","9","9","9","9","2","9","1","9","4","2","1","2","7","1","7","1",NA,"5","3","3","8","8",NA,NA,NA,NA,NA,NA,NA,"1","1","sino1245","Southeast Asia"
