,imputed_semantic_domain,l1,l2,Unnamed: 0,overlap,p,rho
6868,Spatial relations,fi,be,79161.0606061,8.57575757576,0.256978952709,0.4538954673
6869,Spatial relations,fi,bg,79879.5625,9.015625,0.311883113104,0.396492099366
6870,Spatial relations,fi,ca,80617.9354839,9.03225806452,0.225195528159,0.397780918177
6871,Spatial relations,fi,cs,81400.3285714,11.4571428571,0.255740487915,0.459145131581
6872,Spatial relations,fi,da,82195.1111111,9.125,0.286044582762,0.406644465821
6873,Spatial relations,fi,de,83046.0833333,9.83333333333,0.242403233407,0.404773162887
6874,Spatial relations,fi,en,83888.943662,8.40845070423,0.325235494861,0.355207393677
6875,Spatial relations,fi,es,84736.173913,10.5217391304,0.224092086493,0.457695599884
6876,Spatial relations,fi,eu,85528.03125,7.8125,0.245795188369,0.453700398641
6877,Spatial relations,fi,fr,86322.0,9.16666666667,0.279779507084,0.443062312598
6878,Spatial relations,fi,he,87108.1692308,7.12307692308,0.371201983447,0.310377096946
6879,Spatial relations,fi,hi,87826.557377,8.2131147541,0.291574674412,0.337732474573
6880,Spatial relations,fi,hr,88597.4477612,10.223880597,0.248286654816,0.452460510229
6881,Spatial relations,fi,hu,89359.03125,10.234375,0.268929517691,0.385457370307
6882,Spatial relations,fi,hy,90124.7413793,9.43103448276,0.333088246937,0.383371489884
6883,Spatial relations,fi,it,90909.7846154,9.89230769231,0.232949192172,0.480118721227
6884,Spatial relations,fi,ja,91631.0930233,6.41860465116,0.275287863195,0.255883249842
6885,Spatial relations,fi,ka,92338.71875,8.859375,0.358143096386,0.307513085555
6886,Spatial relations,fi,kk,93076.704918,6.39344262295,0.331070506002,0.311307226416
6887,Spatial relations,fi,la,93818.0273973,6.23287671233,0.279578499716,0.358448687105
6888,Spatial relations,fi,lt,94602.7222222,9.19444444444,0.275013356542,0.449055318236
6889,Spatial relations,fi,nl,95417.9577465,9.56338028169,0.258247235258,0.36512499815
6890,Spatial relations,fi,no,96246.2571429,10.2,0.25928451337,0.415520890581
6891,Spatial relations,fi,pl,97036.7619048,10.9365079365,0.303296743912,0.330384518519
6892,Spatial relations,fi,pt,97812.4444444,9.49206349206,0.274546259926,0.451221199972
6893,Spatial relations,fi,ro,98636.4782609,8.59420289855,0.303970703953,0.352750022305
6894,Spatial relations,fi,ru,99429.7536232,11.231884058,0.220010088708,0.363552999687
6895,Spatial relations,fi,sk,100216.657143,9.25714285714,0.280021104375,0.349995357123
6896,Spatial relations,fr,be,100955.870968,8.01612903226,0.3128535374,0.376237990994
6897,Spatial relations,fr,ca,101738.80303,11.1818181818,0.249330396603,0.370294449553
6898,Spatial relations,fr,es,102593.764706,12.0735294118,0.219735268062,0.484107987878
6899,Spatial relations,fr,eu,103396.067797,7.57627118644,0.263092636215,0.421528156134
6900,Spatial relations,fr,he,104161.050847,7.03389830508,0.327369613223,0.319219934889
6901,Spatial relations,fr,it,104947.622951,12.2295081967,0.287115341388,0.443853129198
6902,Spatial relations,fr,ja,105683.829787,6.27659574468,0.319212522995,0.269602755688
6903,Spatial relations,fr,ka,106395.016949,7.25423728814,0.3827436458,0.332075102699
6904,Spatial relations,fr,kk,107116.350877,5.9649122807,0.358155244178,0.249140047978
6905,Spatial relations,fr,pt,107939.060606,12.1212121212,0.177648246505,0.542290601449
6906,Spatial relations,fr,ro,108799.623188,9.31884057971,0.252169601574,0.410900622825
6907,Spatial relations,he,be,109553.777778,6.38095238095,0.318817401436,0.299195846213
6908,Spatial relations,he,es,110269.307692,7.03076923077,0.29482571465,0.396942039506
6909,Spatial relations,hi,be,110967.915254,7.37288135593,0.408828848109,0.304246671787
6910,Spatial relations,hi,bg,111622.777778,7.94444444444,0.310860186866,0.300792952066
6911,Spatial relations,hi,ca,112288.666667,8.12962962963,0.287674181388,0.300238652071
6912,Spatial relations,hi,cs,112988.983607,8.03278688525,0.327019961584,0.305180670286
6913,Spatial relations,hi,da,113693.5,7.91935483871,0.33632155577,0.315631049832
6914,Spatial relations,hi,de,114442.03125,7.75,0.289020836558,0.31839938355
6915,Spatial relations,hi,en,115198.809524,7.53968253968,0.455608942925,0.221387209592
6916,Spatial relations,hi,es,115949.306452,8.27419354839,0.335959656676,0.284102052464
6917,Spatial relations,hi,eu,116652.928571,6.89285714286,0.252221975206,0.317004519125
6918,Spatial relations,hi,fr,117355.216667,8.16666666667,0.361140012095,0.32561995529
6919,Spatial relations,hi,he,118046.051724,5.75862068966,0.331697193861,0.239073278869
6920,Spatial relations,hi,hr,118732.396552,7.70689655172,0.351039149928,0.370392098874
6921,Spatial relations,hi,hy,119379.1,7.5,0.306397202071,0.363273292628
6922,Spatial relations,hi,it,120063.431034,8.12068965517,0.320642105165,0.274473884597
6923,Spatial relations,hi,ja,120714.102564,6.82051282051,0.32922544462,0.293291689741
6924,Spatial relations,hi,ka,121337.964912,7.26315789474,0.313048197821,0.332777511675
6925,Spatial relations,hi,kk,122000.018868,5.7358490566,0.365254716217,0.293112281162
6926,Spatial relations,hi,la,122668.107143,5.35714285714,0.225570428596,0.380531413138
6927,Spatial relations,hi,lt,123346.733333,7.0,0.388562426879,0.355050270131
6928,Spatial relations,hi,nl,124073.672131,7.60655737705,0.327201235316,0.37582060797
6929,Spatial relations,hi,no,124805.095238,8.28571428571,0.336338995593,0.38500275131
6930,Spatial relations,hi,pl,125518.267857,8.76785714286,0.367816868761,0.284750603337
6931,Spatial relations,hi,pt,126207.689655,8.18965517241,0.378789871948,0.286047697151
6932,Spatial relations,hi,ro,126933.566667,6.9,0.309256844824,0.401316075393
6933,Spatial relations,hi,ru,127629.237288,7.89830508475,0.371633232552,0.269464306036
6934,Spatial relations,hi,sk,128331.233333,6.83333333333,0.338467253521,0.270637655317
6935,Spatial relations,hr,be,129038.953846,9.43076923077,0.257813684846,0.457672340591
6936,Spatial relations,hr,ca,129742.903226,8.53225806452,0.256833999078,0.452837514816
6937,Spatial relations,hr,cs,130479.569444,11.625,0.251458407894,0.404891623424
6938,Spatial relations,hr,da,131221.830986,8.66197183099,0.264296214794,0.482324669639
6939,Spatial relations,hr,de,131997.581081,9.16216216216,0.273270455074,0.362968614008
6940,Spatial relations,hr,en,132773.542857,8.37142857143,0.291504062539,0.365949851244
6941,Spatial relations,hr,es,133528.264706,8.66176470588,0.298432367671,0.379471060824
6942,Spatial relations,hr,eu,134245.555556,6.96825396825,0.280125028629,0.469254743564
6943,Spatial relations,hr,fr,134964.984615,8.93846153846,0.247029050285,0.417302217846
6944,Spatial relations,hr,he,135691.28125,6.90625,0.274477410933,0.408201073684
6945,Spatial relations,hr,it,136380.031746,8.53968253968,0.29916556944,0.412070225549
6946,Spatial relations,hr,ja,137007.8,5.33333333333,0.331723690316,0.418312664359
6947,Spatial relations,hr,ka,137691.121212,6.87878787879,0.280255449283,0.289509535625
6948,Spatial relations,hr,kk,138369.596774,6.74193548387,0.332312845466,0.335847092287
6949,Spatial relations,hr,la,139078.086957,6.84057971014,0.343054788732,0.2759645044
6950,Spatial relations,hr,lt,139806.861111,8.95833333333,0.317028541202,0.434543033293
6951,Spatial relations,hr,nl,140559.901408,9.07042253521,0.333912494627,0.418546125615
6952,Spatial relations,hr,no,141323.857143,9.57142857143,0.246633009552,0.497115988736
6953,Spatial relations,hr,pl,142066.109375,12.265625,0.288110270751,0.361045494508
6954,Spatial relations,hr,pt,142792.4,9.03076923077,0.286890470734,0.366347179879
6955,Spatial relations,hr,ro,143553.5,8.24285714286,0.256079910083,0.380286297008
6956,Spatial relations,hr,ru,144296.463768,12.2463768116,0.251769603201,0.459055054568
6957,Spatial relations,hr,sk,145035.112676,10.2535211268,0.269271248058,0.446048590704
6958,Spatial relations,hu,be,145769.703125,8.875,0.29470554292,0.330976958569
6959,Spatial relations,hu,bg,146487.774194,9.67741935484,0.275296986543,0.385759834431
6960,Spatial relations,hu,ca,147198.910714,8.41071428571,0.293521824455,0.263724944394
6961,Spatial relations,hu,cs,147961.0,9.85074626866,0.307651347554,0.364272483856
6962,Spatial relations,hu,da,148733.338235,9.29411764706,0.277852009387,0.385624382564
6963,Spatial relations,hu,de,149553.264706,10.6911764706,0.308910054955,0.341546563735
6964,Spatial relations,hu,en,150382.25,8.51470588235,0.317779829017,0.346394319971
6965,Spatial relations,hu,es,151207.634921,9.30158730159,0.269819641656,0.37301105604
6966,Spatial relations,hu,eu,151971.693548,7.6935483871,0.244817777577,0.464176330125
6967,Spatial relations,hu,fr,152733.266667,8.73333333333,0.31991449116,0.392062537933
6968,Spatial relations,hu,he,153491.721311,7.19672131148,0.391589476445,0.334620599041
6969,Spatial relations,hu,hi,154197.982456,8.28070175439,0.271412442228,0.373237897289
6970,Spatial relations,hu,hr,154934.25,8.8125,0.272235296393,0.387759065123
6971,Spatial relations,hu,hy,155663.754386,8.82456140351,0.403117647904,0.299321734435
6972,Spatial relations,hu,it,156425.661017,8.77966101695,0.288862325026,0.406965835952
6973,Spatial relations,hu,ja,157117.918919,6.21621621622,0.237659946821,0.291540251139
6974,Spatial relations,hu,ka,157826.967742,8.08064516129,0.355899416046,0.23339609791
6975,Spatial relations,hu,kk,158539.87037,5.94444444444,0.301173732341,0.217118143794
6976,Spatial relations,hu,la,159288.910448,5.97014925373,0.297614794345,0.32472068844
6977,Spatial relations,hu,lt,160065.746269,7.77611940299,0.335728841196,0.402761446
6978,Spatial relations,hu,nl,160872.409091,9.57575757576,0.290956185392,0.394430896447
6979,Spatial relations,hu,no,161679.161765,9.60294117647,0.28496241291,0.314946942614
6980,Spatial relations,hu,pl,162451.166667,10.7666666667,0.238521489846,0.405493117857
6981,Spatial relations,hu,pt,163199.214286,8.91071428571,0.261862237185,0.392482107314
6982,Spatial relations,hu,ro,164016.953125,8.265625,0.299153367289,0.388841772503
6983,Spatial relations,hu,ru,164787.369231,10.4,0.282780096758,0.356669625504
6984,Spatial relations,hu,sk,165554.621212,8.84848484848,0.270394473878,0.379138134031
6985,Spatial relations,hy,be,166269.964286,9.41071428571,0.3275384199,0.336316120389
6986,Spatial relations,hy,bg,166934.433962,8.0,0.299527993168,0.402859512659
6987,Spatial relations,hy,ca,167603.185185,7.92592592593,0.322795047499,0.343133523477
6988,Spatial relations,hy,cs,168321.725806,8.56451612903,0.3318266781,0.372891969723
6989,Spatial relations,hy,da,169041.770492,7.52459016393,0.350130651176,0.282397226814
6990,Spatial relations,hy,de,169801.8,8.38333333333,0.353833826957,0.214578680308
6991,Spatial relations,hy,en,170559.920635,7.79365079365,0.315582756017,0.243590141774
6992,Spatial relations,hy,es,171336.684211,8.77192982456,0.292479420431,0.431886390084
6993,Spatial relations,hy,eu,172041.90566,7.20754716981,0.294799660741,0.393074229477
6994,Spatial relations,hy,fr,172764.37037,8.11111111111,0.231679160611,0.382022994075
6995,Spatial relations,hy,he,173491.410714,6.375,0.333825493662,0.316882577409
6996,Spatial relations,hy,hr,174166.034483,8.43103448276,0.27389723118,0.213058489815
6997,Spatial relations,hy,it,174870.622642,8.54716981132,0.34300472777,0.396733803438
6998,Spatial relations,hy,ja,175508.333333,5.23076923077,0.265225658303,0.334534705765
6999,Spatial relations,hy,ka,176174.803571,8.05357142857,0.281887566519,0.375518806104
7000,Spatial relations,hy,kk,176832.272727,6.07272727273,0.298174645813,0.292420083996
7001,Spatial relations,hy,la,177528.383333,5.95,0.332405291608,0.142632382324
7002,Spatial relations,hy,lt,178258.412698,7.73015873016,0.370915767651,0.290201798383
7003,Spatial relations,hy,nl,178994.516667,7.7,0.315721441066,0.355822753946
7004,Spatial relations,hy,no,179754.083333,7.58333333333,0.37892811852,0.314806725965
7005,Spatial relations,hy,pl,180488.237288,9.25423728814,0.313936445974,0.294967882694
7006,Spatial relations,hy,pt,181209.846154,7.65384615385,0.337512237097,0.336335515281
7007,Spatial relations,hy,ro,181945.034483,7.06896551724,0.318150316006,0.405474663684
7008,Spatial relations,hy,ru,182677.948276,10.2068965517,0.283753256629,0.357781131571
7009,Spatial relations,hy,sk,183404.35,7.81666666667,0.340546635931,0.260643022283
7010,Spatial relations,it,be,184116.87931,8.03448275862,0.360381791287,0.375309319679
7011,Spatial relations,it,es,184876.106061,12.303030303,0.210821444343,0.527224323143
7012,Spatial relations,it,eu,185614.172414,7.75862068966,0.258099309851,0.352924162015
7013,Spatial relations,it,he,186326.983607,6.08196721311,0.344967424906,0.197902036141
7014,Spatial relations,it,ja,187000.97619,6.09523809524,0.301692575002,0.450366759326
7015,Spatial relations,it,ka,187680.403509,7.61403508772,0.287232729907,0.403856009587
7016,Spatial relations,it,kk,188358.054545,5.85454545455,0.327245180106,0.296905372045
7017,Spatial relations,it,ro,189118.666667,8.92063492063,0.272668333738,0.428434761261
7018,Spatial relations,ja,be,189772.195122,6.0243902439,0.317399217334,0.245573794131
7019,Spatial relations,ja,es,190461.176471,6.70588235294,0.272076216661,0.298557275196
7020,Spatial relations,ja,eu,191114.666667,5.66666666667,0.202418761765,0.471000649312
7021,Spatial relations,ja,he,191783.307692,5.79487179487,0.297486839013,0.404897517882
7022,Spatial relations,ja,ka,192405.897436,5.94871794872,0.291851967519,0.356536853374
7023,Spatial relations,ka,be,193074.1875,8.0,0.312319152427,0.294156658128
7024,Spatial relations,ka,es,193766.285714,7.57142857143,0.373194735324,0.297949850167
7025,Spatial relations,ka,eu,194454.35,6.28333333333,0.280924233164,0.333358100093
7026,Spatial relations,ka,he,195125.629032,6.27419354839,0.356385679765,0.318102409371
7027,Spatial relations,kk,be,195790.428571,6.19642857143,0.35123075759,0.254326141912
7028,Spatial relations,kk,es,196532.265625,6.703125,0.350374411532,0.286813141364
7029,Spatial relations,kk,eu,197266.087719,5.80701754386,0.354641577336,0.367793512783
7030,Spatial relations,kk,he,197967.910714,5.10714285714,0.343858114627,0.228788424748
7031,Spatial relations,kk,ja,198600.731707,4.92682926829,0.369395679894,0.297506973031
7032,Spatial relations,kk,ka,199287.839286,6.32142857143,0.353412326421,0.326541169904
7033,Spatial relations,la,be,200002.8,6.72307692308,0.357651237409,0.306981104084
7034,Spatial relations,la,ca,200711.807018,6.31578947368,0.336942063781,0.256288049267
7035,Spatial relations,la,es,201422.647059,6.67647058824,0.331684474731,0.357996634645
7036,Spatial relations,la,eu,202118.777778,5.7619047619,0.268186816142,0.192933644179
7037,Spatial relations,la,fr,202827.246154,6.69230769231,0.355994600643,0.278307340272
7038,Spatial relations,la,he,203519.741379,4.98275862069,0.447825187999,0.192096697528
7039,Spatial relations,la,it,204216.328125,6.609375,0.334721597649,0.257624896007
7040,Spatial relations,la,ja,204837.536585,4.46341463415,0.387759542889,0.277741281564
7041,Spatial relations,la,ka,205477.433333,5.76666666667,0.330000354711,0.299756764976
7042,Spatial relations,la,kk,206141.083333,4.68333333333,0.333165408452,0.26056165135
7043,Spatial relations,la,pt,206864.890625,6.6875,0.362437990072,0.343916519261
7044,Spatial relations,la,ro,207607.861538,6.01538461538,0.378125592325,0.343680151729
7045,Spatial relations,lt,be,208342.101449,8.71014492754,0.258459986211,0.450185547969
7046,Spatial relations,lt,ca,209075.030769,7.73846153846,0.281305660013,0.448989471924
7047,Spatial relations,lt,da,209864.971831,7.52112676056,0.305197949425,0.357383735369
7048,Spatial relations,lt,de,210686.783784,8.28378378378,0.356438234966,0.346793974536
7049,Spatial relations,lt,en,211511.112676,6.80281690141,0.399178934658,0.313474897456
7050,Spatial relations,lt,es,212332.708333,8.01388888889,0.208054627711,0.40744719486
7051,Spatial relations,lt,eu,213087.984127,6.73015873016,0.321229325263,0.360403330174
7052,Spatial relations,lt,fr,213861.882353,7.22058823529,0.345640183629,0.36628708017
7053,Spatial relations,lt,he,214625.492537,6.22388059701,0.387076197295,0.238347302762
7054,Spatial relations,lt,it,215372.40625,7.484375,0.306886143179,0.392193974801
7055,Spatial relations,lt,ja,216043.5,5.45454545455,0.296063931671,0.325494569281
7056,Spatial relations,lt,ka,216740.415385,7.70769230769,0.270539452265,0.382217723695
7057,Spatial relations,lt,kk,217455.920635,6.36507936508,0.314287181053,0.350965851126
7058,Spatial relations,lt,la,218217.239437,5.7323943662,0.338022117764,0.343511176427
7059,Spatial relations,lt,nl,218994.323944,8.14084507042,0.288735314955,0.33660783125
7060,Spatial relations,lt,no,219804.657534,8.19178082192,0.365752570415,0.288273712561
7061,Spatial relations,lt,pt,220591.439394,7.92424242424,0.319470959179,0.340110763342
7062,Spatial relations,lt,ro,221396.414286,6.91428571429,0.330275814902,0.410540635217
7063,Spatial relations,nl,be,222173.3,8.0,0.312212529152,0.278352226455
7064,Spatial relations,nl,ca,222954.109375,9.1875,0.297911673319,0.30568085762
7065,Spatial relations,nl,en,223819.434211,10.3026315789,0.278850560401,0.296485001825
7066,Spatial relations,nl,es,224701.171429,9.94285714286,0.334272569481,0.302294066732
7067,Spatial relations,nl,eu,225513.090909,7.12121212121,0.366766140545,0.253563816872
7068,Spatial relations,nl,fr,226349.550725,9.26086956522,0.308719135175,0.33656473086
7069,Spatial relations,nl,he,227195.090909,7.42424242424,0.346217177124,0.333088721449
7070,Spatial relations,nl,it,227993.615385,9.70769230769,0.249498239023,0.420747958661
7071,Spatial relations,nl,ja,228717.613636,6.31818181818,0.292819755086,0.296803920049
7072,Spatial relations,nl,ka,229478.833333,7.54545454545,0.282124342722,0.471405220778
7073,Spatial relations,nl,kk,230234.265625,5.671875,0.352196229853,0.250529532883
7074,Spatial relations,nl,la,231023.484848,5.60606060606,0.30107901696,0.282736356481
7075,Spatial relations,nl,pt,231808.818182,9.19696969697,0.277309309442,0.453809878626
7076,Spatial relations,nl,ro,232681.507246,8.20289855072,0.259330584497,0.400358224867
7077,Spatial relations,no,be,233460.695652,8.24637681159,0.31874964333,0.372248999271
7078,Spatial relations,no,ca,234202.375,9.515625,0.345328366536,0.323256396867
7079,Spatial relations,no,da,235054.025974,17.1168831169,0.131192313462,0.569893517574
7080,Spatial relations,no,de,235934.837838,11.5945945946,0.276994988753,0.430865402813
7081,Spatial relations,no,en,236802.383562,9.94520547945,0.339259136619,0.327657543113
7082,Spatial relations,no,es,237652.0,9.19718309859,0.314294958992,0.376811811255
7083,Spatial relations,no,eu,238432.910448,7.38805970149,0.251762258851,0.485903926068
7084,Spatial relations,no,fr,239225.275362,9.50724637681,0.314974865744,0.373888725746
7085,Spatial relations,no,he,240022.107692,7.44615384615,0.324114278234,0.359878685238
7086,Spatial relations,no,it,240791.938462,9.23076923077,0.322744305937,0.394353313118
7087,Spatial relations,no,ja,241491.933333,6.2,0.209765740708,0.495542921114
7088,Spatial relations,no,ka,242211.031746,7.90476190476,0.325499299143,0.355547755919
7089,Spatial relations,no,kk,242928.238095,6.25396825397,0.381999793301,0.306071633341
7090,Spatial relations,no,la,243676.059701,5.80597014925,0.399358370585,0.154597726829
7091,Spatial relations,no,nl,244463.054054,11.0405405405,0.253333523167,0.347960885938
7092,Spatial relations,no,pt,245289.363636,9.42424242424,0.327794214188,0.335013122236
7093,Spatial relations,no,ro,246123.788732,8.30985915493,0.257535685037,0.442225515891
7094,Spatial relations,pl,be,246891.723077,12.3076923077,0.233412939698,0.46823101565
7095,Spatial relations,pl,ca,247618.508475,10.7966101695,0.247621202421,0.440182481325
7096,Spatial relations,pl,da,248360.09375,10.21875,0.301816383609,0.395177410026
7097,Spatial relations,pl,de,249141.220588,11.5294117647,0.262784150956,0.410118192659
7098,Spatial relations,pl,en,249918.924242,9.60606060606,0.345830813175,0.299120779977
7099,Spatial relations,pl,es,250683.253968,11.0476190476,0.285224782734,0.399063183448
7100,Spatial relations,pl,eu,251398.589286,7.75,0.267082104568,0.316871358127
7101,Spatial relations,pl,fr,252129.66129,10.5483870968,0.226094501965,0.435991666422
7102,Spatial relations,pl,he,252847.62069,7.87931034483,0.366459572611,0.352145202442
7103,Spatial relations,pl,it,253559.074074,10.2407407407,0.264160951412,0.401753409016
7104,Spatial relations,pl,ja,254216.953488,7.02325581395,0.277120850356,0.290923638858
7105,Spatial relations,pl,ka,254886.295082,8.52459016393,0.327737267156,0.315783366636
7106,Spatial relations,pl,kk,255572.418182,6.69090909091,0.398745805992,0.192067886359
7107,Spatial relations,pl,la,256292.903226,7.48387096774,0.378278259408,0.26920576486
7108,Spatial relations,pl,lt,257035.626866,9.62686567164,0.279387630388,0.408133852758
7109,Spatial relations,pl,nl,257800.393939,9.87878787879,0.357710767575,0.345672401459
7110,Spatial relations,pl,no,258555.8,10.7846153846,0.304820114599,0.367963320194
7111,Spatial relations,pl,pt,259303.245902,10.3114754098,0.295863387484,0.366203298999
7112,Spatial relations,pl,ro,260075.363636,9.13636363636,0.298955977969,0.419096592479
7113,Spatial relations,pl,ru,260830.734375,15.453125,0.197709808159,0.46884854057
7114,Spatial relations,pt,be,261573.79661,8.20338983051,0.397161494852,0.272635429522
7115,Spatial relations,pt,es,262391.275362,14.9710144928,0.189649740722,0.521054399955
7116,Spatial relations,pt,eu,263199.216667,7.8,0.321193577969,0.3153487361
7117,Spatial relations,pt,he,263965.77193,6.42105263158,0.268306568616,0.349198042863
7118,Spatial relations,pt,it,264763.864407,12.406779661,0.210765611601,0.577678717893
7119,Spatial relations,pt,ja,265509.229167,5.97916666667,0.2529046827,0.414411830923
7120,Spatial relations,pt,ka,266219.293103,8.36206896552,0.36454691472,0.284392975684
7121,Spatial relations,pt,kk,266962.947368,6.43859649123,0.38888806909,0.204637626712
7122,Spatial relations,pt,ro,267766.560606,9.10606060606,0.256502935077,0.401102735782
7123,Spatial relations,ro,be,268546.138462,7.46153846154,0.323485174666,0.368549017431
7124,Spatial relations,ro,es,269321.647887,8.92957746479,0.268829750069,0.463096793618
7125,Spatial relations,ro,eu,270085.738462,7.32307692308,0.232194634543,0.494709012345
7126,Spatial relations,ro,he,270813.730159,6.07936507937,0.321215343036,0.246691447654
7127,Spatial relations,ro,ja,271530.1875,5.58333333333,0.293677625135,0.302078365338
7128,Spatial relations,ro,ka,272232.655738,6.72131147541,0.304830760792,0.436715453478
7129,Spatial relations,ro,kk,272940.046875,5.34375,0.323285975133,0.321692527149
7130,Spatial relations,ru,be,273718.42029,15.3913043478,0.147735931298,0.477442464015
7131,Spatial relations,ru,ca,274465.288136,9.79661016949,0.288292676926,0.365183373312
7132,Spatial relations,ru,da,275250.710145,9.50724637681,0.288551417086,0.398608778949
7133,Spatial relations,ru,de,276064.985915,11.323943662,0.290956410997,0.387706974784
7134,Spatial relations,ru,en,276879.028169,9.32394366197,0.304847752903,0.372258600084
7135,Spatial relations,ru,es,277687.761194,10.5970149254,0.297098033512,0.289853083218
7136,Spatial relations,ru,eu,278444.507937,7.44444444444,0.309266085689,0.32966351443
7137,Spatial relations,ru,fr,279204.640625,9.859375,0.350693698894,0.32435793984
7138,Spatial relations,ru,he,279964.887097,8.33870967742,0.35227950992,0.34574791689
7139,Spatial relations,ru,it,280712.57377,9.65573770492,0.351724197905,0.288327759139
7140,Spatial relations,ru,ja,281401.522727,6.61363636364,0.371732586679,0.266849766436
7141,Spatial relations,ru,ka,282112.47619,9.20634920635,0.367598759875,0.378824575809
7142,Spatial relations,ru,kk,282834.370968,7.08064516129,0.340166156967,0.319777252435
7143,Spatial relations,ru,la,283589.058824,7.58823529412,0.390114919313,0.146935352643
7144,Spatial relations,ru,lt,284354.714286,10.4428571429,0.316047439802,0.404178352142
7145,Spatial relations,ru,nl,285145.757143,9.22857142857,0.346853353139,0.287789111837
7146,Spatial relations,ru,no,285945.816901,9.67605633803,0.284239698761,0.378442765402
7147,Spatial relations,ru,pt,286712.258065,10.0806451613,0.361580123405,0.263651454056
7148,Spatial relations,ru,ro,287512.343284,8.34328358209,0.307802767236,0.363977279569
7149,Spatial relations,sk,be,288268.202899,10.0144927536,0.31583796849,0.368189276389
7150,Spatial relations,sk,ca,288977.507937,8.96825396825,0.278104828234,0.420207858018
7151,Spatial relations,sk,cs,289731.693333,15.56,0.190121980497,0.537373370177
7152,Spatial relations,sk,da,290494.0,8.71428571429,0.284626019399,0.356142709838
7153,Spatial relations,sk,de,291264.066667,9.24,0.307503795817,0.362743833753
7154,Spatial relations,sk,en,292044.342466,7.80821917808,0.340958224836,0.290620989825
7155,Spatial relations,sk,es,292802.779412,8.91176470588,0.302041381748,0.342692585012
7156,Spatial relations,sk,eu,293523.323077,6.64615384615,0.357137337681,0.365218810182
7157,Spatial relations,sk,fr,294248.253731,8.20895522388,0.35679512453,0.336735379111
7158,Spatial relations,sk,he,294973.095238,6.85714285714,0.320670112647,0.307482039545
7159,Spatial relations,sk,it,295684.9375,8.4375,0.273658220387,0.446154860988
7160,Spatial relations,sk,ja,296314.627907,5.51162790698,0.404514662945,0.366097543516
7161,Spatial relations,sk,ka,297007.656716,7.41791044776,0.347890973377,0.354255147468
7162,Spatial relations,sk,kk,297691.712121,6.13636363636,0.342155374275,0.377339510256
7163,Spatial relations,sk,la,298414.828571,6.42857142857,0.368891005708,0.230195423211
7164,Spatial relations,sk,lt,299161.123288,8.79452054795,0.293638803292,0.401535961389
7165,Spatial relations,sk,nl,299918.178082,8.42465753425,0.339491680152,0.34415836122
7166,Spatial relations,sk,no,300681.521127,8.43661971831,0.351192185113,0.403233298038
7167,Spatial relations,sk,pl,301432.651515,12.3484848485,0.243171671646,0.454040354008
7168,Spatial relations,sk,pt,302163.21875,8.28125,0.355003144415,0.316194974284
7169,Spatial relations,sk,ro,302939.685714,8.38571428571,0.284500628413,0.438060210644
7170,Spatial relations,sk,ru,303691.628571,11.8428571429,0.285619072066,0.386766475737
7171,Speech and language,be,es,433.857142857,10.5714285714,0.423282042024,0.316618663689
7172,Speech and language,bg,be,1152.14285714,10.2857142857,0.440100088346,0.36515119292
7173,Speech and language,bg,ca,1823.10526316,9.26315789474,0.335701185423,0.282062565193
7174,Speech and language,bg,cs,2513.5,10.8,0.375179392243,0.353010101615
7175,Speech and language,bg,da,3229.22727273,10.3181818182,0.525428606014,0.176278989028
7176,Speech and language,bg,de,3954.86363636,11.4545454545,0.322325992773,0.238347792788
7177,Speech and language,bg,en,4686.40909091,9.45454545455,0.317912026522,0.319649337422
7178,Speech and language,bg,es,5407.8,10.65,0.259348431442,0.384165664671
7179,Speech and language,bg,eu,6071.29411765,6.70588235294,0.408858887983,0.308721222303
7180,Speech and language,bg,fr,6784.52173913,10.5652173913,0.432646487631,0.259016495222
7181,Speech and language,bg,he,7427.8,5.8,0.43759827446,0.0436971635822
7182,Speech and language,bg,hr,8117.7,10.95,0.367968707437,0.337907186577
7183,Speech and language,bg,it,8806.05555556,9.72222222222,0.387003481449,0.197417716952
7184,Speech and language,bg,ja,9446.23809524,6.09523809524,0.435029854238,0.343552919899
7185,Speech and language,bg,ka,10047.9473684,8.63157894737,0.487199644499,0.231991896536
7186,Speech and language,bg,kk,10731.65,6.45,0.374438569113,0.429042292503
7187,Speech and language,bg,la,11389.2857143,6.85714285714,0.368974396986,0.221172808861
7188,Speech and language,bg,lt,12078.9047619,8.38095238095,0.325411300136,0.347794260532
7189,Speech and language,bg,nl,12813.8181818,11.1818181818,0.436141266525,0.189813688102
7190,Speech and language,bg,no,13514.3809524,10.2857142857,0.352869701601,0.308706933344
7191,Speech and language,bg,pl,14202.95,11.55,0.474958640113,0.185306838393
7192,Speech and language,bg,pt,14910.2380952,11.0,0.387003329919,0.282882873034
7193,Speech and language,bg,ro,15614.8571429,10.5714285714,0.371619308175,0.30190008532
7194,Speech and language,bg,ru,16320.4761905,11.2857142857,0.265925716246,0.398896683238
7195,Speech and language,bg,sk,17024.047619,9.80952380952,0.37878185209,0.351359502556
7196,Speech and language,ca,be,17701.4736842,9.84210526316,0.550795806946,0.133921950711
7197,Speech and language,ca,es,18483.7142857,16.0476190476,0.204923434854,0.532166405445
7198,Speech and language,ca,eu,19233.4705882,9.41176470588,0.456890442249,0.288628691544
7199,Speech and language,ca,he,19955.3157895,7.52631578947,0.490811827742,0.245504769232
