"glottocode","headword","sourceForm","clicsForm","NumMeanings"
"port1283","curvar","curvar","curvar","1"
"ital1282","curvare","curvare","curvare","1"
"roma1327","curvă","curvă","curva","1"
"roma1327","curvă","curvă","curva","1"
"roma1327","curând","kurɨnd","kurind","1"
"roma1327","curăți","kurət͡sʲ","kur@tsj","1"
"ital1282","cuscino","kuʃːino","kusino","1"
"port1283","cuspir","cuspir","cuspir","1"
"ital1282","custodire","kustodire","kustodire","2"
"stan1293","custom","custom","custom","1"
"stan1293","cut","cut","cut","1"
"stan1293","cut down","cut down","cutdown","1"
"stan1293","cut off","kʌt ˈɒf","ktaf","0"
"tami1289","cutantiramaṉitar","cutantiramaṉitar","cutantiramanitar","1"
"roma1327","cutat","cutat","cutat","1"
"ital1282","cute","cute","cute","2"
"port1283","cutelo","cutelo","cutelo","1"
"roma1327","cuteza","cuteza","cuteza","1"
"roma1327","cutie","kutje","kutje","2"
"stan1288","cutis","cutis","cutis","1"
"roma1327","cutremur","cutremur","cutremur","1"
"tami1289","cutti","cutti","cutti","1"
"roma1327","cuţit","cuţit","cutit","2"
"tami1289","cuvaittal","cuvaittal","cuvaittal","1"
"tami1289","cuvar","cuvar","cuvar","1"
"tami1289","cuvarkkam","cuvarkkam","cuvarkkam","1"
"tami1289","cuvarkkaṇṇāṭi","cuvarkkaṇṇāṭi","cuvarkkannati","1"
"roma1327","cuvînt","cuvînt","cuvint","1"
"roma1327","cuvînta","cuvînta","cuvinta","1"
"roma1327","cuvânt","kuvɨnt","kuvint","1"
"roma1327","cuvântare","cuvântare","cuvantare","1"
"stan1288","cuánto","kwanto","kwanto","1"
"ital1282","cuòcere","kuɔt͡ʃere","kuotsere","2"
"ital1282","cuòcere al forno","kuɔt͡ʃere al forno","kuotserealforno","1"
"roma1327","cuţit","cuţit","cutit","1"
"roma1327","cuţit de masă","cuţit de masă","cutitdemasa","1"
"roma1327","cuțit","kut͡sit","kutsit","1"
"roma1327","cuțít","cuțít","cutit","1"
"lith1251","cùkranendrė","cùkranendrė","cukranendre","1"
"lith1251","cùkrus","cùkrus","cukrus","1"
"russ1263","cǔvstvorat ́ zapax","cǔvstvorat ́ zapax","cuvstvoratzapax","1"
"tami1289","cuḻi","cuḻi","culi","1"
"tami1289","cuṇṇāmpuk kalavai","cuṇṇāmpuk kalavai","cunnampukkalavai","1"
"tami1289","cuṇṭeli","cuṇṭeli","cunteli","1"
"tami1289","cuṟāmīṉ","cuṟāmīṉ","curamin","1"
"tami1289","cuṟṟutal","cuṟṟutal","currutal","1"
"tami1289","cuṭappaṭāta ceṅkal","cuṭappaṭāta ceṅkal","cutappatatacenkal","1"
"tami1289","cuṭu","cuṭu","cutu","1"
"tami1289","cuṭutal","cuṭutal","cututal","1"
"roma1327","cvadrat","cvadrat","cvadrat","1"
"russ1263","cvet","cvet","cvet","1"
"slov1268","cvetlíca","t͡sʋɛtli˨ːt͡sa","tsvetlitsa","1"
"russ1263","cvetok","cvetok","cvetok","1"
"croa1245","cvijet","t͡sʋîjɛt","tsvijet","1"
"slov1268","cvréti","t͡sʋrɛ˨ːti","tsvreti","1"
"stan1290","cygne","siŋ","sing","1"
"poli1260","cyna","cyna","cyna","1"
"russ1263","cynovka","cynovka","cynovka","1"
"poli1260","cytrus","cytrus","cytrus","1"
"hung1274","czak","czak","czak","1"
"hung1274","czalád","czalád","czalad","1"
"hung1274","czalán","czalán","czalan","1"
"hung1274","czalétek","czalétek","czaletek","1"
"hung1274","czap","czap","czap","1"
"hung1274","czapda","czapda","czapda","2"
"hung1274","czapdába eyt","czapdába eyt","czapdabaeyt","1"
"poli1260","czapka","czapka","czapka","2"
"poli1260","czapla","czapla","czapla","1"
"poli1260","czarka","czarka","czarka","1"
"poli1260","czarny","czarny","czarny","1"
"poli1260","czarodziejstwo","czarodziejstwo","czarodziejstwo","1"
"poli1260","czarownica","czarownica","czarownica","1"
"poli1260","czary","czary","czary","1"
"poli1260","czas","czas","czas","2"
"poli1260","czas (doba)","czas doba","czasdoba","1"
"poli1260","czasem","czasem","czasem","1"
"poli1260","czaszka","czaszka","czaszka","1"
"hung1274","czavar","czavar","czavar","1"
"poli1260","czcić","czcić","czcic","1"
"hung1274","czeczemő","czeczemő","czeczemo","1"
"poli1260","czekać","czekać","czekac","1"
"poli1260","czekać","ʈ͡ʂɛkat͡ɕ","tsekatc","1"
"poli1260","czeluść","ʈ͡ʂɛluɕt͡ɕ","tseluctc","1"
"hung1274","czend","czend","czend","1"
"hung1274","czendes","czendes","czendes","2"
"hung1274","czepereg","czepereg","czepereg","1"
"poli1260","czermny","czermny","czermny","1"
"poli1260","czerwiec","ʈ͡ʂɛɾviɛt͡s","tserviets","1"
"poli1260","czerwony","czerwony","czerwony","1"
"poli1260","czesać","czesać","czesac","1"
"poli1260","często","często","czesto","1"
"poli1260","część","część","czesc","1"
"hung1274","czibe ~ czirke","czibe","czibe","1"
"hung1274","cziga","cziga","cziga","1"
"hung1274","czikó","czikó","cziko","1"
"hung1274","czillag","czillag","czillag","1"
"hung1274","czinál","czinál","czinal","1"
"hung1274","czizma","czizma","czizma","1"
"poli1260","czkawka","czkawka","czkawka","1"
"hung1274","czodálkozó","czodálkozó","czodalkozo","1"
"hung1274","czomo","czomo","czomo","1"
"hung1274","czont","czont","czont","1"
"poli1260","czołgać się","czołgać się","czolgacsie","1"
"poli1260","czołgać się","ʈ͡ʂɔwɡat͡ɕ ɕɛ̃","tsowgatcce","1"
"poli1260","czoło","czoło","czolo","1"
"poli1260","czterdzieści","ʈ͡ʂtɛɾd͡ʑɛɕt͡ɕi","tsterdzectci","1"
"poli1260","cztery","cztery","cztery","1"
"poli1260","czuć","czuć","czuc","1"
"hung1274","czuk","czuk","czuk","1"
"hung1274","czuklik","czuklik","czuklik","1"
"hung1274","czukló","czukló","czuklo","1"
"hung1274","czupán","czupán","czupan","1"
"poli1260","czuwać","czuwać","czuwac","1"
"poli1260","czuć","ʈ͡ʂut͡ɕ","tsutc","1"
"poli1260","czwartek","czwartek","czwartek","1"
"poli1260","czworobok","czworobok","czworobok","1"
"poli1260","czworokąt","czworokąt","czworokat","1"
"poli1260","czynić","czynić","czynic","1"
"poli1260","czynić","ʈ͡ʂɨnit͡ɕ","tsinitc","1"
"poli1260","czysty","czysty","czysty","1"
"poli1260","czytać","czytać","czytac","1"
"poli1260","czytać","ʈ͡ʂɨtat͡ɕ","tsitatc","1"
"hung1274","czésze","czésze","czesze","1"
"hung1274","czészealy","czészealy","czeszealy","1"
"hung1274","czípő","czípő","czipo","1"
"hung1274","czípős paprika","czípős paprika","czipospaprika","1"
"hung1274","czókol","czókol","czokol","1"
"hung1274","czónak","czónak","czonak","1"
"hung1274","czöpög","czöpög","czopog","1"
"hung1274","czúcz","czúcz","czucz","1"
"hung1274","czúnya","czúnya","czunya","1"
"hung1274","czütörtök","czütörtök","czutortok","1"
"poli1260","często","ʈ͡ʂɛ̃stɔ","tsesto","1"
"poli1260","część","ʈ͡ʂɛ̃ɕt͡ɕ","tsectc","1"
"poli1260","członek","członek","czlonek","1"
"poli1260","człowiek","człowiek","czlowiek","1"
"hung1274","cző","cző","czo","2"
"hung1274","cződör","cződör","czodor","1"
"stan1289","càlid","kaɫit̪","kalit","1"
"stan1289","càlid, calurós","càlid","calid","1"
"mand1415","càn","càn","can","1"
"ital1282","càrico","kariko","kariko","1"
"stan1289","càrrega","karəɣə","kar@g@","1"
"port1283","cá","ka","ka","1"
"port1283","cálido","cálido","calido","1"
"stan1288","cálido","kaliðo","kalido","2"
"hung1274","cápa","cápa","capa","1"
"stan1288","cáscara","kaskaɾa","kaskara","1"
"roma1327","câine","kɨjne","kijne","1"
"roma1327","câmp","câmp","camp","1"
"roma1327","când","când","cand","1"
"roma1327","cânta","kɨnta","kinta","1"
"roma1327","cântec","kɨntek","kintek","1"
"roma1327","cârd","kɨrd","kird","1"
"roma1327","cârlig","kɨrliɡ","kirlig","1"
"roma1327","cârlig de undiţă","cârlig de undiţă","carligdeundita","1"
"roma1327","cârmă","cârmă","carma","1"
"roma1327","cârnat","cârnat","carnat","1"
"roma1327","cârpă","cârpă","carpa","1"
"roma1327","cât","kɨt","kit","2"
"roma1327","câteodată","kɨte̯odatə","kiteodat@","1"
"roma1327","câţi","câţi","cati","1"
"roma1327","câţiva","câţiva","cativa","1"
"port1283","cã","cã","ca","1"
"port1283","cão","kɐ̃w","kaw","1"
"ital1282","cèlebre","t͡ʃɛlebre","tselebre","0"
"port1283","célebre","keleβre","kelebre","0"
"stan1288","célebre","θeleβɾe","thelebre","0"
"stan1290","célèbre","seˈlɛbʁə","selebr@","0"
"slov1268","céna","t͡sɛ˨ːna","tsena","1"
"port1283","cérebro","ˈsɛrəβru","ser@bru","1"
"slov1268","cérkev","t͡sɛ˨ːrkɛʋ","tserkev","1"
"stan1289","cérvol","cérvol","cervol","1"
"stan1290","céréale","céréale","cereale","1"
"stan1290","céréales","seʁeˈal","sereal","0"
"slov1268","césta","t͡sɛ˨ːsta","tsesta","1"
"port1283","céu","sɛw","sew","1"
"slov1268","cév","t͡sɛ˨ːʋ","tsev","1"
"czec1258","céva","t͡sɛːva","tseva","1"
"ital1282","cìrcolo","t͡ʃirkolo","tsirkolo","1"
"port1283","círculo","ˈsirkulu","sirkulu","1"
"stan1288","círculo","θiɾkulo","thirkulo","1"
"port1283","círio","círio","cirio","1"
"hung1274","císít","císít","cisit","1"
"czec1258","cítit","t͡siːcɪt","tsicit","2"
"slov1269","cítiť","t͡siːtic","tsitic","1"
"roma1327","cîmp","cîmp","cimp","1"
"ital1282","cògliere","kɔʎːiere","koyiere","1"
"stan1288","cómo","komo","komo","1"
"poli1260","córka","t͡suɾka","tsurka","1"
"stan1289","córrer","korə","kor@","2"
"stan1290","côte","koːt","kot","1"
"stan1290","côté","koˈte","kote","1"
"ital1282","cùculo","kukulo","kukulo","1"
"ital1282","cùmulo","kumulo","kumulo","1"
"ital1282","cùpreo","cùpreo","cupreo","1"
"slov1268","cúla","t͡su˨ːla","tsula","1"
"nort2697","cücə","cücə","cuc@","1"
"nort2697","cüme","d͡ʒymɛ","dzyme","1"
"nort2697","cüme axşamı","d͡ʒymɛ ɑχʃɑmɯ","dzymeakhsamw","1"
"hind1269","cākal, caklā","cākal","cakal","1"
"tami1289","cākkaṭai","cākkaṭai","cakkatai","1"
"tami1289","cālai","cālai","calai","1"
"tami1289","cāmpal","cāmpal","campal","1"
"mand1415","cāng","cāng","cang","2"
"tami1289","cāpamiṭutal","cāpamiṭutal","capamitutal","1"
"tami1289","cāppiṭutal","cāppiṭutal","cappitutal","1"
"tami1289","cāvi","cāvi","cavi","1"
"tami1289","cāvutal","cāvutal","cavutal","1"
"tami1289","cāyampucutal","cāyampucutal","cayampucutal","1"
"tami1289","cāyampūcutal","cāyampūcutal","cayampucutal","1"
"hind1269","cā̃d, candā","cā̃d","cad","1"
"tami1289","cāṭci","cāṭci","catci","1"
"roma1327","căciulă","căciulă","caciula","1"
"roma1327","cădea","kəde̯a","k@dea","1"
"roma1327","cădea jos","kəde̯a ʒos","k@deazos","1"
"roma1327","călca","kəlka","k@lka","1"
"roma1327","călcâi","kəlkɨj","k@lkij","1"
"roma1327","căldare","kəldare","k@ldare","1"
"roma1327","căldură","kəldurə","k@ldur@","2"
"roma1327","călăuzi","kələwzʲ","k@l@wzj","0"
"roma1327","cămaşă","cămaşă","camasa","1"
"roma1327","cămașă","kəmaʃə","k@mas@","1"
"roma1327","cămilă","cămilă","camila","1"
"roma1327","cămin","kəmin","k@min","2"
"roma1327","căpetenie","căpetenie","capetenie","1"
"roma1327","căprior","căprior","caprior","1"
"roma1327","căpuşă","căpuşă","capusa","1"
"roma1327","căpăta","kəpəta","k@p@ta","1"
"roma1327","căra","kəra","k@ra","1"
"roma1327","cărare","kərare","k@rare","2"
"roma1327","cărbune","kərbune","k@rbune","1"
"roma1327","cărindar, călindar","cărindar, călindar","carindarcalindar","1"
"roma1327","căruţă","căruţă","caruta","1"
"roma1327","cărămidă","cărămidă","caramida","1"
"roma1327","cătun","cătun","catun","1"
"roma1327","căuta","kəwta","k@wta","1"
"tami1289","cēkarittal","cēkarittal","cekarittal","1"
"tami1289","cērttal","cērttal","certtal","1"
"tami1289","cēval","cēval","ceval","1"
"tami1289","cēṉaikkiḻaṅku","cēṉaikkiḻaṅku","cenaikkilanku","1"
"tami1289","cīkkiram","cīkkiram","cikkiram","1"
"tami1289","cīmai miḷakāy","cīmai miḷakāy","cimaimilakay","1"
"tami1289","cīppu","cīppu","cippu","1"
"hind1269","cītā, chītā","cītā","cita","1"
"tami1289","cīḻ","cīḻ","cil","1"
"tami1289","cīṭṭiyaṭittal","cīṭṭiyaṭittal","cittiyatittal","1"
"nucl1301","cılgıt","d͡ʒɯlɡɯt","dzwlgwt","1"
"nort2697","cızmaq","d͡ʒɯzmɑɡ","dzwzmag","0"
"nort2697","cızıq","d͡ʒɯzɯɡ","dzwzwg","1"
"nort2697","cığır","d͡ʒɯɣɯr","dzwgwr","1"
"tami1289","cōmpēṟi","cōmpēṟi","comperi","1"
"tami1289","cōppu","cōppu","coppu","1"
"stan1290","cœur","kœːʁ","koer","1"
"tami1289","cūriyaṉ","cūriyaṉ","curiyan","1"
"tami1289","cūttāmpaṭṭai","cūttāmpaṭṭai","cuttampattai","1"
"tami1289","cūḻcci","cūḻcci","culcci","1"
"tami1289","cūṉiyakkāri","cūṉiyakkāri","cuniyakkari","1"
"tami1289","cūṭāṉa","cūṭāṉa","cutana","1"
"nort2697","cəbr","d͡ʒæbr","dzaebr","1"
"nort2697","cəmiyyet","d͡ʒæmɪjːɛt","dzaemijet","1"
"nort2697","cənub","d͡ʒænub","dzaenub","1"
"nucl1302","cʰa","cʰa","cha","1"
"nucl1302","cʰecʰxli","cʰecʰxli","chechxli","1"
"nucl1302","cʰeli","cʰeli","cheli","1"
"nucl1302","cʰivi","cʰivi","chivi","1"
"nucl1302","cʰodna","cʰodna","chodna","1"
"nucl1302","cʰoli","cʰoli","choli","1"
"nucl1302","cʰotʼa","cʰotʼa","chota","2"
"nucl1302","cʰudi","cʰudi","chudi","1"
"nucl1302","cʰurva","cʰurva","churva","1"
"nucl1302","cʰxeni","cʰxeni","chxeni","1"
"nucl1302","cʰximi","cʰximi","chximi","1"
"nucl1302","cʰxoveli","cʰxoveli","chxoveli","1"
"nucl1302","cʰxovreba","cʰxovreba","chxovreba","1"
"nucl1302","cʰxvari","cʰxvari","chxvari","1"
"nucl1302","cʰxviri","cʰxviri","chxviri","1"
"nucl1302","cʼeli","cʼeli","celi","1"
"nucl1302","cʼeva","cʼeva","ceva","1"
"nucl1302","cʼicʼila","cʼicʼila","cicila","1"
"nucl1302","cʼitʰeli","cʼitʰeli","citheli","1"
"nucl1302","cʼmenda","cʼmenda","cmenda","1"
"nucl1302","cʼola","cʼola","cola","1"
"nucl1302","cʼova","cʼova","cova","1"
"nucl1302","cʼqʼali","cʼqʼali","cqali","1"
"nucl1302","cʼucʼna","cʼucʼna","cucna","1"
"nucl1302","cʼva","cʼva","cva","1"
"nucl1302","cʼvima","cʼvima","cvima","1"
"nucl1302","cʼvrili","cʼvrili","cvrili","2"
"nucl1235","cʿoren","cʿoren","coren","1"
"nucl1235","č-","č-","c","1"
"basq1248","ča'paṣta ~ čala'puṣta","ča'paṣta","capasta","1"
"russ1263","čajka","čajka","cajka","1"
"czec1258","čapka","čapka","capka","1"
"russ1263","čarodejka","čarodejka","carodejka","1"
"russ1263","čarodejstvo","čarodejstvo","carodejstvo","1"
"bulg1262","čarodéec̷","čarodéec̷","carodeec","1"
"bulg1262","čarodéjka","čarodéjka","carodejka","1"
"czec1258","čaroděj","čaroděj","carodej","1"
"czec1258","čarodějnice","čarodějnice","carodejnice","1"
"czec1258","čarodějnictví","čarodějnictví","carodejnictvi","1"
"russ1263","čary","čary","cary","1"
"czec1258","čas","čas","cas","1"
"russ1263","čas","čas","cas","1"
"czec1258","časně","časně","casne","1"
"bulg1262","časovój]","časovój","casovoj","1"
"bulg1262","časóvnik","časóvnik","casovnik","1"
"russ1263","čast ́","čast ́","cast","1"
"czec1258","často","často","casto","1"
"russ1263","často","často","casto","1"
"russ1263","časy","časy","casy","1"
"russ1263","čaška","čaška","caska","1"
"basq1248","čaɲ'kʰüka","čaɲ'kʰüka","cankhuka","1"
"bulg1262","čájka","čájka","cajka","1"
"bulg1262","čájnik","čájnik","cajnik","1"
"bulg1262","čápla","čápla","capla","1"
"czec1258","čára","čára","cara","1"
"bulg1262","čás","čás","cas","1"
"bulg1262","část","část","cast","1"
"czec1258","část","část","cast","1"
"bulg1262","čáša","čáša","casa","1"
"bulg1262","čáška","čáška","caska","1"
"west2369","če? či?","če? či?","ceci","1"
"west2369","če[towr]? če[ǰur]?","četowr? čeǰur?","cetowrcejur","1"
"west2369","čeft","čeft","ceft","1"
"czec1258","čekati","čekati","cekati","1"
"west2369","čekidæn","čekidæn","cekidaen","1"
"czec1258","čelenka","čelenka","celenka","1"
"czec1258","čelist","čelist","celist","1"
"russ1263","čeljust","čeljust","celjust","1"
"russ1263","čelnok","čelnok","celnok","1"
"czec1258","čelo","čelo","celo","1"
"russ1263","čelovek","čelovek","celovek","1"
"bulg1262","čeló","čeló","celo","1"
"czec1258","čepice","čepice","cepice","1"
"russ1263","čerep","čerep","cerep","1"
"russ1263","čerepaxa","čerepaxa","cerepaxa","1"
"czec1258","černý","černý","cerny","1"
"bulg1262","čertá","čertá","certa","1"
"bulg1262","čerúpka","čerúpka","cerupka","1"
"czec1258","červ","červ","cerv","1"
"russ1263","červ","červ","cerv","1"
"czec1258","červený","červený","cerveny","1"
"bulg1262","červén","červén","cerven","1"
"bulg1262","červó","červó","cervo","1"
"west2369","čerɑ? bærɑye-či?","čerɑ? bærɑye-či?","cerabaerayeci","1"
"west2369","čerɑgɑh","čerɑgɑh","ceragah","1"
"west2369","čerɑq","čerɑq","ceraq","1"
"russ1263","česotka","česotka","cesotka","1"
"west2369","češme","češme","cesme","1"
"russ1263","češuja","češuja","cesuja","1"
"bulg1262","četá","četá","ceta","1"
"russ1263","četverg","četverg","cetverg","1"
"bulg1262","četvə́rtək","četvə́rtək","cetv@rt@k","1"
"russ1263","četyre","četyre","cetyre","1"
"bulg1262","čéljust","čéljust","celjust","1"
"bulg1262","čélo","čélo","celo","1"
"bulg1262","čépka","čépka","cepka","1"
"bulg1262","čér piper","čér piper","cerpiper","1"
"bulg1262","čéren","čéren","ceren","1"
"bulg1262","čéren drób","čéren drób","cerendrob","1"
"bulg1262","čérep","čérep","cerep","1"
"bulg1262","čérkva","čérkva","cerkva","1"
"bulg1262","čérvej","čérvej","cervej","1"
"bulg1262","čésto","čésto","cesto","1"
