,Unnamed: 0,l1,l2,numColexified,numMatchingColexified,n_overlapConcepts,n_overlapConceptPairs,l1_iso2,l2_iso2
1735,1735,west2369,chuv1255,22,450521,950,450775,fa,cv
1736,1736,west2369,yaku1245,25,451450,951,451725,fa,sah
1737,1737,west2369,kalm1243,16,450574,950,450775,fa,xal
1738,1738,west2369,kore1280,14,442114,941,442270,fa,ko
1739,1739,west2369,nucl1643,23,451518,951,451725,fa,ja
1740,1740,west2369,nucl1305,9,451552,951,451725,fa,kn
1741,1741,west2369,mala1464,16,451575,951,451725,fa,ml
1742,1742,west2369,nucl1302,13,451573,951,451725,fa,ka
1743,1743,west2369,abkh1244,16,432678,931,432915,fa,ab
1744,1744,west2369,hebr1245,15,451555,951,451725,fa,he
1745,1745,west2369,mand1415,16,446780,946,446985,fa,zh
1746,1746,basq1248,beng1280,16,451509,951,451725,eu,bn
1747,1747,basq1248,tami1289,14,451539,951,451725,eu,ta
1748,1748,basq1248,telu1262,19,451445,951,451725,eu,te
1749,1749,basq1248,veps1250,23,451512,951,451725,eu,vep
1750,1750,basq1248,west2392,27,447698,947,447931,eu,mrj
1751,1751,basq1248,moks1248,19,450521,950,450775,eu,mdf
1752,1752,basq1248,nort2641,9,451471,951,451725,eu,ku
1753,1753,basq1248,nucl1235,10,450597,950,450775,eu,hy
1754,1754,basq1248,croa1245,10,450586,950,450775,eu,hr
1755,1755,basq1248,slov1268,1,450601,950,450775,eu,sl
1756,1756,basq1248,slov1269,12,451538,951,451725,eu,sk
1757,1757,basq1248,ukra1253,6,451566,951,451725,eu,uk
1758,1758,basq1248,bela1254,7,451566,951,451725,eu,be
1759,1759,basq1248,icel1247,14,451540,951,451725,eu,is
1760,1760,basq1248,norw1258,10,450587,950,450775,eu,no
1761,1761,basq1248,nucl1301,16,451486,951,451725,eu,tr
1762,1762,basq1248,kaza1248,11,451513,951,451725,eu,kk
1763,1763,basq1248,bash1264,20,451483,951,451725,eu,ba
1764,1764,basq1248,tata1255,18,451486,951,451725,eu,tt
1765,1765,basq1248,chuv1255,16,450495,950,450775,eu,cv
1766,1766,basq1248,yaku1245,21,451428,951,451725,eu,sah
1767,1767,basq1248,kalm1243,15,450558,950,450775,eu,xal
1768,1768,basq1248,kore1280,7,442089,941,442270,eu,ko
1769,1769,basq1248,nucl1643,13,451484,951,451725,eu,ja
1770,1770,basq1248,nucl1305,9,451538,951,451725,eu,kn
1771,1771,basq1248,mala1464,14,451557,951,451725,eu,ml
1772,1772,basq1248,nucl1302,5,451543,951,451725,eu,ka
1773,1773,basq1248,abkh1244,17,432665,931,432915,eu,ab
1774,1774,basq1248,hebr1245,12,451535,951,451725,eu,he
1775,1775,basq1248,mand1415,13,446760,946,446985,eu,zh
1776,1776,beng1280,tami1289,15,451581,951,451725,bn,ta
1777,1777,beng1280,telu1262,28,451503,951,451725,bn,te
1778,1778,beng1280,veps1250,22,451550,951,451725,bn,vep
1779,1779,beng1280,west2392,15,447714,947,447931,bn,mrj
1780,1780,beng1280,moks1248,18,450559,950,450775,bn,mdf
1781,1781,beng1280,nort2641,13,451519,951,451725,bn,ku
1782,1782,beng1280,nucl1235,7,450629,950,450775,bn,hy
1783,1783,beng1280,croa1245,2,450610,950,450775,bn,hr
1784,1784,beng1280,slov1268,5,450649,950,450775,bn,sl
1785,1785,beng1280,slov1269,9,451572,951,451725,bn,sk
1786,1786,beng1280,ukra1253,3,451600,951,451725,bn,uk
1787,1787,beng1280,bela1254,6,451604,951,451725,bn,be
1788,1788,beng1280,icel1247,5,451562,951,451725,bn,is
1789,1789,beng1280,norw1258,5,450616,950,450775,bn,no
1790,1790,beng1280,nucl1301,16,451526,951,451725,bn,tr
1791,1791,beng1280,kaza1248,16,451563,951,451725,bn,kk
1792,1792,beng1280,bash1264,22,451527,951,451725,bn,ba
1793,1793,beng1280,tata1255,19,451528,951,451725,bn,tt
1794,1794,beng1280,chuv1255,15,450533,950,450775,bn,cv
1795,1795,beng1280,yaku1245,20,451466,951,451725,bn,sah
1796,1796,beng1280,kalm1243,21,450610,950,450775,bn,xal
1797,1797,beng1280,kore1280,10,442132,941,442270,bn,ko
1798,1798,beng1280,nucl1643,16,451530,951,451725,bn,ja
1799,1799,beng1280,nucl1305,9,451578,951,451725,bn,kn
1800,1800,beng1280,mala1464,19,451607,951,451725,bn,ml
1801,1801,beng1280,nucl1302,7,451587,951,451725,bn,ka
1802,1802,beng1280,abkh1244,12,432689,931,432915,bn,ab
1803,1803,beng1280,hebr1245,8,451567,951,451725,bn,he
1804,1804,beng1280,mand1415,12,446798,946,446985,bn,zh
1805,1805,tami1289,telu1262,24,451529,951,451725,ta,te
1806,1806,tami1289,veps1250,16,451572,951,451725,ta,vep
1807,1807,tami1289,west2392,12,447743,947,447931,ta,mrj
1808,1808,tami1289,moks1248,18,450593,950,450775,ta,mdf
1809,1809,tami1289,nort2641,9,451545,951,451725,ta,ku
1810,1810,tami1289,nucl1235,7,450663,950,450775,ta,hy
1811,1811,tami1289,croa1245,4,450648,950,450775,ta,hr
1812,1812,tami1289,slov1268,4,450681,950,450775,ta,sl
1813,1813,tami1289,slov1269,7,451602,951,451725,ta,sk
1814,1814,tami1289,ukra1253,3,451634,951,451725,ta,uk
1815,1815,tami1289,bela1254,4,451634,951,451725,ta,be
1816,1816,tami1289,icel1247,8,451602,951,451725,ta,is
1817,1817,tami1289,norw1258,3,450645,950,450775,ta,no
1818,1818,tami1289,nucl1301,14,451556,951,451725,ta,tr
1819,1819,tami1289,kaza1248,7,451579,951,451725,ta,kk
1820,1820,tami1289,bash1264,12,451541,951,451725,ta,ba
1821,1821,tami1289,tata1255,10,451544,951,451725,ta,tt
1822,1822,tami1289,chuv1255,7,450552,950,450775,ta,cv
1823,1823,tami1289,yaku1245,12,451484,951,451725,ta,sah
1824,1824,tami1289,kalm1243,11,450624,950,450775,ta,xal
1825,1825,tami1289,kore1280,6,442160,941,442270,ta,ko
1826,1826,tami1289,nucl1643,9,451550,951,451725,ta,ja
1827,1827,tami1289,nucl1305,11,451616,951,451725,ta,kn
1828,1828,tami1289,mala1464,18,451639,951,451725,ta,ml
1829,1829,tami1289,nucl1302,6,451619,951,451725,ta,ka
1830,1830,tami1289,abkh1244,13,432723,931,432915,ta,ab
1831,1831,tami1289,hebr1245,9,451603,951,451725,ta,he
1832,1832,tami1289,mand1415,10,446828,946,446985,ta,zh
1833,1833,telu1262,veps1250,23,451482,951,451725,te,vep
1834,1834,telu1262,west2392,19,447653,947,447931,te,mrj
1835,1835,telu1262,moks1248,20,450493,950,450775,te,mdf
1836,1836,telu1262,nort2641,15,451453,951,451725,te,ku
1837,1837,telu1262,nucl1235,14,450575,950,450775,te,hy
1838,1838,telu1262,croa1245,10,450556,950,450775,te,hr
1839,1839,telu1262,slov1268,7,450584,950,450775,te,sl
1840,1840,telu1262,slov1269,14,451512,951,451725,te,sk
1841,1841,telu1262,ukra1253,5,451534,951,451725,te,uk
1842,1842,telu1262,bela1254,7,451536,951,451725,te,be
1843,1843,telu1262,icel1247,10,451502,951,451725,te,is
1844,1844,telu1262,norw1258,7,450550,950,450775,te,no
1845,1845,telu1262,nucl1301,19,451462,951,451725,te,tr
1846,1846,telu1262,kaza1248,21,451503,951,451725,te,kk
1847,1847,telu1262,bash1264,20,451453,951,451725,te,ba
1848,1848,telu1262,tata1255,17,451454,951,451725,te,tt
1849,1849,telu1262,chuv1255,14,450462,950,450775,te,cv
1850,1850,telu1262,yaku1245,26,451408,951,451725,te,sah
1851,1851,telu1262,kalm1243,18,450534,950,450775,te,xal
1852,1852,telu1262,kore1280,9,442061,941,442270,te,ko
1853,1853,telu1262,nucl1643,19,451466,951,451725,te,ja
1854,1854,telu1262,nucl1305,15,451520,951,451725,te,kn
1855,1855,telu1262,mala1464,16,451531,951,451725,te,ml
1856,1856,telu1262,nucl1302,12,451527,951,451725,te,ka
1857,1857,telu1262,abkh1244,13,432626,931,432915,te,ab
1858,1858,telu1262,hebr1245,10,451501,951,451725,te,he
1859,1859,telu1262,mand1415,17,446738,946,446985,te,zh
1860,1860,veps1250,west2392,36,447746,947,447931,vep,mrj
1861,1861,veps1250,moks1248,45,450602,950,450775,vep,mdf
1862,1862,veps1250,nort2641,17,451516,951,451725,vep,ku
1863,1863,veps1250,nucl1235,20,450644,950,450775,vep,hy
1864,1864,veps1250,croa1245,19,450633,950,450775,vep,hr
1865,1865,veps1250,slov1268,7,450642,950,450775,vep,sl
1866,1866,veps1250,slov1269,19,451581,951,451725,vep,sk
1867,1867,veps1250,ukra1253,5,451593,951,451725,vep,uk
1868,1868,veps1250,bela1254,8,451597,951,451725,vep,be
1869,1869,veps1250,icel1247,15,451571,951,451725,vep,is
1870,1870,veps1250,norw1258,15,450624,950,450775,vep,no
1871,1871,veps1250,nucl1301,26,451535,951,451725,vep,tr
1872,1872,veps1250,kaza1248,25,451570,951,451725,vep,kk
1873,1873,veps1250,bash1264,32,451536,951,451725,vep,ba
1874,1874,veps1250,tata1255,30,451539,951,451725,vep,tt
1875,1875,veps1250,chuv1255,23,450539,950,450775,vep,cv
1876,1876,veps1250,yaku1245,38,451491,951,451725,vep,sah
1877,1877,veps1250,kalm1243,25,450607,950,450775,vep,xal
1878,1878,veps1250,kore1280,8,442117,941,442270,vep,ko
1879,1879,veps1250,nucl1643,16,451519,951,451725,vep,ja
1880,1880,veps1250,nucl1305,9,451567,951,451725,vep,kn
1881,1881,veps1250,mala1464,20,451598,951,451725,vep,ml
1882,1882,veps1250,nucl1302,13,451588,951,451725,vep,ka
1883,1883,veps1250,abkh1244,22,432704,931,432915,vep,ab
1884,1884,veps1250,hebr1245,16,451572,951,451725,vep,he
1885,1885,veps1250,mand1415,16,446795,946,446985,vep,zh
1886,1886,west2392,moks1248,46,446787,946,446985,mrj,mdf
1887,1887,west2392,nort2641,21,447703,947,447931,mrj,ku
1888,1888,west2392,nucl1235,21,446830,946,446985,mrj,hy
1889,1889,west2392,croa1245,17,446812,946,446985,mrj,hr
1890,1890,west2392,slov1268,6,446822,946,446985,mrj,sl
1891,1891,west2392,slov1269,19,447759,947,447931,mrj,sk
1892,1892,west2392,ukra1253,11,447783,947,447931,mrj,uk
1893,1893,west2392,bela1254,17,447793,947,447931,mrj,be
1894,1894,west2392,icel1247,12,447743,947,447931,mrj,is
1895,1895,west2392,norw1258,13,446801,946,446985,mrj,no
1896,1896,west2392,nucl1301,32,447726,947,447931,mrj,tr
1897,1897,west2392,kaza1248,31,447761,947,447931,mrj,kk
1898,1898,west2392,bash1264,39,447728,947,447931,mrj,ba
1899,1899,west2392,tata1255,36,447731,947,447931,mrj,tt
1900,1900,west2392,chuv1255,44,446770,946,446985,mrj,cv
1901,1901,west2392,yaku1245,38,447670,947,447931,mrj,sah
1902,1902,west2392,kalm1243,31,446801,946,446985,mrj,xal
1903,1903,west2392,kore1280,14,438349,937,438516,mrj,ko
1904,1904,west2392,nucl1643,20,447709,947,447931,mrj,ja
1905,1905,west2392,nucl1305,12,447752,947,447931,mrj,kn
1906,1906,west2392,mala1464,16,447768,947,447931,mrj,ml
1907,1907,west2392,nucl1302,11,447762,947,447931,mrj,ka
1908,1908,west2392,abkh1244,26,428969,927,429201,mrj,ab
1909,1909,west2392,hebr1245,21,447760,947,447931,mrj,he
1910,1910,west2392,mand1415,17,442997,942,443211,mrj,zh
1911,1911,moks1248,nort2641,15,450529,950,450775,mdf,ku
1912,1912,moks1248,nucl1235,20,449663,949,449826,mdf,hy
1913,1913,moks1248,croa1245,23,449659,949,449826,mdf,hr
1914,1914,moks1248,slov1268,10,449667,949,449826,mdf,sl
1915,1915,moks1248,slov1269,22,450604,950,450775,mdf,sk
1916,1916,moks1248,ukra1253,10,450620,950,450775,mdf,uk
1917,1917,moks1248,bela1254,15,450628,950,450775,mdf,be
1918,1918,moks1248,icel1247,13,450584,950,450775,mdf,is
1919,1919,moks1248,norw1258,11,449634,949,449826,mdf,no
1920,1920,moks1248,nucl1301,34,450568,950,450775,mdf,tr
1921,1921,moks1248,kaza1248,27,450591,950,450775,mdf,kk
1922,1922,moks1248,bash1264,35,450559,950,450775,mdf,ba
1923,1923,moks1248,tata1255,32,450560,950,450775,mdf,tt
1924,1924,moks1248,chuv1255,31,449572,949,449826,mdf,cv
1925,1925,moks1248,yaku1245,39,450510,950,450775,mdf,sah
1926,1926,moks1248,kalm1243,21,449618,949,449826,mdf,xal
1927,1927,moks1248,kore1280,13,441156,940,441330,mdf,ko
1928,1928,moks1248,nucl1643,24,450552,950,450775,mdf,ja
1929,1929,moks1248,nucl1305,9,450584,950,450775,mdf,kn
1930,1930,moks1248,mala1464,14,450603,950,450775,mdf,ml
1931,1931,moks1248,nucl1302,16,450611,950,450775,mdf,ka
1932,1932,moks1248,abkh1244,26,431752,930,431985,mdf,ab
1933,1933,moks1248,hebr1245,18,450593,950,450775,mdf,he
1934,1934,moks1248,mand1415,14,445813,945,446040,mdf,zh
1935,1935,nort2641,nucl1235,8,450610,950,450775,ku,hy
1936,1936,nort2641,croa1245,6,450594,950,450775,ku,hr
1937,1937,nort2641,slov1268,6,450627,950,450775,ku,sl
1938,1938,nort2641,slov1269,13,451556,951,451725,ku,sk
1939,1939,nort2641,ukra1253,6,451582,951,451725,ku,uk
1940,1940,nort2641,bela1254,6,451580,951,451725,ku,be
1941,1941,nort2641,icel1247,8,451544,951,451725,ku,is
1942,1942,nort2641,norw1258,8,450596,950,450775,ku,no
1943,1943,nort2641,nucl1301,24,451518,951,451725,ku,tr
1944,1944,nort2641,kaza1248,18,451543,951,451725,ku,kk
1945,1945,nort2641,bash1264,18,451495,951,451725,ku,ba
1946,1946,nort2641,tata1255,17,451500,951,451725,ku,tt
1947,1947,nort2641,chuv1255,16,450511,950,450775,ku,cv
1948,1948,nort2641,yaku1245,23,451448,951,451725,ku,sah
1949,1949,nort2641,kalm1243,11,450566,950,450775,ku,xal
1950,1950,nort2641,kore1280,10,442108,941,442270,ku,ko
1951,1951,nort2641,nucl1643,12,451498,951,451725,ku,ja
1952,1952,nort2641,nucl1305,7,451550,951,451725,ku,kn
1953,1953,nort2641,mala1464,10,451565,951,451725,ku,ml
1954,1954,nort2641,nucl1302,6,451561,951,451725,ku,ka
1955,1955,nort2641,abkh1244,14,432671,931,432915,ku,ab
1956,1956,nort2641,hebr1245,9,451545,951,451725,ku,he
1957,1957,nort2641,mand1415,12,446775,946,446985,ku,zh
1958,1958,nucl1235,croa1245,12,449730,949,449826,hy,hr
1959,1959,nucl1235,slov1268,6,449750,949,449826,hy,sl
1960,1960,nucl1235,slov1269,11,450674,950,450775,hy,sk
1961,1961,nucl1235,ukra1253,5,450702,950,450775,hy,uk
1962,1962,nucl1235,bela1254,7,450704,950,450775,hy,be
1963,1963,nucl1235,icel1247,5,450661,950,450775,hy,is
1964,1964,nucl1235,norw1258,5,449713,949,449826,hy,no
1965,1965,nucl1235,nucl1301,21,450636,950,450775,hy,tr
1966,1966,nucl1235,kaza1248,15,450659,950,450775,hy,kk
1967,1967,nucl1235,bash1264,18,450618,950,450775,hy,ba
1968,1968,nucl1235,tata1255,13,450615,950,450775,hy,tt
1969,1969,nucl1235,chuv1255,14,449634,949,449826,hy,cv
1970,1970,nucl1235,yaku1245,22,450568,950,450775,hy,sah
1971,1971,nucl1235,kalm1243,11,449690,949,449826,hy,xal
1972,1972,nucl1235,kore1280,6,441232,940,441330,hy,ko
1973,1973,nucl1235,nucl1643,7,450611,950,450775,hy,ja
1974,1974,nucl1235,nucl1305,5,450671,950,450775,hy,kn
1975,1975,nucl1235,mala1464,8,450684,950,450775,hy,ml
1976,1976,nucl1235,nucl1302,12,450695,950,450775,hy,ka
1977,1977,nucl1235,abkh1244,11,431809,930,431985,hy,ab
1978,1978,nucl1235,hebr1245,13,450675,950,450775,hy,he
1979,1979,nucl1235,mand1415,11,445899,945,446040,hy,zh
1980,1980,croa1245,slov1268,13,449755,949,449826,hr,sl
1981,1981,croa1245,slov1269,21,450685,950,450775,hr,sk
1982,1982,croa1245,ukra1253,13,450709,950,450775,hr,uk
1983,1983,croa1245,bela1254,14,450709,950,450775,hr,be
1984,1984,croa1245,icel1247,8,450657,950,450775,hr,is
1985,1985,croa1245,norw1258,10,449714,949,449826,hr,no
1986,1986,croa1245,nucl1301,16,450615,950,450775,hr,tr
1987,1987,croa1245,kaza1248,9,450638,950,450775,hr,kk
1988,1988,croa1245,bash1264,19,450610,950,450775,hr,ba
1989,1989,croa1245,tata1255,18,450615,950,450775,hr,tt
1990,1990,croa1245,chuv1255,10,449613,949,449826,hr,cv
1991,1991,croa1245,yaku1245,16,450547,950,450775,hr,sah
1992,1992,croa1245,kalm1243,10,449678,949,449826,hr,xal
1993,1993,croa1245,kore1280,4,441219,940,441330,hr,ko
1994,1994,croa1245,nucl1643,10,450607,950,450775,hr,ja
1995,1995,croa1245,nucl1305,2,450653,950,450775,hr,kn
1996,1996,croa1245,mala1464,4,450666,950,450775,hr,ml
1997,1997,croa1245,nucl1302,10,450682,950,450775,hr,ka
1998,1998,croa1245,abkh1244,17,431810,930,431985,hr,ab
1999,1999,croa1245,hebr1245,13,450666,950,450775,hr,he
2000,2000,croa1245,mand1415,7,445882,945,446040,hr,zh
2001,2001,slov1268,slov1269,13,450702,950,450775,sl,sk
2002,2002,slov1268,ukra1253,8,450732,950,450775,sl,uk
2003,2003,slov1268,bela1254,6,450726,950,450775,sl,be
2004,2004,slov1268,icel1247,2,450678,950,450775,sl,is
2005,2005,slov1268,norw1258,4,449735,949,449826,sl,no
2006,2006,slov1268,nucl1301,8,450632,950,450775,sl,tr
2007,2007,slov1268,kaza1248,5,450663,950,450775,sl,kk
2008,2008,slov1268,bash1264,10,450625,950,450775,sl,ba
2009,2009,slov1268,tata1255,7,450626,950,450775,sl,tt
2010,2010,slov1268,chuv1255,5,449636,949,449826,sl,cv
2011,2011,slov1268,yaku1245,7,450563,950,450775,sl,sah
2012,2012,slov1268,kalm1243,4,449700,949,449826,sl,xal
2013,2013,slov1268,kore1280,3,441251,940,441330,sl,ko
2014,2014,slov1268,nucl1643,3,450627,950,450775,sl,ja
2015,2015,slov1268,nucl1305,0,450682,950,450775,sl,kn
2016,2016,slov1268,mala1464,5,450701,950,450775,sl,ml
2017,2017,slov1268,nucl1302,8,450711,950,450775,sl,ka
2018,2018,slov1268,abkh1244,5,431814,930,431985,sl,ab
2019,2019,slov1268,hebr1245,8,450689,950,450775,sl,he
2020,2020,slov1268,mand1415,4,445910,945,446040,sl,zh
2021,2021,slov1269,ukra1253,13,451657,951,451725,sk,uk
2022,2022,slov1269,bela1254,13,451655,951,451725,sk,be
2023,2023,slov1269,icel1247,11,451611,951,451725,sk,is
2024,2024,slov1269,norw1258,12,450665,950,450775,sk,no
2025,2025,slov1269,nucl1301,19,451569,951,451725,sk,tr
2026,2026,slov1269,kaza1248,14,451596,951,451725,sk,kk
2027,2027,slov1269,bash1264,22,451564,951,451725,sk,ba
2028,2028,slov1269,tata1255,16,451559,951,451725,sk,tt
2029,2029,slov1269,chuv1255,15,450570,950,450775,sk,cv
2030,2030,slov1269,yaku1245,17,451497,951,451725,sk,sah
2031,2031,slov1269,kalm1243,14,450633,950,450775,sk,xal
2032,2032,slov1269,kore1280,12,442174,941,442270,sk,ko
2033,2033,slov1269,nucl1643,16,451567,951,451725,sk,ja
2034,2034,slov1269,nucl1305,6,451609,951,451725,sk,kn
2035,2035,slov1269,mala1464,3,451612,951,451725,sk,ml
2036,2036,slov1269,nucl1302,10,451630,951,451725,sk,ka
2037,2037,slov1269,abkh1244,15,432731,931,432915,sk,ab
2038,2038,slov1269,hebr1245,15,451618,951,451725,sk,he
2039,2039,slov1269,mand1415,11,446833,946,446985,sk,zh
2040,2040,ukra1253,bela1254,18,451705,951,451725,uk,be
2041,2041,ukra1253,icel1247,6,451641,951,451725,uk,is
2042,2042,ukra1253,norw1258,5,450691,950,450775,uk,no
2043,2043,ukra1253,nucl1301,2,451575,951,451725,uk,tr
2044,2044,ukra1253,kaza1248,4,451616,951,451725,uk,kk
2045,2045,ukra1253,bash1264,12,451584,951,451725,uk,ba
2046,2046,ukra1253,tata1255,11,451589,951,451725,uk,tt
2047,2047,ukra1253,chuv1255,4,450588,950,450775,uk,cv
2048,2048,ukra1253,yaku1245,7,451517,951,451725,uk,sah
2049,2049,ukra1253,kalm1243,5,450656,950,450775,uk,xal
2050,2050,ukra1253,kore1280,3,442195,941,442270,uk,ko
2051,2051,ukra1253,nucl1643,7,451589,951,451725,uk,ja
2052,2052,ukra1253,nucl1305,1,451639,951,451725,uk,kn
2053,2053,ukra1253,mala1464,6,451658,951,451725,uk,ml
2054,2054,ukra1253,nucl1302,7,451664,951,451725,uk,ka
2055,2055,ukra1253,abkh1244,5,432750,931,432915,uk,ab
2056,2056,ukra1253,hebr1245,7,451642,951,451725,uk,he
2057,2057,ukra1253,mand1415,4,446859,946,446985,uk,zh
2058,2058,bela1254,icel1247,8,451643,951,451725,be,is
2059,2059,bela1254,norw1258,7,450693,950,450775,be,no
2060,2060,bela1254,nucl1301,6,451581,951,451725,be,tr
2061,2061,bela1254,kaza1248,7,451620,951,451725,be,kk
2062,2062,bela1254,bash1264,13,451584,951,451725,be,ba
2063,2063,bela1254,tata1255,12,451589,951,451725,be,tt
2064,2064,bela1254,chuv1255,9,450596,950,450775,be,cv
2065,2065,bela1254,yaku1245,10,451521,951,451725,be,sah
2066,2066,bela1254,kalm1243,7,450658,950,450775,be,xal
2067,2067,bela1254,kore1280,5,442197,941,442270,be,ko
2068,2068,bela1254,nucl1643,8,451589,951,451725,be,ja
2069,2069,bela1254,nucl1305,1,451637,951,451725,be,kn
2070,2070,bela1254,mala1464,5,451654,951,451725,be,ml
2071,2071,bela1254,nucl1302,6,451660,951,451725,be,ka
2072,2072,bela1254,abkh1244,5,432749,931,432915,be,ab
2073,2073,bela1254,hebr1245,8,451642,951,451725,be,he
2074,2074,bela1254,mand1415,3,446855,946,446985,be,zh
2075,2075,icel1247,norw1258,19,450677,950,450775,is,no
2076,2076,icel1247,nucl1301,12,451553,951,451725,is,tr
2077,2077,icel1247,kaza1248,6,451578,951,451725,is,kk
2078,2078,icel1247,bash1264,9,451536,951,451725,is,ba
2079,2079,icel1247,tata1255,8,451541,951,451725,is,tt
2080,2080,icel1247,chuv1255,6,450550,950,450775,is,cv
2081,2081,icel1247,yaku1245,8,451477,951,451725,is,sah
2082,2082,icel1247,kalm1243,7,450617,950,450775,is,xal
2083,2083,icel1247,kore1280,5,442158,941,442270,is,ko
2084,2084,icel1247,nucl1643,7,451547,951,451725,is,ja
2085,2085,icel1247,nucl1305,2,451599,951,451725,is,kn
2086,2086,icel1247,mala1464,3,451610,951,451725,is,ml
2087,2087,icel1247,nucl1302,8,451624,951,451725,is,ka
2088,2088,icel1247,abkh1244,11,432724,931,432915,is,ab
2089,2089,icel1247,hebr1245,6,451598,951,451725,is,he
2090,2090,icel1247,mand1415,12,446833,946,446985,is,zh
2091,2091,norw1258,nucl1301,10,450601,950,450775,no,tr
2092,2092,norw1258,kaza1248,8,450634,950,450775,no,kk
2093,2093,norw1258,bash1264,11,450593,950,450775,no,ba
2094,2094,norw1258,tata1255,8,450593,950,450775,no,tt
2095,2095,norw1258,chuv1255,9,449610,949,449826,no,cv
2096,2096,norw1258,yaku1245,8,450531,950,450775,no,sah
2097,2097,norw1258,kalm1243,7,449672,949,449826,no,xal
2098,2098,norw1258,kore1280,6,441224,940,441330,no,ko
2099,2099,norw1258,nucl1643,7,450600,950,450775,no,ja
2100,2100,norw1258,nucl1305,2,450652,950,450775,no,kn
2101,2101,norw1258,mala1464,6,450669,950,450775,no,ml
2102,2102,norw1258,nucl1302,7,450674,950,450775,no,ka
2103,2103,norw1258,abkh1244,13,431798,930,431985,no,ab
2104,2104,norw1258,hebr1245,7,450653,950,450775,no,he
2105,2105,norw1258,mand1415,11,445889,945,446040,no,zh
2106,2106,nucl1301,kaza1248,22,451552,951,451725,tr,kk
2107,2107,nucl1301,bash1264,32,451524,951,451725,tr,ba
2108,2108,nucl1301,tata1255,33,451533,951,451725,tr,tt
2109,2109,nucl1301,chuv1255,29,450538,950,450775,tr,cv
2110,2110,nucl1301,yaku1245,33,451469,951,451725,tr,sah
2111,2111,nucl1301,kalm1243,25,450595,950,450775,tr,xal
2112,2112,nucl1301,kore1280,15,442120,941,442270,tr,ko
2113,2113,nucl1301,nucl1643,18,451511,951,451725,tr,ja
2114,2114,nucl1301,nucl1305,14,451565,951,451725,tr,kn
2115,2115,nucl1301,mala1464,15,451576,951,451725,tr,ml
2116,2116,nucl1301,nucl1302,11,451572,951,451725,tr,ka
2117,2117,nucl1301,abkh1244,18,432687,931,432915,tr,ab
2118,2118,nucl1301,hebr1245,11,451550,951,451725,tr,he
2119,2119,nucl1301,mand1415,14,446780,946,446985,tr,zh
2120,2120,kaza1248,bash1264,32,451561,951,451725,kk,ba
2121,2121,kaza1248,tata1255,29,451562,951,451725,kk,tt
2122,2122,kaza1248,chuv1255,32,450581,950,450775,kk,cv
2123,2123,kaza1248,yaku1245,29,451498,951,451725,kk,sah
2124,2124,kaza1248,kalm1243,20,450622,950,450775,kk,xal
2125,2125,kaza1248,kore1280,8,442142,941,442270,kk,ko
2126,2126,kaza1248,nucl1643,11,451534,951,451725,kk,ja
2127,2127,kaza1248,nucl1305,6,451586,951,451725,kk,kn
2128,2128,kaza1248,mala1464,12,451607,951,451725,kk,ml
2129,2129,kaza1248,nucl1302,8,451603,951,451725,kk,ka
2130,2130,kaza1248,abkh1244,18,432719,931,432915,kk,ab
2131,2131,kaza1248,hebr1245,10,451585,951,451725,kk,he
2132,2132,kaza1248,mand1415,13,446814,946,446985,kk,zh
2133,2133,bash1264,tata1255,64,451584,951,451725,ba,tt
2134,2134,bash1264,chuv1255,43,450555,950,450775,ba,cv
2135,2135,bash1264,yaku1245,38,451468,951,451725,ba,sah
2136,2136,bash1264,kalm1243,25,450584,950,450775,ba,xal
2137,2137,bash1264,kore1280,11,442100,941,442270,ba,ko
2138,2138,bash1264,nucl1643,13,451490,951,451725,ba,ja
2139,2139,bash1264,nucl1305,10,451546,951,451725,ba,kn
2140,2140,bash1264,mala1464,19,451573,951,451725,ba,ml
2141,2141,bash1264,nucl1302,11,451561,951,451725,ba,ka
2142,2142,bash1264,abkh1244,24,432687,931,432915,ba,ab
2143,2143,bash1264,hebr1245,20,451557,951,451725,ba,he
2144,2144,bash1264,mand1415,20,446782,946,446985,ba,zh
2145,2145,tata1255,chuv1255,41,450558,950,450775,tt,cv
2146,2146,tata1255,yaku1245,39,451477,951,451725,tt,sah
2147,2147,tata1255,kalm1243,23,450587,950,450775,tt,xal
2148,2148,tata1255,kore1280,9,442105,941,442270,tt,ko
2149,2149,tata1255,nucl1643,19,451509,951,451725,tt,ja
2150,2150,tata1255,nucl1305,10,451553,951,451725,tt,kn
2151,2151,tata1255,mala1464,20,451582,951,451725,tt,ml
2152,2152,tata1255,nucl1302,10,451566,951,451725,tt,ka
2153,2153,tata1255,abkh1244,23,432695,931,432915,tt,ab
2154,2154,tata1255,hebr1245,15,451554,951,451725,tt,he
2155,2155,tata1255,mand1415,15,446777,946,446985,tt,zh
2156,2156,chuv1255,yaku1245,37,450487,950,450775,cv,sah
2157,2157,chuv1255,kalm1243,20,449595,949,449826,cv,xal
2158,2158,chuv1255,kore1280,10,441130,940,441330,cv,ko
2159,2159,chuv1255,nucl1643,17,450518,950,450775,cv,ja
2160,2160,chuv1255,nucl1305,7,450560,950,450775,cv,kn
2161,2161,chuv1255,mala1464,11,450577,950,450775,cv,ml
2162,2162,chuv1255,nucl1302,10,450579,950,450775,cv,ka
2163,2163,chuv1255,abkh1244,19,431718,930,431985,cv,ab
