Longitude,Latitude,Time,Precipitation
136.25E,78.75S,Jan 1960,6.126816
138.75E,78.75S,Jan 1960,6.379594
141.25E,78.75S,Jan 1960,7.286112
143.75E,78.75S,Jan 1960,8.854209
146.25E,78.75S,Jan 1960,10.08581
148.75E,78.75S,Jan 1960,10.69252
151.25E,78.75S,Jan 1960,11.073
153.75E,78.75S,Jan 1960,11.30847
156.25E,78.75S,Jan 1960,11.41102
158.75E,78.75S,Jan 1960,11.44792
161.25E,78.75S,Jan 1960,12.25981
163.75E,78.75S,Jan 1960,13.73656
166.25E,78.75S,Jan 1960,13.92773
168.75E,78.75S,Jan 1960,12.96009
171.25E,78.75S,Jan 1960,13.02073
173.75E,78.75S,Jan 1960,13.99
176.25E,78.75S,Jan 1960,14.04913
178.75E,78.75S,Jan 1960,13.43536
178.75W,78.75S,Jan 1960,13.01464
176.25W,78.75S,Jan 1960,12.90052
173.75W,78.75S,Jan 1960,13.25017
171.25W,78.75S,Jan 1960,14.12285
168.75W,78.75S,Jan 1960,15.64746
166.25W,78.75S,Jan 1960,18.24093
163.75W,78.75S,Jan 1960,21.34069
161.25W,78.75S,Jan 1960,24.27921
158.75W,78.75S,Jan 1960,27.82284
156.25W,78.75S,Jan 1960,30.82405
153.75W,78.75S,Jan 1960,31.10629
151.25W,78.75S,Jan 1960,29.66813
148.75W,78.75S,Jan 1960,28.89956
146.25W,78.75S,Jan 1960,30.6357
143.75W,78.75S,Jan 1960,33.97255
141.25W,78.75S,Jan 1960,35.25159
138.75W,78.75S,Jan 1960,34.32407
136.25W,78.75S,Jan 1960,33.11327
133.75W,78.75S,Jan 1960,31.78267
131.25W,78.75S,Jan 1960,30.32327
128.75W,78.75S,Jan 1960,28.83498
126.25W,78.75S,Jan 1960,27.31612
123.75W,78.75S,Jan 1960,25.921
121.25W,78.75S,Jan 1960,24.842
118.75W,78.75S,Jan 1960,23.95248
116.25W,78.75S,Jan 1960,23.06744
113.75W,78.75S,Jan 1960,22.16277
111.25W,78.75S,Jan 1960,21.23223
108.75W,78.75S,Jan 1960,20.32882
106.25W,78.75S,Jan 1960,19.60735
103.75W,78.75S,Jan 1960,19.01333
101.25W,78.75S,Jan 1960,18.41351
98.75W,78.75S,Jan 1960,17.79766
96.25W,78.75S,Jan 1960,17.11703
93.75W,78.75S,Jan 1960,16.58475
91.25W,78.75S,Jan 1960,16.4233
88.75W,78.75S,Jan 1960,16.39641
86.25W,78.75S,Jan 1960,16.38181
83.75W,78.75S,Jan 1960,16.6437
81.25W,78.75S,Jan 1960,17.25787
78.75W,78.75S,Jan 1960,18.05342
76.25W,78.75S,Jan 1960,19.03158
73.75W,78.75S,Jan 1960,20.0784
71.25W,78.75S,Jan 1960,20.85897
68.75W,78.75S,Jan 1960,21.33582
66.25W,78.75S,Jan 1960,21.7233
63.75W,78.75S,Jan 1960,22.06104
61.25W,78.75S,Jan 1960,22.00863
58.75W,78.75S,Jan 1960,21.71821
56.25W,78.75S,Jan 1960,21.68385
53.75W,78.75S,Jan 1960,21.65874
51.25W,78.75S,Jan 1960,21.59115
48.75W,78.75S,Jan 1960,21.06635
46.25W,78.75S,Jan 1960,17.94995
43.75W,78.75S,Jan 1960,15.17644
41.25W,78.75S,Jan 1960,16.72137
38.75W,78.75S,Jan 1960,18.45949
36.25W,78.75S,Jan 1960,18.64552
33.75W,78.75S,Jan 1960,19.13429
31.25W,78.75S,Jan 1960,19.70835
28.75W,78.75S,Jan 1960,20.19056
26.25W,78.75S,Jan 1960,20.49385
23.75W,78.75S,Jan 1960,20.61106
21.25W,78.75S,Jan 1960,20.53762
18.75W,78.75S,Jan 1960,20.2338
16.25W,78.75S,Jan 1960,19.75289
13.75W,78.75S,Jan 1960,19.63291
11.25W,78.75S,Jan 1960,19.83001
8.75W,78.75S,Jan 1960,19.29117
6.25W,78.75S,Jan 1960,18.09388
3.75W,78.75S,Jan 1960,16.91803
1.25W,78.75S,Jan 1960,16.12959
1.25E,76.25S,Jan 1960,12.03545
3.75E,76.25S,Jan 1960,10.78242
6.25E,76.25S,Jan 1960,8.805003
8.75E,76.25S,Jan 1960,7.381538
11.25E,76.25S,Jan 1960,6.538299
13.75E,76.25S,Jan 1960,5.874003
16.25E,76.25S,Jan 1960,5.687045
18.75E,76.25S,Jan 1960,5.967786
21.25E,76.25S,Jan 1960,6.028751
23.75E,76.25S,Jan 1960,5.816418
26.25E,76.25S,Jan 1960,5.86283
28.75E,76.25S,Jan 1960,6.131691
31.25E,76.25S,Jan 1960,6.159815
33.75E,76.25S,Jan 1960,6.041744
36.25E,76.25S,Jan 1960,6.051677
38.75E,76.25S,Jan 1960,6.114407
41.25E,76.25S,Jan 1960,6.14275
43.75E,76.25S,Jan 1960,6.113252
46.25E,76.25S,Jan 1960,6.030109
48.75E,76.25S,Jan 1960,5.857118
51.25E,76.25S,Jan 1960,5.567661
53.75E,76.25S,Jan 1960,5.233414
56.25E,76.25S,Jan 1960,4.825426
58.75E,76.25S,Jan 1960,4.381077
61.25E,76.25S,Jan 1960,4.139808
63.75E,76.25S,Jan 1960,4.014205
66.25E,76.25S,Jan 1960,3.824285
68.75E,76.25S,Jan 1960,3.636375
71.25E,76.25S,Jan 1960,3.476595
73.75E,76.25S,Jan 1960,3.342129
76.25E,76.25S,Jan 1960,3.298884
78.75E,76.25S,Jan 1960,3.363046
81.25E,76.25S,Jan 1960,3.447173
83.75E,76.25S,Jan 1960,3.541175
86.25E,76.25S,Jan 1960,3.6231
88.75E,76.25S,Jan 1960,3.624753
91.25E,76.25S,Jan 1960,3.592386
93.75E,76.25S,Jan 1960,3.53569
96.25E,76.25S,Jan 1960,3.450585
98.75E,76.25S,Jan 1960,3.373499
101.25E,76.25S,Jan 1960,3.286739
103.75E,76.25S,Jan 1960,3.180054
106.25E,76.25S,Jan 1960,3.08081
108.75E,76.25S,Jan 1960,3.000734
111.25E,76.25S,Jan 1960,2.960291
113.75E,76.25S,Jan 1960,2.990935
116.25E,76.25S,Jan 1960,3.131284
118.75E,76.25S,Jan 1960,3.397295
121.25E,76.25S,Jan 1960,3.75399
123.75E,76.25S,Jan 1960,4.122041
126.25E,76.25S,Jan 1960,4.541663
128.75E,76.25S,Jan 1960,5.022577
131.25E,76.25S,Jan 1960,5.389858
133.75E,76.25S,Jan 1960,5.798083
136.25E,76.25S,Jan 1960,6.405936
138.75E,76.25S,Jan 1960,7.122644
141.25E,76.25S,Jan 1960,8.296214
143.75E,76.25S,Jan 1960,9.920645
146.25E,76.25S,Jan 1960,11.16126
148.75E,76.25S,Jan 1960,11.78664
151.25E,76.25S,Jan 1960,12.14468
153.75E,76.25S,Jan 1960,12.37931
156.25E,76.25S,Jan 1960,12.54425
158.75E,76.25S,Jan 1960,12.61895
161.25E,76.25S,Jan 1960,14.19719
163.75E,76.25S,Jan 1960,17.21568
166.25E,76.25S,Jan 1960,18.15593
168.75E,76.25S,Jan 1960,17.72834
171.25E,76.25S,Jan 1960,18.23009
173.75E,76.25S,Jan 1960,17.27122
176.25E,76.25S,Jan 1960,14.09744
178.75E,76.25S,Jan 1960,11.82527
178.75W,76.25S,Jan 1960,11.5557
176.25W,76.25S,Jan 1960,12.5949
173.75W,76.25S,Jan 1960,14.65928
171.25W,76.25S,Jan 1960,17.34465
168.75W,76.25S,Jan 1960,20.28092
166.25W,76.25S,Jan 1960,23.33385
163.75W,76.25S,Jan 1960,25.64223
161.25W,76.25S,Jan 1960,27.27792
158.75W,76.25S,Jan 1960,30.84914
156.25W,76.25S,Jan 1960,35.56587
153.75W,76.25S,Jan 1960,36.22887
151.25W,76.25S,Jan 1960,31.83482
148.75W,76.25S,Jan 1960,28.04463
146.25W,76.25S,Jan 1960,31.27054
143.75W,76.25S,Jan 1960,39.1552
141.25W,76.25S,Jan 1960,43.4156
138.75W,76.25S,Jan 1960,44.47846
136.25W,76.25S,Jan 1960,45.45066
133.75W,76.25S,Jan 1960,44.11309
131.25W,76.25S,Jan 1960,41.38941
128.75W,76.25S,Jan 1960,39.88093
126.25W,76.25S,Jan 1960,38.48989
123.75W,76.25S,Jan 1960,36.67797
121.25W,76.25S,Jan 1960,35.26353
118.75W,76.25S,Jan 1960,34.05592
116.25W,76.25S,Jan 1960,32.69294
113.75W,76.25S,Jan 1960,31.60716
111.25W,76.25S,Jan 1960,30.87973
108.75W,76.25S,Jan 1960,29.671
106.25W,76.25S,Jan 1960,28.19628
103.75W,76.25S,Jan 1960,26.5843
101.25W,76.25S,Jan 1960,24.67177
98.75W,76.25S,Jan 1960,23.01256
96.25W,76.25S,Jan 1960,21.59342
93.75W,76.25S,Jan 1960,20.56195
91.25W,76.25S,Jan 1960,20.21527
88.75W,76.25S,Jan 1960,20.20787
86.25W,76.25S,Jan 1960,20.29362
83.75W,76.25S,Jan 1960,20.66715
81.25W,76.25S,Jan 1960,21.43146
78.75W,76.25S,Jan 1960,22.35452
76.25W,76.25S,Jan 1960,23.28862
73.75W,76.25S,Jan 1960,23.72801
71.25W,76.25S,Jan 1960,23.52725
68.75W,76.25S,Jan 1960,23.54733
66.25W,76.25S,Jan 1960,23.88857
63.75W,76.25S,Jan 1960,24.63142
61.25W,76.25S,Jan 1960,25.935
58.75W,76.25S,Jan 1960,26.5533
56.25W,76.25S,Jan 1960,26.47848
53.75W,76.25S,Jan 1960,25.997
51.25W,76.25S,Jan 1960,24.1855
48.75W,76.25S,Jan 1960,20.85581
46.25W,76.25S,Jan 1960,15.51379
43.75W,76.25S,Jan 1960,11.46959
41.25W,76.25S,Jan 1960,11.80965
38.75W,76.25S,Jan 1960,13.43614
36.25W,76.25S,Jan 1960,15.74477
33.75W,76.25S,Jan 1960,18.86528
31.25W,76.25S,Jan 1960,20.63526
28.75W,76.25S,Jan 1960,21.05624
26.25W,76.25S,Jan 1960,21.48662
23.75W,76.25S,Jan 1960,22.16471
21.25W,76.25S,Jan 1960,22.12362
18.75W,76.25S,Jan 1960,21.68915
16.25W,76.25S,Jan 1960,21.44155
13.75W,76.25S,Jan 1960,21.38484
11.25W,76.25S,Jan 1960,21.35944
8.75W,76.25S,Jan 1960,20.43735
6.25W,76.25S,Jan 1960,18.75038
3.75W,76.25S,Jan 1960,16.62293
1.25W,76.25S,Jan 1960,14.79562
1.25E,73.75S,Jan 1960,9.130662
3.75E,73.75S,Jan 1960,8.08889
6.25E,73.75S,Jan 1960,6.487686
8.75E,73.75S,Jan 1960,5.256358
11.25E,73.75S,Jan 1960,4.524574
13.75E,73.75S,Jan 1960,4.136942
16.25E,73.75S,Jan 1960,4.159844
18.75E,73.75S,Jan 1960,4.496561
21.25E,73.75S,Jan 1960,4.770658
23.75E,73.75S,Jan 1960,4.921867
26.25E,73.75S,Jan 1960,5.618198
28.75E,73.75S,Jan 1960,6.779095
31.25E,73.75S,Jan 1960,7.314787
33.75E,73.75S,Jan 1960,7.337501
36.25E,73.75S,Jan 1960,7.364529
38.75E,73.75S,Jan 1960,7.335024
41.25E,73.75S,Jan 1960,7.278987
43.75E,73.75S,Jan 1960,7.206763
46.25E,73.75S,Jan 1960,7.089984
48.75E,73.75S,Jan 1960,6.792513
51.25E,73.75S,Jan 1960,6.309815
53.75E,73.75S,Jan 1960,5.898559
56.25E,73.75S,Jan 1960,5.447098
58.75E,73.75S,Jan 1960,4.881579
61.25E,73.75S,Jan 1960,4.547721
63.75E,73.75S,Jan 1960,4.34556
66.25E,73.75S,Jan 1960,4.112934
68.75E,73.75S,Jan 1960,3.99375
71.25E,73.75S,Jan 1960,3.96569
73.75E,73.75S,Jan 1960,4.001437
76.25E,73.75S,Jan 1960,4.146586
78.75E,73.75S,Jan 1960,4.427452
81.25E,73.75S,Jan 1960,4.831152
83.75E,73.75S,Jan 1960,5.354921
86.25E,73.75S,Jan 1960,5.865291
88.75E,73.75S,Jan 1960,6.210878
91.25E,73.75S,Jan 1960,6.455735
93.75E,73.75S,Jan 1960,6.599697
96.25E,73.75S,Jan 1960,6.601107
98.75E,73.75S,Jan 1960,6.451161
101.25E,73.75S,Jan 1960,6.136198
103.75E,73.75S,Jan 1960,5.719914
106.25E,73.75S,Jan 1960,5.334353
108.75E,73.75S,Jan 1960,4.995081
111.25E,73.75S,Jan 1960,4.647252
113.75E,73.75S,Jan 1960,4.349016
116.25E,73.75S,Jan 1960,4.239198
118.75E,73.75S,Jan 1960,4.383061
121.25E,73.75S,Jan 1960,4.652169
123.75E,73.75S,Jan 1960,4.961304
126.25E,73.75S,Jan 1960,5.420406
128.75E,73.75S,Jan 1960,6.025903
131.25E,73.75S,Jan 1960,6.664631
133.75E,73.75S,Jan 1960,7.458006
136.25E,73.75S,Jan 1960,8.466202
138.75E,73.75S,Jan 1960,9.544077
141.25E,73.75S,Jan 1960,10.76431
143.75E,73.75S,Jan 1960,12.05598
146.25E,73.75S,Jan 1960,13.07475
148.75E,73.75S,Jan 1960,13.73349
151.25E,73.75S,Jan 1960,14.16322
153.75E,73.75S,Jan 1960,14.57878
156.25E,73.75S,Jan 1960,14.97721
158.75E,73.75S,Jan 1960,15.12329
161.25E,73.75S,Jan 1960,15.84948
163.75E,73.75S,Jan 1960,17.34136
166.25E,73.75S,Jan 1960,17.77431
168.75E,73.75S,Jan 1960,19.31479
171.25E,73.75S,Jan 1960,22.90785
173.75E,73.75S,Jan 1960,22.06184
176.25E,73.75S,Jan 1960,16.6597
178.75E,73.75S,Jan 1960,13.37098
178.75W,73.75S,Jan 1960,13.82048
176.25W,73.75S,Jan 1960,16.61286
173.75W,73.75S,Jan 1960,20.6132
171.25W,73.75S,Jan 1960,24.39502
168.75W,73.75S,Jan 1960,27.11313
166.25W,73.75S,Jan 1960,28.88659
163.75W,73.75S,Jan 1960,29.71609
161.25W,73.75S,Jan 1960,30.50884
158.75W,73.75S,Jan 1960,33.20437
156.25W,73.75S,Jan 1960,36.33522
153.75W,73.75S,Jan 1960,35.85595
151.25W,73.75S,Jan 1960,30.5347
148.75W,73.75S,Jan 1960,25.55956
146.25W,73.75S,Jan 1960,27.4747
143.75W,73.75S,Jan 1960,33.6409
141.25W,73.75S,Jan 1960,39.03166
138.75W,73.75S,Jan 1960,45.07266
136.25W,73.75S,Jan 1960,50.41449
133.75W,73.75S,Jan 1960,49.86684
131.25W,73.75S,Jan 1960,46.40123
128.75W,73.75S,Jan 1960,45.63385
126.25W,73.75S,Jan 1960,45.28892
123.75W,73.75S,Jan 1960,43.32978
121.25W,73.75S,Jan 1960,41.20255
118.75W,73.75S,Jan 1960,39.35413
116.25W,73.75S,Jan 1960,37.96478
113.75W,73.75S,Jan 1960,38.06411
111.25W,73.75S,Jan 1960,37.63171
108.75W,73.75S,Jan 1960,34.42824
106.25W,73.75S,Jan 1960,32.85471
103.75W,73.75S,Jan 1960,33.1078
101.25W,73.75S,Jan 1960,30.98132
98.75W,73.75S,Jan 1960,28.06466
96.25W,73.75S,Jan 1960,25.97609
93.75W,73.75S,Jan 1960,24.39387
91.25W,73.75S,Jan 1960,23.42286
88.75W,73.75S,Jan 1960,22.92696
86.25W,73.75S,Jan 1960,23.14598
83.75W,73.75S,Jan 1960,24.93004
81.25W,73.75S,Jan 1960,28.42945
78.75W,73.75S,Jan 1960,31.55972
76.25W,73.75S,Jan 1960,33.23997
73.75W,73.75S,Jan 1960,31.31423
71.25W,73.75S,Jan 1960,25.71078
68.75W,73.75S,Jan 1960,22.73961
66.25W,73.75S,Jan 1960,22.92051
63.75W,73.75S,Jan 1960,24.01632
61.25W,73.75S,Jan 1960,27.89391
58.75W,73.75S,Jan 1960,34.43839
56.25W,73.75S,Jan 1960,39.88
53.75W,73.75S,Jan 1960,38.88611
51.25W,73.75S,Jan 1960,31.11084
48.75W,73.75S,Jan 1960,22.08042
46.25W,73.75S,Jan 1960,15.0841
43.75W,73.75S,Jan 1960,11.38329
41.25W,73.75S,Jan 1960,11.7305
38.75W,73.75S,Jan 1960,14.23378
36.25W,73.75S,Jan 1960,17.76167
33.75W,73.75S,Jan 1960,20.95284
31.25W,73.75S,Jan 1960,21.49744
28.75W,73.75S,Jan 1960,20.38187
26.25W,73.75S,Jan 1960,20.48906
23.75W,73.75S,Jan 1960,21.88166
21.25W,73.75S,Jan 1960,22.16351
18.75W,73.75S,Jan 1960,21.64088
16.25W,73.75S,Jan 1960,21.5688
13.75W,73.75S,Jan 1960,21.48643
11.25W,73.75S,Jan 1960,21.13564
8.75W,73.75S,Jan 1960,20.13165
6.25W,73.75S,Jan 1960,18.53344
3.75W,73.75S,Jan 1960,15.72765
1.25W,73.75S,Jan 1960,12.76657
1.25E,71.25S,Jan 1960,10.12248
3.75E,71.25S,Jan 1960,9.452116
6.25E,71.25S,Jan 1960,8.570874
8.75E,71.25S,Jan 1960,8.003387
11.25E,71.25S,Jan 1960,7.916038
13.75E,71.25S,Jan 1960,8.338422
16.25E,71.25S,Jan 1960,8.90605
18.75E,71.25S,Jan 1960,9.172048
21.25E,71.25S,Jan 1960,9.060575
23.75E,71.25S,Jan 1960,8.787906
26.25E,71.25S,Jan 1960,9.113644
28.75E,71.25S,Jan 1960,9.440107
31.25E,71.25S,Jan 1960,8.785014
33.75E,71.25S,Jan 1960,8.417093
36.25E,71.25S,Jan 1960,8.587047
38.75E,71.25S,Jan 1960,8.61791
41.25E,71.25S,Jan 1960,8.704548
43.75E,71.25S,Jan 1960,8.806556
46.25E,71.25S,Jan 1960,8.727157
48.75E,71.25S,Jan 1960,8.271502
51.25E,71.25S,Jan 1960,7.516722
53.75E,71.25S,Jan 1960,6.839118
56.25E,71.25S,Jan 1960,6.222843
58.75E,71.25S,Jan 1960,5.621805
61.25E,71.25S,Jan 1960,5.147444
63.75E,71.25S,Jan 1960,4.662779
66.25E,71.25S,Jan 1960,4.310247
68.75E,71.25S,Jan 1960,4.270894
71.25E,71.25S,Jan 1960,4.318977
73.75E,71.25S,Jan 1960,4.322062
76.25E,71.25S,Jan 1960,4.490868
78.75E,71.25S,Jan 1960,5.01907
81.25E,71.25S,Jan 1960,5.916704
83.75E,71.25S,Jan 1960,7.168088
86.25E,71.25S,Jan 1960,8.617613
88.75E,71.25S,Jan 1960,9.976464
91.25E,71.25S,Jan 1960,11.0746
93.75E,71.25S,Jan 1960,11.75556
96.25E,71.25S,Jan 1960,11.79756
98.75E,71.25S,Jan 1960,11.26331
101.25E,71.25S,Jan 1960,10.4388
103.75E,71.25S,Jan 1960,9.584494
106.25E,71.25S,Jan 1960,8.883116
108.75E,71.25S,Jan 1960,8.202803
111.25E,71.25S,Jan 1960,7.438065
113.75E,71.25S,Jan 1960,6.749042
116.25E,71.25S,Jan 1960,6.358673
118.75E,71.25S,Jan 1960,6.307466
121.25E,71.25S,Jan 1960,6.508501
123.75E,71.25S,Jan 1960,6.978653
126.25E,71.25S,Jan 1960,7.643573
128.75E,71.25S,Jan 1960,8.393175
131.25E,71.25S,Jan 1960,9.166235
133.75E,71.25S,Jan 1960,10.02332
136.25E,71.25S,Jan 1960,11.07745
138.75E,71.25S,Jan 1960,12.23623
141.25E,71.25S,Jan 1960,13.36802
143.75E,71.25S,Jan 1960,14.42792
146.25E,71.25S,Jan 1960,15.41195
148.75E,71.25S,Jan 1960,16.28203
151.25E,71.25S,Jan 1960,17.05627
153.75E,71.25S,Jan 1960,17.97229
156.25E,71.25S,Jan 1960,18.81254
158.75E,71.25S,Jan 1960,19.96214
161.25E,71.25S,Jan 1960,21.82307
163.75E,71.25S,Jan 1960,22.82116
166.25E,71.25S,Jan 1960,22.62818
168.75E,71.25S,Jan 1960,24.90154
171.25E,71.25S,Jan 1960,29.7994
173.75E,71.25S,Jan 1960,30.07976
176.25E,71.25S,Jan 1960,25.2567
178.75E,71.25S,Jan 1960,22.75416
178.75W,71.25S,Jan 1960,24.63969
176.25W,71.25S,Jan 1960,28.74017
173.75W,71.25S,Jan 1960,32.84769
171.25W,71.25S,Jan 1960,34.77329
168.75W,71.25S,Jan 1960,34.02186
166.25W,71.25S,Jan 1960,32.29786
163.75W,71.25S,Jan 1960,31.56224
161.25W,71.25S,Jan 1960,32.86977
158.75W,71.25S,Jan 1960,35.78555
156.25W,71.25S,Jan 1960,37.54649
153.75W,71.25S,Jan 1960,35.71901
151.25W,71.25S,Jan 1960,30.79502
148.75W,71.25S,Jan 1960,26.51936
146.25W,71.25S,Jan 1960,26.09973
143.75W,71.25S,Jan 1960,28.21211
141.25W,71.25S,Jan 1960,32.58304
138.75W,71.25S,Jan 1960,39.26547
136.25W,71.25S,Jan 1960,43.69027
133.75W,71.25S,Jan 1960,43.04726
131.25W,71.25S,Jan 1960,40.69645
128.75W,71.25S,Jan 1960,40.54786
126.25W,71.25S,Jan 1960,40.93658
123.75W,71.25S,Jan 1960,39.27855
121.25W,71.25S,Jan 1960,36.67163
118.75W,71.25S,Jan 1960,34.44046
116.25W,71.25S,Jan 1960,33.42363
113.75W,71.25S,Jan 1960,34.58226
111.25W,71.25S,Jan 1960,33.91026
108.75W,71.25S,Jan 1960,29.34674
106.25W,71.25S,Jan 1960,29.09371
103.75W,71.25S,Jan 1960,33.10162
101.25W,71.25S,Jan 1960,33.72702
98.75W,71.25S,Jan 1960,32.46235
96.25W,71.25S,Jan 1960,31.5332
93.75W,71.25S,Jan 1960,29.79615
91.25W,71.25S,Jan 1960,27.2381
88.75W,71.25S,Jan 1960,24.75759
86.25W,71.25S,Jan 1960,24.08828
83.75W,71.25S,Jan 1960,27.44877
81.25W,71.25S,Jan 1960,35.31071
78.75W,71.25S,Jan 1960,43.89418
76.25W,71.25S,Jan 1960,49.18627
73.75W,71.25S,Jan 1960,43.69232
71.25W,71.25S,Jan 1960,29.02915
68.75W,71.25S,Jan 1960,21.37945
66.25W,71.25S,Jan 1960,21.44358
63.75W,71.25S,Jan 1960,22.26742
61.25W,71.25S,Jan 1960,27.78062
58.75W,71.25S,Jan 1960,41.44947
56.25W,71.25S,Jan 1960,52.76973
53.75W,71.25S,Jan 1960,48.84645
51.25W,71.25S,Jan 1960,35.0084
48.75W,71.25S,Jan 1960,22.9591
46.25W,71.25S,Jan 1960,16.73967
43.75W,71.25S,Jan 1960,16.52267
41.25W,71.25S,Jan 1960,21.56847
38.75W,71.25S,Jan 1960,27.95368
36.25W,71.25S,Jan 1960,30.52901
33.75W,71.25S,Jan 1960,27.98099
31.25W,71.25S,Jan 1960,23.00553
28.75W,71.25S,Jan 1960,19.33457
26.25W,71.25S,Jan 1960,18.74892
23.75W,71.25S,Jan 1960,19.97926
21.25W,71.25S,Jan 1960,20.40169
18.75W,71.25S,Jan 1960,19.35881
16.25W,71.25S,Jan 1960,18.43628
13.75W,71.25S,Jan 1960,18.74015
11.25W,71.25S,Jan 1960,19.30722
8.75W,71.25S,Jan 1960,18.83256
6.25W,71.25S,Jan 1960,17.78925
3.75W,71.25S,Jan 1960,15.69846
1.25W,71.25S,Jan 1960,13.21083
1.25E,68.75S,Jan 1960,13.62477
3.75E,68.75S,Jan 1960,13.32105
6.25E,68.75S,Jan 1960,13.14219
8.75E,68.75S,Jan 1960,13.47736
11.25E,68.75S,Jan 1960,14.38692
13.75E,68.75S,Jan 1960,15.70588
16.25E,68.75S,Jan 1960,16.82144
18.75E,68.75S,Jan 1960,17.1692
21.25E,68.75S,Jan 1960,16.80473
23.75E,68.75S,Jan 1960,16.23693
26.25E,68.75S,Jan 1960,16.53292
28.75E,68.75S,Jan 1960,16.17691
31.25E,68.75S,Jan 1960,13.70121
33.75E,68.75S,Jan 1960,12.04914
36.25E,68.75S,Jan 1960,11.92853
38.75E,68.75S,Jan 1960,12.04058
41.25E,68.75S,Jan 1960,12.75159
43.75E,68.75S,Jan 1960,14.01369
46.25E,68.75S,Jan 1960,13.59639
48.75E,68.75S,Jan 1960,10.84027
51.25E,68.75S,Jan 1960,8.81221
53.75E,68.75S,Jan 1960,8.037283
56.25E,68.75S,Jan 1960,7.261078
58.75E,68.75S,Jan 1960,8.250982
61.25E,68.75S,Jan 1960,10.94638
63.75E,68.75S,Jan 1960,11.7923
66.25E,68.75S,Jan 1960,11.13041
68.75E,68.75S,Jan 1960,10.9867
71.25E,68.75S,Jan 1960,10.80373
73.75E,68.75S,Jan 1960,10.19807
76.25E,68.75S,Jan 1960,9.873078
78.75E,68.75S,Jan 1960,10.4604
81.25E,68.75S,Jan 1960,10.67935
83.75E,68.75S,Jan 1960,10.29254
86.25E,68.75S,Jan 1960,11.49221
88.75E,68.75S,Jan 1960,13.95799
91.25E,68.75S,Jan 1960,16.02795
93.75E,68.75S,Jan 1960,17.12485
96.25E,68.75S,Jan 1960,16.75789
98.75E,68.75S,Jan 1960,15.26691
101.25E,68.75S,Jan 1960,13.55888
103.75E,68.75S,Jan 1960,12.26657
106.25E,68.75S,Jan 1960,11.43672
108.75E,68.75S,Jan 1960,10.5098
111.25E,68.75S,Jan 1960,9.402
113.75E,68.75S,Jan 1960,8.517523
116.25E,68.75S,Jan 1960,8.014155
118.75E,68.75S,Jan 1960,7.775805
121.25E,68.75S,Jan 1960,8.009615
123.75E,68.75S,Jan 1960,8.860626
126.25E,68.75S,Jan 1960,9.797619
128.75E,68.75S,Jan 1960,10.62879
131.25E,68.75S,Jan 1960,11.36441
133.75E,68.75S,Jan 1960,12.03481
136.25E,68.75S,Jan 1960,12.85284
138.75E,68.75S,Jan 1960,13.79393
141.25E,68.75S,Jan 1960,14.71949
143.75E,68.75S,Jan 1960,17.79127
146.25E,68.75S,Jan 1960,22.99112
148.75E,68.75S,Jan 1960,26.02149
151.25E,68.75S,Jan 1960,26.79021
153.75E,68.75S,Jan 1960,27.33828
156.25E,68.75S,Jan 1960,27.73256
158.75E,68.75S,Jan 1960,29.81305
161.25E,68.75S,Jan 1960,34.81152
163.75E,68.75S,Jan 1960,38.18826
166.25E,68.75S,Jan 1960,37.62339
168.75E,68.75S,Jan 1960,37.35257
171.25E,68.75S,Jan 1960,38.87163
173.75E,68.75S,Jan 1960,39.0549
176.25E,68.75S,Jan 1960,37.59776
178.75E,68.75S,Jan 1960,37.99088
178.75W,68.75S,Jan 1960,40.70631
176.25W,68.75S,Jan 1960,43.70325
173.75W,68.75S,Jan 1960,45.43106
171.25W,68.75S,Jan 1960,44.33737
168.75W,68.75S,Jan 1960,40.43171
166.25W,68.75S,Jan 1960,36.12787
163.75W,68.75S,Jan 1960,34.29824
161.25W,68.75S,Jan 1960,35.94727
158.75W,68.75S,Jan 1960,39.26587
156.25W,68.75S,Jan 1960,40.71891
153.75W,68.75S,Jan 1960,38.17125
151.25W,68.75S,Jan 1960,33.35535
148.75W,68.75S,Jan 1960,29.92375
146.25W,68.75S,Jan 1960,29.57084
143.75W,68.75S,Jan 1960,31.40555
141.25W,68.75S,Jan 1960,34.08981
138.75W,68.75S,Jan 1960,35.85619
136.25W,68.75S,Jan 1960,35.14177
133.75W,68.75S,Jan 1960,33.33475
131.25W,68.75S,Jan 1960,32.76177
128.75W,68.75S,Jan 1960,33.89667
126.25W,68.75S,Jan 1960,34.74628
123.75W,68.75S,Jan 1960,33.38697
121.25W,68.75S,Jan 1960,31.0089
118.75W,68.75S,Jan 1960,29.19599
116.25W,68.75S,Jan 1960,28.57572
113.75W,68.75S,Jan 1960,29.54297
111.25W,68.75S,Jan 1960,29.96887
108.75W,68.75S,Jan 1960,28.6774
106.25W,68.75S,Jan 1960,29.15336
103.75W,68.75S,Jan 1960,31.52389
101.25W,68.75S,Jan 1960,33.01225
98.75W,68.75S,Jan 1960,34.51509
96.25W,68.75S,Jan 1960,36.24495
93.75W,68.75S,Jan 1960,36.43118
91.25W,68.75S,Jan 1960,34.40427
88.75W,68.75S,Jan 1960,30.99327
86.25W,68.75S,Jan 1960,28.47157
83.75W,68.75S,Jan 1960,29.88925
81.25W,68.75S,Jan 1960,36.83135
78.75W,68.75S,Jan 1960,47.55347
