l1,l2,wordform_l1,wordform_l2,local_alignment,global_alignment,freq_l1,freq_l2,neighbour_overlap,global_density_l1,global_density_l2,local_density_l1,local_density_l2,editdistance,k,n,Number
en,pt,three,três,0.9187751983274879,0.9728197730069226,5.81,5.75,57.0,0.20437299893782426,0.19814809154856847,228.0802668146119,221.13327016820247,3,100,1116,three
en,pt,eighty,oitenta,0.9268798624587028,0.954884697599221,3.69,4.04,55.0,0.16624818920545512,0.1786517902436618,185.5329791532879,199.37539791192657,5,100,1116,eighty
en,pt,seventy,setenta,0.9323909863436496,0.9563324869888428,3.73,4.06,49.0,0.16215141790370174,0.17044629493630278,180.9609823805312,190.21806514891392,2,100,1116,seventy
en,pt,ninety,noventa,0.93439621190426,0.9542580866991178,3.65,3.93,42.0,0.182114755335138,0.16904453639568695,203.24006695401403,188.65370261758665,4,100,1116,ninety
en,pt,ten,dez,0.9351380003742804,0.9647761532854564,5.09,5.14,53.0,0.19006708414011275,0.16999855051501106,212.11486590036583,189.7183823747523,2,100,1116,ten
en,pt,twenty,vinte,0.9372914768168579,0.9626871737163948,4.65,4.72,52.0,0.17819052025469928,0.18447933784068016,198.86062060424442,205.8789410301991,4,100,1116,twenty
en,pt,sixty,sessenta,0.9383163021925608,0.9608311875545892,3.92,4.12,51.0,0.17315979653449073,0.18578177799960552,193.2463329324917,207.3324642475597,6,100,1116,sixty
en,pt,four,quatro,0.9416882501273418,0.9684171021355268,5.54,5.46,48.0,0.19035507111277994,0.18147733716442171,212.43625936186245,202.5287082754947,5,100,1116,four
en,pt,fifty,cinquenta,0.9423568202556672,0.9683664347196675,4.3,4.17,47.0,0.19140984939611025,0.18569502130259247,213.61339192605902,207.2356437736932,7,100,1116,fifty
en,pt,thirty,trinta,0.9427759429624004,0.962821362039118,4.39,4.61,50.0,0.181731911237426,0.1868416108865477,202.8128129409673,208.51523774938718,3,100,1116,thirty
en,pt,eleven,onze,0.9429431480926818,0.9601930265184274,4.14,4.25,59.0,0.17786849267005927,0.1606536674494907,198.50123781978616,179.28949287363162,5,100,1116,eleven
en,pt,forty,quarenta,0.9453050407977888,0.9639538766841876,4.19,4.35,49.0,0.1808614336035983,0.18364664559603808,201.84135990161568,204.94965648517845,6,100,1116,forty
en,pt,five,cinco,0.9453576638021784,0.9692474138728908,5.46,5.44,52.0,0.19327535050997288,0.18119097189818234,215.6952911691297,202.2091246383715,4,100,1116,five
en,pt,seven,sete,0.9465816412716752,0.965490199682507,5.08,5.09,48.0,0.18783501518977105,0.1670735284763934,209.62387695178447,186.45405777965505,2,100,1116,seven
en,pt,six,seis,0.947928737608122,0.9677002591930706,5.3,5.29,47.0,0.1904427538807438,0.18238687234683507,212.53411333091012,203.543749539068,2,100,1116,six
en,pt,twelve,doze,0.9502875594396992,0.9623602793743584,4.39,4.44,47.0,0.1794403750099669,0.17303615691049176,200.2554585111231,193.1083511121088,5,100,1116,twelve
en,pt,eight,oito,0.9511440598957104,0.9660634687877132,5.01,4.99,47.0,0.18781676102775344,0.18284595670943696,209.60350530697292,204.05608768773163,4,100,1116,eight
en,pt,nine,nove,0.9575432016015158,0.9661207078214268,4.87,4.83,47.0,0.1814660185747824,0.17387676745755418,202.51607672945718,194.04647248263046,2,100,1116,nine
it,bg,uno,един,0.3365663280019122,0.9597966958177772,6.14,6.26,49.0,0.19166915897189152,0.19095513855567384,205.4693384178677,204.70390853168234,4,100,1072,one
it,bg,mille,хиляда,0.6058956452455699,0.9384517169363392,4.97,4.21,40.0,0.17107220396361833,0.1757935387529035,183.38940264899884,188.4506735431125,6,100,1072,thousand
it,bg,novanta,деветдесет,0.7627874277788488,0.9174720728349616,3.98,3.44,39.0,0.16309515709524314,0.15643723832400752,174.83800840610058,167.70071948333606,10,100,1072,ninety
it,bg,settanta,седемдесет,0.7978565460506349,0.9206545441500398,4.02,3.68,35.0,0.17092060634873865,0.15633699502800466,183.22689000584785,167.593258670021,10,100,1072,seventy
it,bg,ottanta,осемдесет,0.7979458642555313,0.9193818246689698,4.05,3.67,39.0,0.16660986268081762,0.1497190895532408,178.60577279383648,160.49886400107408,9,100,1072,eighty
it,bg,cento,сто,0.8260156867284643,0.9420072615678576,4.91,4.81,34.0,0.18116946927883992,0.16638924845488545,194.2136710669164,178.36927434363724,5,100,1072,hundred
it,bg,sessanta,шестдесет,0.8423759562928278,0.9271307418048698,4.13,3.48,38.0,0.17611911826670082,0.1510207829240577,188.79969478190327,161.8942792945899,9,100,1072,sixty
it,bg,dodici,дванайсет,0.8493204234919591,0.9344363100685604,4.47,3.43,40.0,0.17297378091471227,0.1756539025565063,185.4278931405716,188.30098354057475,9,100,1072,twelve
it,bg,venti,двадесет,0.8505200849410159,0.9199997355005372,4.7,4.43,34.0,0.18331368508778031,0.15056340029241447,196.5122704141005,161.4039651134683,8,100,1072,twenty
it,bg,venti,двайсет,0.8522163991476073,0.9293319330545696,4.7,3.71,31.0,0.18331368508778031,0.1816562233660651,196.5122704141005,194.73547144842172,7,100,1072,twenty
it,bg,dodici,дванадесет,0.8529588283827825,0.93993356800429,4.47,4.03,50.0,0.17297378091471227,0.15843585651703687,185.4278931405716,169.84323818626353,10,100,1072,twelve
it,bg,nove,девет,0.8531785330179703,0.9482583889448176,4.69,4.83,52.0,0.1735744552097282,0.15961822416166765,186.07181598482865,171.11073630130772,5,100,1072,nine
it,bg,due,два,0.8661330671424029,0.9537898956521541,6.18,5.78,46.0,0.19584065736962009,0.16208369351858626,209.9411847002327,173.75371945192447,3,100,1072,two
it,bg,sei,шест,0.8723001733460523,0.9446942812327302,5.92,5.25,47.0,0.17190981712319342,0.17072306920491734,184.28732395606326,183.01513018767145,4,100,1072,six
it,bg,cinquanta,петдесет,0.8753007864088801,0.9313020575063402,4.37,4.24,36.0,0.1769820975965854,0.15156441706648005,189.7248086235396,162.47705509526662,9,100,1072,fifty
it,bg,sette,седем,0.8893729136487147,0.9519785522145732,4.98,5.11,50.0,0.17139641098618275,0.16691077278026006,183.736952577188,178.92834842043877,5,100,1072,seven
it,bg,dieci,десет,0.8997246046201791,0.9583457558196024,5.13,4.98,49.0,0.19324109684688798,0.17384337334392574,207.1544558198639,186.36009622468842,5,100,1072,ten
it,bg,otto,осем,0.9033522802397485,0.9447981668415684,4.91,5.03,52.0,0.14564016537848692,0.16044536456051098,156.12625728573798,171.99743080886776,4,100,1072,eight
it,bg,cinque,пет,0.9048544653997908,0.9537147501527456,5.28,5.41,52.0,0.1763074475715967,0.16342651134752886,189.00158379675165,175.19322016455098,6,100,1072,five
it,bg,trenta,тридесет,0.9055305590036274,0.9359802872121452,4.39,4.13,38.0,0.17825528981921254,0.14945162794295852,191.08967068619583,160.21214515485153,8,100,1072,thirty
it,bg,quattro,четири,0.9084811078093492,0.9526277803065066,5.38,5.45,48.0,0.17027137799525585,0.16352899865811665,182.53091721091428,175.30308656150103,7,100,1072,four
it,bg,tre,три,0.9136530605521168,0.962234811736876,5.74,5.89,49.0,0.18998822079580127,0.17478755100854007,203.667372693099,187.37225468115497,3,100,1072,three
it,bg,quaranta,четиридесет,0.9141675846818004,0.9502889115005778,4.11,3.87,42.0,0.178353138141172,0.17009608002572174,191.19456408733637,182.3429977875737,11,100,1072,forty
de,ru,tausend,тысяча,0.7565183884788592,0.940793889406234,4.52,4.14,40.0,0.20304139773987984,0.1690299716239878,204.25964612631915,170.04415145373173,7,100,1006,thousand
de,ru,hundert,сто,0.8506090384140346,0.9456385857034616,4.59,4.8,43.0,0.1989567247239234,0.17879727586723104,200.1504650722669,179.8700595224344,7,100,1006,hundred
de,ru,zwei,два,0.8965536205696565,0.9608877165617616,5.97,5.81,54.0,0.19360633871031407,0.16224646154826236,194.767976742576,163.2199403175519,4,100,1006,two
de,ru,neunzig,девяносто,0.9028082714522572,0.9486231129798066,2.85,3.82,42.0,0.19328985371993285,0.17459204914481155,194.44959284225246,175.63960143968043,9,100,1006,ninety
de,ru,siebzig,семьдесят,0.9115626155287092,0.9438760540528676,3.18,3.89,46.0,0.1745382773129661,0.17039968022579804,175.58550697684387,171.42207830715284,9,100,1006,seventy
de,ru,achtzig,восемьдесят,0.913535575777692,0.9485627269972206,3.18,3.86,43.0,0.1898707571880121,0.169646497218282,191.0099817311402,170.6643762015917,11,100,1006,eighty
de,ru,vierzig,сорок,0.9197331301494968,0.9557979067076692,3.77,4.39,46.0,0.1934586079538568,0.18539868102756493,194.61935960158002,186.5110731137304,7,100,1006,forty
de,ru,elf,одиннадцать,0.92033786686636,0.9489036710427574,4.53,3.95,50.0,0.16215772271838466,0.16674519725605913,163.13066905469498,167.74566843959548,11,100,1006,eleven
de,ru,drei,три,0.9257957845110056,0.964032039143104,5.75,5.69,48.0,0.19103846122231805,0.1632343301731873,192.18469198965198,164.21373615422644,4,100,1006,three
de,ru,fünfzig,пятьдесят,0.9299829402020012,0.9570827157925584,3.83,4.25,44.0,0.1838030896486127,0.1873571227396248,184.9059081865044,188.48126547606253,9,100,1006,fifty
de,ru,dreißig,тридцать,0.9319959031071527,0.9585073391830474,3.95,4.44,47.0,0.1990141058527268,0.18099161576045908,200.20819048784318,182.07756545502187,8,100,1006,thirty
de,ru,zehn,десять,0.9322366556278956,0.9599246599257882,5.14,4.96,48.0,0.17830268612011202,0.19096011564125748,179.3725022368327,192.10587633510502,6,100,1006,ten
de,ru,fünf,пять,0.9343399203101465,0.9612470070131548,5.33,5.33,45.0,0.17668897186952487,0.17730121343423924,177.749105700742,178.3650207148447,4,100,1006,five
de,ru,sechs,шесть,0.9344496081626781,0.9606450823247096,5.17,5.04,53.0,0.17421063254064784,0.17210479289274694,175.25589633589175,173.13742165010345,5,100,1006,six
de,ru,zwanzig,двадцать,0.9354970923009996,0.9602103437013921,4.26,4.7,52.0,0.20639365941508173,0.17562368596311967,207.63202137157228,176.6774280788984,8,100,1006,twenty
de,ru,zwölf,двенадцать,0.939315383883318,0.9515855240951584,4.67,4.19,38.0,0.16363058783168352,0.17814240860812502,164.61237135867358,179.21126305977378,10,100,1006,twelve
de,ru,vier,четыре,0.9393471913215576,0.9611552233244972,5.47,5.3,52.0,0.17725618219845116,0.1550761809257747,178.31971929164192,156.0066380113293,6,100,1006,four
de,ru,sechzig,шестьдесят,0.9401664228599254,0.95377164190402,3.43,3.93,44.0,0.1818813076373761,0.17497035312642822,182.97259548320042,176.0201752451868,10,100,1006,sixty
de,ru,neun,девять,0.9452891533494244,0.9551133242750434,4.77,4.63,42.0,0.1651563390774387,0.17250563200563318,166.14727711190338,173.54066579766697,6,100,1006,nine
de,ru,acht,восемь,0.9468598325135742,0.9588618626189364,5.02,4.82,49.0,0.17337746760573347,0.16794758735264972,174.41773241136787,168.95527287676563,6,100,1006,eight
en,bg,one,един,0.3201519388340768,0.9536287451921066,6.49,6.26,43.0,0.2495389821815245,0.19060484373574269,250.7866770924321,191.55786795442143,4,100,1005,one
en,bg,two,два,0.8172873626913041,0.9538528740481071,6.13,5.78,51.0,0.2133720193956397,0.1638568872998403,214.43887949261799,164.67617173633948,3,100,1005,two
en,bg,eleven,единайсет,0.8896480286297086,0.9253749914653566,4.14,3.23,46.0,0.1846588152556834,0.17260832517279176,185.58210933196187,173.4713667986557,9,100,1005,eleven
en,bg,three,три,0.8992378300905932,0.9634728297641779,5.81,5.89,53.0,0.21072788331290887,0.17652179764658768,211.7815227294734,177.40440663482065,5,100,1005,three
en,bg,twelve,дванайсет,0.9074757614879898,0.9335234192534604,4.39,3.43,42.0,0.18672116722534754,0.1773572442982205,187.65477306147432,178.2440305197116,9,100,1005,twelve
en,bg,twenty,двайсет,0.9082057426726268,0.9292998064155502,4.65,3.71,40.0,0.1848560181103821,0.18233511804093275,185.78029820093403,183.24679363113742,7,100,1005,twenty
en,bg,twenty,двадесет,0.914745928385116,0.9462837790745512,4.65,4.43,49.0,0.1848560181103821,0.15114439054335913,185.78029820093403,151.9001124960759,8,100,1005,twenty
en,bg,five,пет,0.9168106019886152,0.9549906828367972,5.46,5.41,52.0,0.1994567957714088,0.16501403588540328,200.45407975026583,165.8391060648303,4,100,1005,five
en,bg,thirty,тридесет,0.9209709601390598,0.9442661060900466,4.39,4.13,45.0,0.1885732656022501,0.15016790410059605,189.5161319302613,150.91874362109903,8,100,1005,thirty
en,bg,ten,десет,0.9214684253099538,0.9569333604434648,5.09,4.98,49.0,0.19581046098064367,0.1744384107541594,196.7895132855469,175.3106028079302,5,100,1005,ten
en,bg,sixty,шестдесет,0.9231145566329316,0.9420731943820734,3.92,3.48,45.0,0.1797242430306263,0.15193587728255745,180.62286424577943,152.69555666897026,9,100,1005,sixty
en,bg,eleven,единадесет,0.9233355369837823,0.9452040652125401,4.14,3.89,57.0,0.1846588152556834,0.15613029371556691,185.58210933196187,156.91094518414474,10,100,1005,eleven
en,bg,forty,четиридесет,0.9243234396526075,0.9526193317245936,4.19,3.87,48.0,0.18755006241093386,0.17036250963785984,188.4878127229885,171.21432218604915,11,100,1005,forty
en,bg,eighty,осемдесет,0.9247793186233242,0.9436497713715312,3.69,3.67,45.0,0.17293037047791307,0.15121471135553552,173.79502233030263,151.9707849123132,9,100,1005,eighty
en,bg,four,четири,0.9256845773346364,0.9573151613508212,5.54,5.45,49.0,0.19672004334067889,0.1650824501468176,197.70364355738232,165.9078623975517,6,100,1005,four
en,bg,seventy,седемдесет,0.9258084248071758,0.9414064121429204,3.73,3.68,44.0,0.16938138968354566,0.15721524721838248,170.22829663196336,158.0013234544744,10,100,1005,seventy
en,bg,fifty,петдесет,0.9331321897712715,0.9483254502571674,4.3,4.24,42.0,0.1976376951155916,0.15201632432798046,198.62588359116955,152.77640594962037,8,100,1005,fifty
en,bg,twelve,дванадесет,0.9345926715760218,0.9481868675347171,4.39,4.03,49.0,0.18672116722534754,0.15983191258717613,187.65477306147432,160.631072150112,10,100,1005,twelve
en,bg,six,шест,0.934799546370662,0.9567149046197848,5.3,5.25,49.0,0.1971049991902116,0.17215581456999782,198.09052418616267,173.01659364284782,4,100,1005,six
en,bg,eight,осем,0.9388628813449106,0.9527417807209564,5.01,5.03,47.0,0.1946241935039604,0.16246402350869413,195.59731447148025,163.2763436262376,5,100,1005,eight
en,bg,ninety,деветдесет,0.9390180654185281,0.9435582699836648,3.65,3.44,36.0,0.1886309025069612,0.15741598525980935,189.574057019496,158.2030651861084,10,100,1005,ninety
en,bg,nine,девет,0.9420683007899876,0.9552075747703817,4.87,4.83,50.0,0.1883551041352792,0.16045467641452313,189.2968796559556,161.25694979659573,5,100,1005,nine
en,bg,seven,седем,0.9455360988797747,0.9599123387618352,5.08,5.11,49.0,0.19433856890872034,0.16801860651009584,195.310261753264,168.85869954264632,5,100,1005,seven
pt,de,mil,tausend,0.7622809659900969,0.9434948158297616,5.55,4.52,41.0,0.17017032060507578,0.20241069505190207,194.67484677220668,231.55783513937595,7,100,1144,thousand
pt,de,cem,hundert,0.8117509612031026,0.9504722647058521,4.52,4.59,42.0,0.1909508079196039,0.1974743387384847,218.4477242600269,225.91064351682653,6,100,1144,hundred
pt,de,dois,zwei,0.877651812697654,0.9610373926457528,5.97,5.97,51.0,0.20493090199452588,0.1910980737702666,234.4409518817376,218.616196393185,4,100,1144,two
pt,de,oitenta,achtzig,0.9055765433205104,0.952077698304394,4.04,3.18,47.0,0.18013635933115155,0.18626974181838507,206.0759950748374,213.09258464023253,7,100,1144,eighty
pt,de,noventa,neunzig,0.9138001322565716,0.9463083812889664,3.93,2.85,47.0,0.17004731016416086,0.19017630444356048,194.5341228278,217.5616922834332,6,100,1144,ninety
pt,de,setenta,siebzig,0.9147978174654589,0.9496443824125824,4.06,3.18,56.0,0.1717934789948969,0.1718111782749131,196.53173997016205,196.5519879465006,6,100,1144,seventy
pt,de,quarenta,vierzig,0.9185163477817708,0.9584099038527985,4.35,3.77,54.0,0.18499647457186405,0.1905994173063128,211.63596691021252,218.04573339842187,7,100,1144,forty
pt,de,cinquenta,fünfzig,0.9200154022571256,0.9579428945438364,4.17,3.83,51.0,0.18724151553244786,0.18170555424169346,214.2042937691204,207.87115405249733,8,100,1144,fifty
pt,de,trinta,dreißig,0.9242279673676648,0.9629035074063016,4.61,3.95,57.0,0.1880056607467253,0.19673148741800567,215.0784758942538,225.06082160619854,5,100,1144,thirty
pt,de,onze,elf,0.9287202361838354,0.955008175347432,4.25,4.53,54.0,0.16138629682212613,0.1594906648839679,184.62592356451228,182.4573206272593,4,100,1144,eleven
pt,de,sessenta,sechzig,0.9293067180764144,0.9575982177423102,4.12,3.43,51.0,0.18718305038572272,0.17968976347116924,214.13740964126686,205.5650894110176,6,100,1144,sixty
pt,de,dez,zehn,0.9327970209290488,0.9630233000345141,5.14,5.14,53.0,0.17157006614880554,0.17550752789117732,196.2761556742336,200.78061190750682,3,100,1144,ten
pt,de,três,drei,0.936868167193206,0.9704550349218592,5.75,5.75,56.0,0.1991797653504432,0.18827570362727936,227.86165156090703,215.38740494960757,3,100,1144,three
pt,de,vinte,zwanzig,0.9394987105883978,0.965630831474581,4.72,4.26,58.0,0.18591660226881976,0.20364072844142367,212.68859299552986,232.96499333698875,6,100,1144,twenty
pt,de,nove,neun,0.9401504278620264,0.9607121426795828,4.83,4.77,49.0,0.1751284219114246,0.16213562198797118,200.34691466666973,185.48315155423904,3,100,1144,nine
pt,de,doze,zwölf,0.9427584203312748,0.9576700010649976,4.44,4.67,42.0,0.1739303673127548,0.16059266628686333,198.97634020579147,183.7180102321716,5,100,1144,twelve
pt,de,cinco,fünf,0.9438115182675718,0.9672636534967052,5.44,5.33,53.0,0.18251139351875506,0.1735563821942436,208.7930341854557,198.5485012302147,4,100,1144,five
pt,de,quatro,vier,0.9478515608851554,0.9658990222076106,5.46,5.47,51.0,0.1822220336741884,0.17422511507907426,208.4620065232715,199.31353165046096,5,100,1144,four
pt,de,oito,acht,0.9480740895180316,0.9627725212908904,4.99,5.02,48.0,0.18409820576507466,0.17045337306803762,210.6083473952454,194.99865878983502,4,100,1144,eight
pt,de,seis,sechs,0.9481530574607028,0.9662366899957882,5.29,5.17,51.0,0.1836365265317232,0.17106734552059713,210.0801863522913,195.70104327556308,2,100,1144,six
es,uk,uno,один,0.5596662944394747,0.9580143567898608,5.97,6.06,39.0,0.1901256658427521,0.17181052452584075,219.97539538006416,198.78477687639776,4,100,1157,one
es,uk,dos,два,0.8040932088443027,0.9615109376124564,6.1,5.86,51.0,0.19356310448925929,0.15859086893300542,223.95251189407293,183.48963535548728,3,100,1157,two
es,uk,mil,тисяча,0.8216229820783758,0.9368968632484828,5.29,4.03,37.0,0.17272431844169556,0.1690687137845297,199.8420364370417,195.61250184870087,6,100,1157,thousand
es,uk,cien,сто,0.8477866749315308,0.9492132389693108,4.56,4.89,43.0,0.1845714481625038,0.17030054068374986,213.54916552401687,197.0377255710985,4,100,1157,hundred
es,uk,cuarenta,сорок,0.8625587159204783,0.9437569633515532,4.3,4.49,36.0,0.1959251710792736,0.1835599487982772,226.68542293871948,212.3788607596067,8,100,1157,forty
es,uk,cuatro,чотири,0.8737602366302517,0.9608481638414128,5.4,5.16,46.0,0.17821697306872314,0.1592077464067631,206.1970378405127,184.2033625926249,6,100,1157,four
es,uk,sesenta,шістдесят,0.8846867692802269,0.945240530489634,4.16,3.2,39.0,0.181506122907264,0.17727671606888806,210.00258420370446,205.10916049170345,9,100,1157,sixty
es,uk,once,одинадцять,0.8883932858881824,0.9459164053201627,4.34,4.05,45.0,0.15119089981792125,0.16328044651347015,174.92787108933487,188.91547661608502,10,100,1157,eleven
es,uk,veinte,двадцять,0.8892571233682471,0.9524936244492714,4.55,4.68,39.0,0.19627616547405372,0.1711228417000801,227.09152345348025,197.9891278469927,8,100,1157,twenty
es,uk,treinta,тридцять,0.8916349551291514,0.9502004857514844,4.48,4.17,38.0,0.18110730899750213,0.18001764289070965,209.54115651011003,208.28041282455104,8,100,1157,thirty
es,uk,doce,дванадцять,0.8940266510719561,0.9541231562250452,4.51,4.04,41.0,0.17630957769299205,0.17450881811085625,203.9901813907918,201.90670255426068,10,100,1157,twelve
es,uk,setenta,сімдесят,0.8944203578502099,0.9417547136285108,4.11,3.17,30.0,0.1792336735413524,0.1841393800414592,207.3733602873447,213.04926270796832,8,100,1157,seventy
es,uk,ochenta,вісімдесят,0.894783498757977,0.9411617596510348,4.13,3.13,32.0,0.17561659576352415,0.17282821710112647,203.18840129839745,199.9622471860033,10,100,1157,eighty
es,uk,diez,десять,0.8973284456274966,0.9598302544048428,5.06,4.98,47.0,0.19144995163987386,0.1757806925700065,221.50759404733398,203.3782613034976,6,100,1157,ten
es,uk,seis,шість,0.9019804109035798,0.9590383417661221,5.15,4.86,48.0,0.1759265461542207,0.16176083545701478,203.5470139004334,187.1572866237661,5,100,1157,six
es,uk,ocho,вісім,0.9055434621168316,0.9589774671586936,4.92,4.61,50.0,0.1820210745321152,0.15949366626355438,210.5983832336573,184.5341718669324,5,100,1157,eight
hu,fr,hét,semaine,0.2608222198293498,0.8986675566416471,5.39,5.39,31.0,0.16946305897091984,0.19217708112186616,220.97982889807946,250.5989137829135,7,100,1304,seven
hu,fr,egy,un,0.2893171300930114,0.95988925254498,7.12,7.12,22.0,0.24176925139799826,0.2321306997537053,315.26710382298967,302.69843247883176,3,100,1304,one
hu,fr,ezer,mille,0.731214175587023,0.9394114161943281,5.25,4.8,38.0,0.1591402634496726,0.18611928231573271,207.5189035383731,242.69954413971547,5,100,1304,thousand
hu,fr,hét,sept,0.7416175099838029,0.9330315295177556,5.39,5.01,42.0,0.16946305897091984,0.16690381478127028,220.97982889807946,217.6425744747764,3,100,1304,seven
hu,fr,három,trois,0.8144682129276293,0.9542399473741237,5.82,5.75,55.0,0.17788149585923685,0.19113441027495548,231.9574706004448,249.239270998542,4,100,1304,three
hu,fr,négy,quatre,0.8403901867081005,0.9464531845745124,5.49,5.44,49.0,0.16102217894628262,0.1791881750649175,209.97292134595256,233.6613802846524,6,100,1304,four
hu,fr,húsz,vingt,0.8474047245771981,0.9427400111957944,4.71,4.91,54.0,0.16681909407397827,0.17916246965969865,217.5320986724677,233.62786043624703,5,100,1304,twenty
hu,fr,hat,six,0.8486429252799661,0.9407150194848002,5.39,5.17,48.0,0.1572348052204357,0.17077507021694985,205.03418600744817,222.6906915629026,3,100,1304,six
hu,fr,tíz,dix,0.8517538803313642,0.9472924351715072,5.21,5.2,53.0,0.16690397293061504,0.18868515084469886,217.64278070152199,246.04543670148738,3,100,1304,ten
hu,fr,nyolc,huit,0.8518172125115675,0.941577836237784,4.98,4.97,52.0,0.15332046736142618,0.17527350526031027,199.92988943929973,228.55665085944457,5,100,1304,eight
hu,fr,kilenc,neuf,0.8535845807957131,0.936644037323723,4.77,4.89,46.0,0.15375049603704366,0.179789340154476,200.49064683230492,234.44529956143668,5,100,1304,nine
hu,fr,tizenegy,onze,0.8579748230481342,0.9269743344072924,4.13,4.32,49.0,0.13943460758456838,0.15208458635333388,181.82272829027718,198.31830060474738,6,100,1304,eleven
hu,fr,ötven,cinquante,0.8638744206105464,0.9384426952532918,4.32,4.36,39.0,0.1561587460442267,0.1825150581119068,203.6310048416716,237.99963577792641,8,100,1304,fifty
hu,fr,öt,cinq,0.8654155091111639,0.9440684612315736,5.45,5.31,46.0,0.16375140730822482,0.1771956226695086,213.53183512992518,231.06309196103925,4,100,1304,five
hu,fr,harminc,trente,0.8672706114145934,0.93534517342821,4.41,4.67,43.0,0.15548173553476685,0.16927815636993018,202.748183137336,220.73871590638896,6,100,1304,thirty
hu,fr,hatvan,soixante,0.8703573317836437,0.9258492983690544,4.11,4.28,34.0,0.1449788973944642,0.1725688895134371,189.05248220238133,225.029831925522,6,100,1304,sixty
hu,fr,száz,cent,0.8727074971396636,0.9418341862548604,4.94,4.81,35.0,0.16551969405343492,0.17549279981738428,215.83768104567912,228.8426109618691,4,100,1304,hundred
hu,fr,negyven,quarante,0.8742310740895743,0.9410621678959784,4.23,4.36,43.0,0.1616033616583232,0.181665812234518,210.73078360245347,236.89221915381145,8,100,1304,forty
it,fi,uno,yksi,0.4916995045716597,0.9397343886737579,6.14,6.11,41.0,0.19002809851957012,0.1518584014103599,231.644252095356,185.1153913192287,4,100,1219,one
it,fi,mille,tuhat,0.5114408987045977,0.9291201721152677,4.97,4.67,38.0,0.17229601644707182,0.17414605492046026,210.0288440489805,212.28404094804102,5,100,1219,thousand
it,fi,ottanta,kahdeksankymmentä,0.7274387437371959,0.9089987549574288,4.05,2.58,37.0,0.1641912960473377,0.1576047861352244,200.14918988170467,192.12023429883857,14,100,1219,eighty
it,fi,settanta,seitsemänkymmentä,0.7308659817409058,0.91651859537337,4.02,2.64,39.0,0.1685832916772289,0.16770080945858154,205.50303255454205,204.4272867300109,12,100,1219,seventy
it,fi,novanta,yhdeksänkymmentä,0.7320834107433511,0.9124054697361466,3.98,2.52,34.0,0.16222025952189548,0.17586803424456646,197.74649635719052,214.38313374412647,13,100,1219,ninety
it,fi,sessanta,kuusikymmentä,0.7461096576411282,0.9241516337262748,4.13,3.03,41.0,0.1744565832620531,0.1723110878700246,212.66257499644274,210.04721611356004,10,100,1219,sixty
it,fi,sei,kuusi,0.8042869934356606,0.904372990211232,5.92,5.28,42.0,0.1691508073962348,0.14661058451266815,206.19483421601024,178.71830252094247,4,100,1219,six
it,fi,cinquanta,viisikymmentä,0.8050693924926986,0.9252862103618866,4.37,3.51,40.0,0.17545664834102226,0.16608853122623812,213.88165432770612,202.46191956478427,10,100,1219,fifty
it,fi,due,kaksi,0.8158655393407703,0.9325036274851144,6.18,6.06,41.0,0.1952681957363391,0.1661619625232708,238.03193060259738,202.55143231586712,5,100,1219,two
it,fi,quattro,neljä,0.8300653386938354,0.9327258096755646,5.38,5.54,45.0,0.16698368323907098,0.15483248346813802,203.55310986842755,188.74079734766025,7,100,1219,four
it,fi,tre,kolme,0.8367689464650303,0.9329300642710352,5.74,5.82,46.0,0.1879230097909559,0.16001591949258887,229.07814893517525,195.05940586146585,4,100,1219,three
it,fi,sette,seitsemän,0.8401855333562036,0.9353178140210548,4.98,5.16,43.0,0.16779991349506684,0.1525825418202428,204.5480945504865,185.998118478876,5,100,1219,seven
it,fi,dodici,kaksitoista,0.8413683870809958,0.9296433086508712,4.47,3.95,42.0,0.1699455757637199,0.14779668088278894,207.16365685597458,180.1641539961197,9,100,1219,twelve
it,fi,nove,yhdeksän,0.8425753602806307,0.9319602323401712,4.69,4.94,43.0,0.16996790036083206,0.15032496540191462,207.19087053985425,183.24613282493388,7,100,1219,nine
it,fi,cento,sata,0.8465046025543607,0.9376375469449656,4.91,4.87,32.0,0.1800380446146972,0.16629405314476592,219.46637638531587,202.7124507834696,4,100,1219,hundred
it,fi,cinque,viisi,0.8474387688386327,0.9314827051967184,5.28,5.45,47.0,0.17344679217181605,0.15115840127125926,211.4316396574437,184.262091149665,5,100,1219,five
it,fi,trenta,kolmekymmentä,0.8625011604317303,0.9267693172083408,4.39,3.69,39.0,0.17638917697297865,0.14708372142113288,215.01840673006092,179.29505641236096,10,100,1219,thirty
it,fi,dieci,kymmenen,0.863742831517628,0.9436896508331668,5.13,5.34,52.0,0.1912104747422144,0.15583539028040513,233.0855687107593,189.96334075181386,7,100,1219,ten
it,fi,otto,kahdeksan,0.867718440983859,0.9281021456996214,4.91,5.12,41.0,0.1423317581892742,0.14873680509472734,173.50241323272525,181.31016541047265,9,100,1219,eight
it,fi,venti,kaksikymmentä,0.8730717059595074,0.909098835753198,4.7,3.97,36.0,0.1833467126573696,0.15126031815311616,223.49964272933357,184.38632782864858,10,100,1219,twenty
it,fi,quaranta,neljäkymmentä,0.8838755720863101,0.9348325870141851,4.11,3.39,40.0,0.17590917353056276,0.15927601599386276,214.433282533756,194.15746349651872,11,100,1219,forty
