language,word,meaning,corpus,size,genre,word.count,freq.type,states,mean.roc,sd.roc,fpm,lfpm,clfpm,c.rate,word.type
English,Adj.,SHORT,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,198,NA,24,3.39,0.03,1.98,0.683096844706444,-1.55944177680973,0.32030768129771,swadesh.word
English,Verb,TO SING,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,63,NA,20,2.54,0.03,0.63,-0.462035459596559,-2.70457408111274,-0.52969231870229,swadesh.word
English,Verb,TO SIT,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,300,NA,11,1.25,0.03,3,1.09861228866811,-1.14392633284807,-1.81969231870229,swadesh.word
English,Noun,SKIN (OF PERSON),"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,75,NA,17,2.73,0.04,0.75,-0.287682072451781,-2.53022069396796,-0.33969231870229,swadesh.word
English,Noun,SKY,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,56,NA,18,2.52,0.03,0.56,-0.579818495252942,-2.82235711676912,-0.54969231870229,swadesh.word
English,Verb,TO SLEEP,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,68,NA,15,2.01,0.03,0.68,-0.385662480811985,-2.62820110232816,-1.05969231870229,swadesh.word
English,Adj.,SMALL,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,518,NA,26,3.7,0.03,5.18,1.64480505627139,-0.597733565244786,0.63030768129771,swadesh.word
English,Verb,TO SMELL (PERCEIVE ODOR),"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,25,NA,36,6.48,0.04,0.25,-1.38629436111989,-3.62883298263607,3.41030768129771,swadesh.word
English,Noun,SMOKE,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,29,NA,11,1.7,0.04,0.29,-1.23787435600162,-3.4804129775178,-1.36969231870229,swadesh.word
English,Adj.,SMOOTH,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,30,NA,35,6.23,0.04,0.3,-1.20397280432594,-3.44651142584211,3.16030768129771,swadesh.word
English,Noun,SNAKE,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,12,NA,20,3.11,0.04,0.12,-2.12026353620009,-4.36280215771627,0.0403076812977097,swadesh.word
English,Noun,SNOW,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,31,NA,11,1.62,0.04,0.31,-1.17118298150295,-3.41372160301912,-1.44969231870229,swadesh.word
English,Adj.,SOME,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,1712,NA,26,2.57,0.02,17.12,2.8402473707136,0.597708749197418,-0.49969231870229,swadesh.word
English,Verb,TO SPIT,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,11,NA,17,2.04,0.03,0.11,-2.20727491318972,-4.4498135347059,-1.02969231870229,swadesh.word
English,Verb,TO SPLIT,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,32,NA,31,5.58,0.04,0.32,-1.13943428318836,-3.38197290470454,2.51030768129771,swadesh.word
English,Verb,TO SQUEEZE,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,21,NA,42,7.83,0.04,0.21,-1.56064774826467,-3.80318636978085,4.76030768129771,swadesh.word
English,Verb,TO STAB (OR STICK),"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,11,NA,40,7.84,0.04,0.11,-2.20727491318972,-4.4498135347059,4.77030768129771,swadesh.word
English,Verb,TO STAND,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,326,NA,16,2.02,0.03,3.26,1.18172719537862,-1.06081142613756,-1.04969231870229,swadesh.word
English,Noun,STAR,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,100,NA,7,0.72,0.04,1,0,-2.24253862151618,-2.34969231870229,swadesh.word
English,Noun,STICK (OF WOOD),"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,26,NA,38,8.02,0.04,0.26,-1.34707364796661,-3.58961226948279,4.95030768129771,swadesh.word
English,Noun,STONE,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,112,NA,21,2.73,0.03,1.12,0.113328685307003,-2.12920993620917,-0.33969231870229,swadesh.word
English,Adj.,STRAIGHT,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,32,NA,27,4.08,0.03,0.32,-1.13943428318836,-3.38197290470454,1.01030768129771,swadesh.word
English,Verb,TO SUCK,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,16,NA,19,2.41,0.03,0.16,-1.83258146374831,-4.07512008526449,-0.65969231870229,swadesh.word
English,Noun,SUN,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,115,NA,8,0.98,0.04,1.15,0.139761942375159,-2.10277667914102,-2.08969231870229,swadesh.word
English,Verb,TO SWELL,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,10,NA,29,4.54,0.03,0.1,-2.30258509299405,-4.54512371451022,1.47030768129771,swadesh.word
English,Verb,TO SWIM,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,25,NA,22,2.73,0.03,0.25,-1.38629436111989,-3.62883298263607,-0.33969231870229,swadesh.word
English,Noun,TAIL,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,32,NA,28,4.16,0.03,0.32,-1.13943428318836,-3.38197290470454,1.09030768129771,swadesh.word
English,Adj.,THAT,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,3844,NA,18,1.88,0.03,38.44,3.64909858410209,1.40655996258591,-1.18969231870229,swadesh.word
English,Adv.,THERE,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,746,NA,22,2.94,0.03,7.46,2.00955541421567,-0.232983207300509,-0.12969231870229,swadesh.word
English,Pronoun,THEY,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,6081,NA,14,2.75,0.05,60.81,4.10775424913202,1.86521562761584,-0.31969231870229,swadesh.word
English,Adj.,THICK,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,51,NA,29,5.41,0.04,0.51,-0.673344553263766,-2.91588317477994,2.34030768129771,swadesh.word
English,Adj.,THIN,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,56,NA,25,2.99,0.03,0.56,-0.579818495252942,-2.82235711676912,-0.07969231870229,swadesh.word
English,Verb,TO THINK,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,1520,NA,36,5.34,0.03,15.2,2.72129542785223,0.478756806336052,2.27030768129771,swadesh.word
English,Adj.,THIS,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,4623,NA,15,2.18,0.04,46.23,3.83362893800013,1.59109031648396,-0.88969231870229,swadesh.word
English,Pronoun,THOU,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,6954,NA,6,0.64,0.04,69.54,4.24190212657972,1.99936350506354,-2.42969231870229,swadesh.word
English,Number,THREE,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,800,NA,1,0.09,0.09,8,2.07944154167984,-0.163097079836342,-2.97969231870229,swadesh.word
English,Verb,TO THROW,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,115,NA,42,7.52,0.03,1.15,0.139761942375159,-2.10277667914102,4.45030768129771,swadesh.word
English,Verb,TO TIE,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,42,NA,21,2.68,0.03,0.42,-0.867500567704723,-3.1100391892209,-0.38969231870229,swadesh.word
English,Noun,TONGUE,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,28,NA,4,0.49,0.06,0.28,-1.27296567581289,-3.51550429732907,-2.57969231870229,swadesh.word
English,Noun,TOOTH (FRONT),"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,54,NA,7,1.18,0.05,0.54,-0.616186139423817,-2.85872476094,-1.88969231870229,swadesh.word
English,Noun,TREE,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,147,NA,26,3.58,0.03,1.47,0.385262400790645,-1.85727622072553,0.51030768129771,swadesh.word
English,Verb,TO TURN (VEER),"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,465,NA,34,8.18,0.05,4.65,1.53686721959926,-0.705671401916913,5.11030768129771,swadesh.word
English,Number,TWO,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,1563,NA,1,0.09,0.09,15.63,2.74919214443339,0.506653522917207,-2.97969231870229,swadesh.word
English,Verb,TO VOMIT,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,4,NA,32,5.02,0.03,0.04,-3.2188758248682,-5.46141444638438,1.95030768129771,swadesh.word
English,Verb,TO WALK,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,215,NA,36,5.14,0.03,2.15,0.765467842139572,-1.47707077937661,2.07030768129771,swadesh.word
English,Adj.,WARM (WEATHER),"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,70,NA,16,2.35,0.04,0.7,-0.356674943938732,-2.59921356545491,-0.71969231870229,swadesh.word
English,Verb,TO WASH,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,49,NA,24,3,0.03,0.49,-0.713349887877465,-2.95588850939364,-0.0696923187022902,swadesh.word
English,Adj.,WATER,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,372,NA,8,0.86,0.04,3.72,1.31372366828506,-0.928814953231123,-2.20969231870229,swadesh.word
English,Pronoun,WE,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,4202,NA,2,0.37,0.12,42.02,3.73814569541685,1.49560707390068,-2.69969231870229,swadesh.word
English,Adj.,WET,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,37,NA,28,4.45,0.03,0.37,-0.994252273343867,-3.23679089486005,1.38030768129771,swadesh.word
English,Adv.,WHAT,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,2493,NA,5,0.69,0.06,24.93,3.21607189753547,0.973533276019288,-2.37969231870229,swadesh.word
English,Adv.,WHEN,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,431,NA,10,1.08,0.03,4.31,1.46093790411566,-0.781600717400522,-1.98969231870229,swadesh.word
English,Adv.,WHERE,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,628,NA,7,0.7,0.04,6.28,1.83736998048011,-0.405168641036071,-2.36969231870229,swadesh.word
English,Adj.,WHITE,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,207,NA,17,2.22,0.03,2.07,0.727548607277278,-1.5149900142389,-0.84969231870229,swadesh.word
English,Pronoun,WHO,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,2055,NA,1,0.09,0.09,20.55,3.02286094094224,0.780322319426066,-2.97969231870229,swadesh.word
English,Adj.,WIDE,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,165,NA,20,2.89,0.03,1.65,0.500775287912489,-1.74176333360369,-0.17969231870229,swadesh.word
English,Noun,WIFE,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,190,NA,31,4.12,0.03,1.9,0.641853886172395,-1.60068473534378,1.05030768129771,swadesh.word
English,Noun,WIND (BREEZE),"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,85,NA,16,1.78,0.03,0.85,-0.162518929497775,-2.40505755101395,-1.28969231870229,swadesh.word
English,Noun,WING,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,53,NA,22,2.66,0.03,0.53,-0.63487827243597,-2.87741689395215,-0.40969231870229,swadesh.word
English,Verb,WIPE,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,24,NA,39,6.92,0.03,0.24,-1.42711635564015,-3.66965497715632,3.85030768129771,swadesh.word
English,Prep.,WITH (ACCOMPANYING),"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,6575,NA,19,3.25,0.04,65.75,4.18585967105787,1.9433210495417,0.18030768129771,swadesh.word
English,Noun,WOMAN,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,631,NA,25,2.75,0.02,6.31,1.84213567655312,-0.400402944963056,-0.31969231870229,swadesh.word
English,Noun,WOODS,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,67,NA,27,4.15,0.03,0.67,-0.400477566597125,-2.6430161881133,1.08030768129771,swadesh.word
English,Noun,WORM,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,12,NA,19,2.16,0.03,0.12,-2.12026353620009,-4.36280215771627,-0.90969231870229,swadesh.word
English,Pronoun,YE,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,6984,NA,13,1.32,0.03,69.84,4.24620691153135,2.00366829001517,-1.74969231870229,swadesh.word
English,Noun,YEAR,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,1639,NA,21,2.78,0.03,16.39,2.79667139275574,0.55413277123956,-0.28969231870229,swadesh.word
English,Adj.,YELLOW,"BNC, http://www.natcorp.ox.ac.uk",100000000,spoken&written,41,NA,18,2.12,0.03,0.41,-0.891598119283784,-3.13413674079996,-0.94969231870229,swadesh.word
Spanish,Adj.,ALL,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,5477.205882,NA,15,2.02,0.03,5477.205882,8.60835037436388,6.3658117528477,-1.04969231870229,swadesh.word
Spanish,Conj.,AND,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,25203.08824,NA,25,3.39,0.03,25203.08824,10.1347218151973,7.89218319368115,0.32030768129771,swadesh.word
Spanish,Noun,ANIMAL,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,89.55882353,NA,23,3.4,0.03,89.55882353,4.4948956555344,2.25235703401823,0.33030768129771,swadesh.word
Spanish,Noun,ASHES,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,5.735294118,NA,21,2.65,0.03,5.735294118,1.74663903400912,-0.495899587507054,-0.41969231870229,swadesh.word
Spanish,Prep.,AT,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,23610.29412,NA,28,5.69,0.04,23610.29412,10.0694380874353,7.82689946591908,2.62030768129771,swadesh.word
Spanish,Noun,BACK,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,48.38235294,NA,26,4.29,0.03,48.38235294,3.87913513855899,1.63659651704282,1.22030768129771,swadesh.word
Spanish,Adj.,BAD,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,237.5,NA,40,6.87,0.04,237.5,5.4701676234747,3.22762900195852,3.80030768129771,swadesh.word
Spanish,Noun,BARK (OF A TREE),"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,3.823529412,NA,27,3.79,0.03,3.823529412,1.34117392590096,-0.901364695615219,0.72030768129771,swadesh.word
Spanish,Conj.,BECAUSE,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,3855.147059,NA,39,7.11,0.04,3855.147059,8.25716443287035,6.01462581135417,4.04030768129771,swadesh.word
Spanish,Noun,BELLY,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,2.941176471,NA,28,4.39,0.03,2.941176471,1.07880966151193,-1.16372896000425,1.32030768129771,swadesh.word
Spanish,Adj.,BIG,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,478.0882353,NA,24,3.41,0.03,478.0882353,6.16979530813415,3.92725668661797,0.34030768129771,swadesh.word
Spanish,Noun,BIRD,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,28.52941176,NA,15,2.15,0.03,28.52941176,3.35093554671632,1.10839692520014,-0.91969231870229,swadesh.word
Spanish,Verb,TO BITE,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,17.35294118,NA,26,4.67,0.04,17.35294118,2.85376201248699,0.611223390970815,1.60030768129771,swadesh.word
Spanish,Adj.,BLACK,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,145.1470588,NA,15,1.91,0.03,145.1470588,4.97774742708931,2.73520880557313,-1.15969231870229,swadesh.word
Spanish,Noun,BLOOD,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,95,NA,15,2.19,0.04,95,4.55387689160054,2.31133827008436,-0.87969231870229,swadesh.word
Spanish,Verb,TO BLOW (WIND),"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,8.823529412,NA,24,4.31,0.04,8.823529412,2.17742195006671,-0.0651166714494722,1.24030768129771,swadesh.word
Spanish,Noun,BONE,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,26.32352941,NA,13,1.34,0.03,26.32352941,3.27046319359166,1.02792457207548,-1.72969231870229,swadesh.word
Spanish,Verb,TO BREATHE,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,33.67647059,NA,18,2.48,0.04,33.67647059,3.51679939142458,1.2742607699084,-0.58969231870229,swadesh.word
Spanish,Verb,TO BURN (INTRANSITIVE),"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,33.52941176,NA,20,2.94,0.03,33.52941176,3.51242301663203,1.26988439511585,-0.12969231870229,swadesh.word
Spanish,Noun,CHILD (YOUNG),"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,735.8823529,NA,36,6.31,0.03,735.8823529,6.60107025934879,4.35853163783261,3.24030768129771,swadesh.word
Spanish,Noun,CLOUD,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,19.70588235,NA,24,3.25,0.03,19.70588235,2.9809171876196,0.738378566103418,0.18030768129771,swadesh.word
Spanish,Adj.,COLD (WEATHER),"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,104.8529412,NA,22,3.58,0.03,104.8529412,4.65255880845664,2.41002018694046,0.51030768129771,swadesh.word
Spanish,Verb,TO COME,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,1043.529412,NA,14,1.9,0.04,1043.529412,6.95036391203283,4.70782529051666,-1.16969231870229,swadesh.word
Spanish,Verb,TO COUNT,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,853.9705882,NA,27,4.07,0.03,853.9705882,6.7498967531486596,4.50735813163248,1.00030768129771,swadesh.word
Spanish,Verb,TO CUT,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,70,NA,23,3.36,0.03,70,4.24849524204936,2.00595662053318,0.29030768129771,swadesh.word
Spanish,Noun,DAY (NOT NIGHT),"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,1459.558824,NA,10,1.04,0.03,1459.558824,7.28588949369575,5.04335087217957,-2.02969231870229,swadesh.word
Spanish,Verb,TO DIE,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,348.5294118,NA,8,0.82,0.04,348.5294118,5.85372262204838,3.6111840005322,-2.24969231870229,swadesh.word
Spanish,Verb,TO DIG,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,2.205882353,NA,27,3.86,0.03,2.205882353,0.791127588946816,-1.45141103256936,0.79030768129771,swadesh.word
Spanish,Adj.,DIRTY,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,31.17647059,NA,46,9.27,0.04,31.17647059,3.43966366254656,1.19712504103038,6.20030768129771,swadesh.word
Spanish,Noun,DOG,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,128.8235294,NA,15,1.79,0.03,128.8235294,4.85844347866301,2.61590485714683,-1.27969231870229,swadesh.word
Spanish,Verb,TO DRINK,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,71.76470588,NA,12,1.49,0.03,71.76470588,4.2733927936383,2.03085417212212,-1.57969231870229,swadesh.word
Spanish,Adj.,DRY (SUBSTANCE),"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,23.97058824,NA,13,1.83,0.04,23.97058824,3.17682758882102,0.934288967304842,-1.23969231870229,swadesh.word
Spanish,Adj.,DULL (KNIFE),"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,0.294117647,NA,34,6.79,0.04,0.294117647,-1.22377543182212,-3.46631405333829,3.72030768129771,swadesh.word
Spanish,Noun,DUST,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,20.44117647,NA,26,3.63,0.03,20.44117647,3.01755132091985,0.775012699403676,0.56030768129771,swadesh.word
Spanish,Noun,EAR,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,101.9117647,NA,6,0.88,0.05,101.9117647,4.62410738695012,2.38156876543394,-2.18969231870229,swadesh.word
Spanish,Noun,EARTH (SOIL),"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,137.6470588,NA,23,3.52,0.03,137.6470588,4.92469286412459,2.68215424260841,0.45030768129771,swadesh.word
Spanish,Verb,TO EAT,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,270.2941176,NA,15,1.77,0.03,270.2941176,5.59951069055947,3.35697206904329,-1.29969231870229,swadesh.word
Spanish,Noun,EGG,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,22.35294118,NA,13,1.57,0.04,22.35294118,3.10695790882211,0.864419287305932,-1.49969231870229,swadesh.word
Spanish,Noun,EYE,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,235.5882353,NA,8,0.93,0.04,235.5882353,5.46208551547121,3.21954689395503,-2.13969231870229,swadesh.word
Spanish,Verb,TO FALL (DROP),"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,225.8823529,NA,23,2.97,0.03,225.8823529,5.42001430134327,3.17747567982709,-0.09969231870229,swadesh.word
Spanish,Adj.,FAR,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,90.88235294,NA,19,3.14,0.04,90.88235294,4.50956584526269,2.26702722374651,0.0703076812977099,swadesh.word
Spanish,Noun,FAT (SUBSTANCE),"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,14.70588235,NA,31,4.89,0.03,14.70588235,2.68824757360603,0.445708952089852,1.82030768129771,swadesh.word
Spanish,Verb,TO FEAR,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,39.11764706,NA,25,4.06,0.03,39.11764706,3.66657369662971,1.42403507511353,0.990307681297709,swadesh.word
Spanish,Noun,FEATHER (LARGE),"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,18.67647059,NA,15,2.35,0.04,18.67647059,2.92726447437102,0.68472585285484,-0.71969231870229,swadesh.word
Spanish,Adj.,FEW,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,1169.852941,NA,31,4.45,0.03,1169.852941,7.06463332843898,4.8220947069228,1.38030768129771,swadesh.word
Spanish,Verb,TO FIGHT,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,35.29411765,NA,29,4.21,0.03,35.29411765,3.56371631124326,1.32117768972709,1.14030768129771,swadesh.word
Spanish,Noun,FIRE,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,50.58823529,NA,15,1.75,0.03,50.58823529,3.92371904510994,1.68118042359376,-1.31969231870229,swadesh.word
Spanish,Noun,FISH,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,18.97058824,NA,11,1.45,0.04,18.97058824,2.94288979242767,0.700351170911495,-1.61969231870229,swadesh.word
Spanish,Number,FIVE,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,377.5,NA,1,0.09,0.09,377.5,5.93357056868908,3.6910319471729,-2.97969231870229,swadesh.word
Spanish,Verb,TO FLOAT,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,7.058823529,NA,27,4.04,0.03,7.058823529,1.9542783986675,-0.288260222848682,0.97030768129771,swadesh.word
Spanish,Verb,TO FLOW,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,8.235294118,NA,27,3.4,0.03,8.235294118,2.10842907859595,-0.134109542920233,0.33030768129771,swadesh.word
Spanish,Noun,FLOWER,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,109.5588235,NA,18,2.29,0.03,109.5588235,4.69646160592904,2.45392298441286,-0.77969231870229,swadesh.word
Spanish,Verb,TO FLY,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,53.38235294,NA,21,2.83,0.03,53.38235294,3.97748022206075,1.73494160054457,-0.23969231870229,swadesh.word
Spanish,Noun,FOG,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,5.147058824,NA,32,4.97,0.04,5.147058824,1.63842544939878,-0.604113172117397,1.90030768129771,swadesh.word
Spanish,Noun,FOOT,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,142.2058824,NA,12,1.39,0.03,142.2058824,4.95727588360215,2.71473726208598,-1.67969231870229,swadesh.word
Spanish,Number,FOUR,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,406.3235294,NA,2,0.38,0.13,406.3235294,6.0071497127124,3.76461109119622,-2.68969231870229,swadesh.word
Spanish,Verb,TO FREEZE,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,8.235294118,NA,20,2.69,0.03,8.235294118,2.10842907859595,-0.134109542920233,-0.37969231870229,swadesh.word
Spanish,Noun,FRUIT,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,22.64705882,NA,23,2.95,0.03,22.64705882,3.12002999007572,0.877491368559546,-0.11969231870229,swadesh.word
Spanish,Verb,TO GIVE,"Mark Davies, http://www.corpusdelespanol.org",1000000,spoken,2657.205882,NA,7,0.76,0.04,2657.205882,7.88503042939695,5.64249180788077,-2.30969231870229,swadesh.word
